dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,4.0,1,0,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,8.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,16.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,4.0,1,0,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,8.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,16.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,4.0,1,0,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,8.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,16.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,4.0,1,0,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,8.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,16.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,8.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,16.0,1,0,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,4.0,1,2,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,8.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,16.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,4.0,1,2,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,8.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,16.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,4.0,1,2,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,8.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,16.0,1,2,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,,1,2,0.0,45.1062674042408,0.3758855617020067,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,4.0,1,2,0.0,57.37151034496206,0.4780959195413505,0.785642037182302,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,8.0,1,2,0.0,45.11117133620772,0.37592642780173097,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,16.0,1,2,0.0,45.1062674042408,0.3758855617020067,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,,1,2,0.0,32.14628916367307,0.2678857430306089,0.73983372264892,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,8.0,1,2,0.0,33.35842337159836,0.27798686142998635,0.7497429847390588,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,16.0,1,2,0.0,32.14628916367307,0.2678857430306089,0.73983372264892,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,4.0,1,4,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,8.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,16.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,4.0,1,4,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,8.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,2,16.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,4.0,1,4,0.0,57.62491709856012,0.48020764248800096,0.7915055633026945,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,8.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,3,16.0,1,4,0.0,46.07765395022697,0.3839804495852247,0.5788003765891842,1.0,5.08273381294964,834
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,,1,4,0.0,45.1062674042408,0.3758855617020067,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,4.0,1,4,0.0,57.37151034496206,0.4780959195413505,0.785642037182302,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,8.0,1,4,0.0,45.11117133620772,0.37592642780173097,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,4,16.0,1,4,0.0,45.1062674042408,0.3758855617020067,0.8097741485711284,1.0,5.212871287128713,808
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,,1,4,0.0,32.14628916367307,0.2678857430306089,0.73983372264892,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,8.0,1,4,0.0,33.35842337159836,0.27798686142998635,0.7497429847390588,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,6,16.0,1,4,0.0,32.14628916367307,0.2678857430306089,0.73983372264892,1.0,7.462925851703407,499
mobility,traffic_speed_eps4.0,uniform,4.0,8,1,,2,0,0.0,28.715624441720383,0.23929687034766986,0.551282868478398,1.0,8.57074340527578,417
