dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
wearable,heart_rate_eps0.5,uniform,0.5,8,1,,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,1,4.0,1,0,0.0,1019.7976372537664,5.367355985546139,0.3825923942663571,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,1,8.0,1,0,0.0,717.1717625014666,3.7745882236919295,0.30037191353567905,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,1,16.0,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,2,,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,2,4.0,1,0,0.0,1019.7976372537664,5.367355985546139,0.3825923942663571,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,2,8.0,1,0,0.0,717.1717625014666,3.7745882236919295,0.30037191353567905,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,2,16.0,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,3,,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,3,4.0,1,0,0.0,1019.7976372537664,5.367355985546139,0.3825923942663571,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,3,8.0,1,0,0.0,717.1717625014666,3.7745882236919295,0.30037191353567905,1.0,8.403361344537815,119
wearable,heart_rate_eps0.5,uniform,0.5,8,3,16.0,1,0,0.0,659.872494759508,3.4730131303131997,0.25646381601772195,1.0,8.403361344537815,119
