dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,,4,0,0.0,39.94942732824379,0.3329118944020316,0.7575735217595322,1.0,12.44976076555024,209
mobility,traffic_speed_eps2.0,sample,2.0,8,1,,4,0,0.0,6.0196717290117325,0.05016393107509777,0.11750976165252175,0.1291866028708134,12.44976076555024,209
mobility,traffic_speed_eps2.0,budget_distribution,2.0,8,1,,4,0,0.0,53.63821124216722,0.4469850936847269,0.2399939092119215,0.631578947368421,12.44976076555024,209
mobility,traffic_speed_eps2.0,budget_absorption,2.0,8,1,,4,0,0.0,51.39311733025039,0.4282759777520866,0.4068321321983485,0.5167464114832536,12.44976076555024,209
mobility,traffic_speed_eps2.0,p_gated_uniform,2.0,8,1,,4,0,0.0,39.94942732824379,0.3329118944020316,0.7575735217595322,1.0,12.44976076555024,209
mobility,traffic_speed_eps2.0,p_gated_sample,2.0,8,1,,4,0,0.0,6.0196717290117325,0.05016393107509777,0.11750976165252175,0.1291866028708134,12.44976076555024,209
mobility,traffic_speed_eps2.0,p_gated_ba,2.0,8,1,,4,0,0.0,51.39311733025039,0.4282759777520866,0.4068321321983485,0.5167464114832536,12.44976076555024,209
mobility,traffic_speed_eps2.0,n_weighted,2.0,8,1,,4,0,0.0,40.5373344049084,0.33781112004090336,0.71784212804302,1.0,12.44976076555024,209
