dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
traffic,speed_eps0.5,uniform,0.5,8,3,,4,2,0.0,127.93764478394026,2.558752895678805,0.8205762688975049,1.0,6.0,140
traffic,speed_eps0.5,sample,0.5,8,3,,4,2,0.0,12.166367524566569,0.2433273504913314,0.428119636999268,0.12857142857142856,6.0,140
traffic,speed_eps0.5,budget_distribution,0.5,8,3,,2,4,0.0,184.55140522687148,3.6910281045374296,0.6322891589407055,0.6178571428571429,5.992857142857143,280
traffic,speed_eps0.5,budget_absorption,0.5,8,3,,2,4,0.0,170.0247524747624,3.400495049495248,0.9925931448146861,0.5,5.992857142857143,280
traffic,speed_eps0.5,p_gated_uniform,0.5,8,3,,4,0,0.0,127.93764478394026,2.558752895678805,0.8205762688975049,0.9859154929577465,5.943661971830986,142
traffic,speed_eps0.5,p_gated_sample,0.5,8,3,,4,0,0.0,11.875830524077308,0.23751661048154615,0.7010528649812808,0.11971830985915492,5.943661971830986,142
traffic,speed_eps0.5,p_gated_ba,0.5,8,6,,1,0,0.0,169.69962769139562,3.3939925538279123,0.43312409740470953,0.5105633802816901,5.926056338028169,568
traffic,speed_eps0.5,n_weighted,0.5,8,3,,4,0,0.0,127.93764478394026,2.558752895678805,0.8205762688975049,0.9859154929577465,5.943661971830986,142
