dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
manufacturing,temperature_eps1.0,uniform,1.0,8,1,,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,1,4.0,1,0,0.0,375.3712916545643,1.8768564582728215,0.8052114482920871,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,1,8.0,1,0,0.0,187.68564582728217,0.9384282291364109,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,1,16.0,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,2,,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,2,4.0,1,0,0.0,375.3712916545643,1.8768564582728215,0.8052114482920871,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,2,8.0,1,0,0.0,187.68564582728217,0.9384282291364109,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,2,16.0,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,3,,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,3,4.0,1,0,0.0,375.3712916545643,1.8768564582728215,0.8052114482920871,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,3,8.0,1,0,0.0,187.68564582728217,0.9384282291364109,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,3,16.0,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,4,,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,4,4.0,1,0,0.0,375.3712916545643,1.8768564582728215,0.8052114482920871,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,4,8.0,1,0,0.0,187.68564582728217,0.9384282291364109,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,4,16.0,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,6,,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,6,8.0,1,0,0.0,187.68564582728217,0.9384282291364109,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,6,16.0,1,0,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
manufacturing,temperature_eps1.0,uniform,1.0,8,1,,1,2,0.0,150.1485166618257,0.7507425833091286,0.807483118943403,1.0,10.0,1000
