dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,1,2,0.0,1040.2561228112024,1.0402561228112024,0.8758200484926613,1.0,7.949094046591889,3477
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,1,2,0.0,1016.7587939689377,1.0167587939689378,0.8689364367546658,1.0,7.949094046591889,3477
pune,pm10_eps1.0,uniform,1.0,8,1,,1,4,0.0,1044.9530562482935,1.0449530562482934,0.507766707394436,1.0,7.840303115352231,3563
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,1,4,0.0,1984.8169997076059,1.984816999707606,0.6302824319531327,1.0,7.840303115352231,3563
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,1,4,0.0,1067.8623893784634,1.0678623893784633,0.5237863831976619,1.0,7.840303115352231,3563
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,1,4,0.0,1044.9530562482935,1.0449530562482934,0.507766707394436,1.0,7.840303115352231,3563
pune,pm10_eps1.0,uniform,1.0,8,2,,1,4,0.0,1041.466127512827,1.041466127512827,0.5547890491540314,1.0,7.844144903117102,3561
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,1,4,0.0,1981.7585366779097,1.9817585366779096,0.6302704654103811,1.0,7.844144903117102,3561
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,1,4,0.0,1064.3246256979937,1.0643246256979937,0.572599726448168,1.0,7.844144903117102,3561
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,1,4,0.0,1041.466127512827,1.041466127512827,0.5547890491540314,1.0,7.844144903117102,3561
pune,pm10_eps1.0,uniform,1.0,8,3,,1,4,0.0,1039.5411756958774,1.0395411756958775,0.554593590510936,1.0,7.850716896260894,3557
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,1,4,0.0,1980.716579119628,1.980716579119628,0.6296690287885189,1.0,7.850716896260894,3557
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,1,4,0.0,1062.3826495585793,1.0623826495585793,0.5724222664065864,1.0,7.850716896260894,3557
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,1,4,0.0,1039.5411756958774,1.0395411756958775,0.554593590510936,1.0,7.850716896260894,3557
pune,pm10_eps1.0,uniform,1.0,8,4,,1,4,0.0,1013.683855568273,1.013683855568273,0.7493432265585772,1.0,7.928877463581833,3501
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,1,4,0.0,1972.0970620020414,1.9720970620020415,0.6238743985442295,1.0,7.928877463581833,3501
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,1,4,0.0,1037.1417919208377,1.0371417919208377,0.7615219627550432,1.0,7.928877463581833,3501
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,1,4,0.0,1013.683855568273,1.013683855568273,0.7493432265585772,1.0,7.928877463581833,3501
pune,pm10_eps1.0,uniform,1.0,8,6,,1,4,0.0,1005.211657966105,1.005211657966105,0.6296499511512265,1.0,7.966512702078522,3464
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,1,4,0.0,1028.3945227421511,1.0283945227421512,0.6488174439814807,1.0,7.966512702078522,3464
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,1,4,0.0,1005.211657966105,1.005211657966105,0.6296499511512265,1.0,7.966512702078522,3464
pune,pm10_eps1.0,uniform,1.0,8,1,,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,2,0,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,2,0,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,2,0,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,2,0,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,2,0,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,2,0,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,4,,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,2,0,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,2,0,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,6,,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,2,0,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,2,0,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,,2,2,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,2,2,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,2,2,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,2,2,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,,2,2,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,2,2,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,2,2,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,2,2,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,,2,2,0.0,997.1044311160978,0.9971044311160978,0.6778929516486633,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,2,2,0.0,1929.5647696773176,1.9295647696773175,0.8705351902176501,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,2,2,0.0,1024.1149938892997,1.0241149938892997,0.9042266702866923,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,2,2,0.0,997.1044311160978,0.9971044311160978,0.6778929516486633,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,4,,2,2,0.0,969.5354274651597,0.9695354274651597,0.9096016914803502,1.0,7.977828311540648,1759
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,2,2,0.0,1906.92981622547,1.90692981622547,0.9040624739876212,1.0,7.977828311540648,1759
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,2,2,0.0,995.7615382500613,0.9957615382500613,0.9252742428391381,1.0,7.977828311540648,1759
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,2,2,0.0,969.5354274651597,0.9695354274651597,0.9096016914803502,1.0,7.977828311540648,1759
pune,pm10_eps1.0,uniform,1.0,8,6,,2,2,0.0,965.4752318453402,0.9654752318453402,0.7551811764028672,1.0,8.0,1748
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,2,2,0.0,992.3839121819267,0.9923839121819267,0.7724007832491279,1.0,8.0,1748
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,2,2,0.0,965.4752318453402,0.9654752318453402,0.7551811764028672,1.0,8.0,1748
pune,pm10_eps1.0,uniform,1.0,8,1,,2,4,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,2,4,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,2,4,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,2,4,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,,2,4,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,2,4,0.0,1930.1922249691456,1.9301922249691457,0.8730198552046169,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,2,4,0.0,1026.187306836684,1.026187306836684,0.9053450578620322,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,2,4,0.0,999.329781750124,0.999329781750124,0.6767903753239818,1.0,7.912457912457913,1782
pune,pm10_eps1.0,uniform,1.0,8,3,,2,4,0.0,997.1044311160978,0.9971044311160978,0.6778929516486633,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,2,4,0.0,1929.5647696773176,1.9295647696773175,0.8705351902176501,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,2,4,0.0,1024.1149938892997,1.0241149938892997,0.9042266702866923,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,2,4,0.0,997.1044311160978,0.9971044311160978,0.6778929516486633,1.0,7.919101123595506,1780
pune,pm10_eps1.0,uniform,1.0,8,4,,2,4,0.0,966.3649498905683,0.9663649498905682,0.909517070125699,1.0,7.992018244013683,1754
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,2,4,0.0,1906.0249147219126,1.9060249147219126,0.9011895626472456,1.0,7.992018244013683,1754
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,2,4,0.0,992.9824041943607,0.9929824041943607,0.925241689826248,1.0,7.992018244013683,1754
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,2,4,0.0,966.3649498905683,0.9663649498905682,0.909517070125699,1.0,7.992018244013683,1754
pune,pm10_eps1.0,uniform,1.0,8,6,,2,4,0.0,961.9203514789259,0.961920351478926,0.9032919041601553,1.0,8.014343086632243,1743
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,2,4,0.0,988.5956107914831,0.9885956107914831,0.9219077525323401,1.0,8.014343086632243,1743
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,2,4,0.0,961.9203514789259,0.961920351478926,0.9032919041601553,1.0,8.014343086632243,1743
pune,pm10_eps1.0,uniform,1.0,8,1,,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,4,0,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,4,0,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,4,0,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,4,0,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,4,0,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,4,0,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,4,,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,4,0,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,4,0,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,6,,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,4,0,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,4,0,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,,4,2,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,4,2,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,4,2,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,4,2,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,,4,2,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,4,2,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,4,2,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,4,2,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,,4,2,0.0,966.090819532787,0.966090819532787,0.7491448459432946,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,4,2,0.0,1906.4812453580087,1.9064812453580087,0.8313302391661412,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,4,2,0.0,996.7873270229113,0.9967873270229113,0.7535219289773029,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,4,2,0.0,966.090819532787,0.966090819532787,0.7491448459432946,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,4,,4,2,0.0,958.0951471134152,0.9580951471134153,0.6785130447981794,1.0,8.046538024971623,881
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,4,2,0.0,1906.143662606368,1.906143662606368,0.8314495590077976,1.0,8.046538024971623,881
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,4,2,0.0,989.5382072085546,0.9895382072085546,0.6914573739963595,1.0,8.046538024971623,881
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,4,2,0.0,958.0951471134152,0.9580951471134153,0.6785130447981794,1.0,8.046538024971623,881
pune,pm10_eps1.0,uniform,1.0,8,6,,4,2,0.0,954.9037935203992,0.9549037935203992,0.8347119901961236,1.0,8.060433295324971,877
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,4,2,0.0,986.8324893496682,0.9868324893496682,0.8530647956238225,1.0,8.060433295324971,877
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,4,2,0.0,954.9037935203992,0.9549037935203992,0.8347119901961236,1.0,8.060433295324971,877
pune,pm10_eps1.0,uniform,1.0,8,1,,4,4,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,4.0,4,4,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,8.0,4,4,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,1,16.0,4,4,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,,4,4,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,4.0,4,4,0.0,1905.3504000896726,1.9053504000896726,0.8324711092476975,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,8.0,4,4,0.0,995.4778727603396,0.9954778727603395,0.7474976274225856,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,2,16.0,4,4,0.0,964.8451265017228,0.9648451265017228,0.7407444161600686,1.0,7.988776655443322,891
pune,pm10_eps1.0,uniform,1.0,8,3,,4,4,0.0,966.090819532787,0.966090819532787,0.7491448459432946,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,4.0,4,4,0.0,1906.4812453580087,1.9064812453580087,0.8313302391661412,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,8.0,4,4,0.0,996.7873270229113,0.9967873270229113,0.7535219289773029,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,3,16.0,4,4,0.0,966.090819532787,0.966090819532787,0.7491448459432946,1.0,7.995505617977528,890
pune,pm10_eps1.0,uniform,1.0,8,4,,4,4,0.0,949.2434406976818,0.9492434406976817,0.8467998026541045,1.0,8.06378132118451,878
pune,pm10_eps1.0,uniform,1.0,8,4,4.0,4,4,0.0,1905.340214720629,1.905340214720629,0.8307966421897337,1.0,8.06378132118451,878
pune,pm10_eps1.0,uniform,1.0,8,4,8.0,4,4,0.0,980.8475080728667,0.9808475080728667,0.8624949145569217,1.0,8.06378132118451,878
pune,pm10_eps1.0,uniform,1.0,8,4,16.0,4,4,0.0,949.2434406976818,0.9492434406976817,0.8467998026541045,1.0,8.06378132118451,878
pune,pm10_eps1.0,uniform,1.0,8,6,,4,4,0.0,948.3928494078372,0.9483928494078372,0.8272187149054289,1.0,8.074285714285715,875
pune,pm10_eps1.0,uniform,1.0,8,6,8.0,4,4,0.0,980.2648406959725,0.9802648406959724,0.848064528565035,1.0,8.074285714285715,875
pune,pm10_eps1.0,uniform,1.0,8,6,16.0,4,4,0.0,948.3928494078372,0.9483928494078372,0.8272187149054289,1.0,8.074285714285715,875
pune,pm10_eps1.0,sample,1.0,8,1,,1,0,0.0,133.52730240430137,0.13352730240430136,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,1,4.0,1,0,0.0,250.98935868799998,0.250989358688,0.808807328904752,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,1,8.0,1,0,0.0,136.64158879464037,0.13664158879464036,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,1,16.0,1,0,0.0,133.52730240430137,0.13352730240430136,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,2,,1,0,0.0,133.52730240430137,0.13352730240430136,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,2,4.0,1,0,0.0,250.98935868799998,0.250989358688,0.808807328904752,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,2,8.0,1,0,0.0,136.64158879464037,0.13664158879464036,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,2,16.0,1,0,0.0,133.52730240430137,0.13352730240430136,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
pune,pm10_eps1.0,sample,1.0,8,3,,1,0,0.0,133.52730240430137,0.13352730240430136,0.4756011979748234,0.1251754139769857,7.840303115352231,3563
