dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,4.0,1,0,0.0,460.99933678848095,3.8416611399040077,0.8306041032397382,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,8.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,16.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,2,,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,2,4.0,1,0,0.0,460.99933678848095,3.8416611399040077,0.8306041032397382,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,2,8.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,2,16.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,3,,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,3,4.0,1,0,0.0,460.99933678848095,3.8416611399040077,0.8306041032397382,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,3,8.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,3,16.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,4,,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,4,4.0,1,0,0.0,460.99933678848095,3.8416611399040077,0.8306041032397382,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,4,8.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,4,16.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,6,,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,6,8.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,6,16.0,1,0,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,,1,2,0.0,368.62123160181574,3.0718435966817976,1.0157331162621712,1.0,5.08273381294964,834
mobility,traffic_speed_eps0.5,uniform,0.5,8,1,4.0,1,2,0.0,460.99933678848095,3.8416611399040077,0.8306041032397382,1.0,5.08273381294964,834
