dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
wearable,heart_rate_eps0.5,uniform,0.5,8,4,,4,4,0.0,281.6418965075223,1.4823257710922226,0.766262855408963,1.0,9.576923076923077,26
wearable,heart_rate_eps0.5,sample,0.5,8,6,,1,4,0.0,32.60113781667969,0.1715849358772615,0.43512757992835005,0.1262135922330097,9.504854368932039,103
wearable,heart_rate_eps0.5,budget_distribution,0.5,8,4,,4,4,0.0,282.42103630466266,1.4864265068666456,0.266850197731914,0.5769230769230769,9.576923076923077,26
wearable,heart_rate_eps0.5,budget_absorption,0.5,8,4,,4,4,0.0,332.055742298474,1.7476618015709158,0.22040385837115412,0.4230769230769231,9.576923076923077,26
wearable,heart_rate_eps0.5,p_gated_uniform,0.5,8,4,,2,0,0.0,235.2412006355313,1.23811158229227,1.04876038444284,0.8333333333333334,8.383333333333333,60
wearable,heart_rate_eps0.5,p_gated_sample,0.5,8,6,,1,4,0.0,32.60113781667969,0.1715849358772615,0.43512757992835005,0.1262135922330097,9.504854368932039,103
wearable,heart_rate_eps0.5,p_gated_ba,0.5,8,4,,2,0,0.0,296.0438045208294,1.5581252869517337,0.50483977935697,0.4166666666666667,8.383333333333333,60
wearable,heart_rate_eps0.5,n_weighted,0.5,8,4,,2,0,0.0,235.2412006355313,1.23811158229227,1.04876038444284,0.8333333333333334,8.383333333333333,60
