dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
pune,pm10_eps0.5,uniform,0.5,8,1,,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,4.0,1,0,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,8.0,1,0,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,16.0,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,4.0,1,0,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,8.0,1,0,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,16.0,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,3,,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,3,4.0,1,0,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,3,8.0,1,0,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,3,16.0,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,4,,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,4,4.0,1,0,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,4,8.0,1,0,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,4,16.0,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,6,,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,6,8.0,1,0,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,6,16.0,1,0,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,,1,2,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,4.0,1,2,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,8.0,1,2,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,16.0,1,2,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,,1,2,0.0,2082.932255025654,2.082932255025654,0.5547899063558999,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,4.0,1,2,0.0,3963.5170733558193,3.963517073355819,0.6308014862372199,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,8.0,1,2,0.0,2128.6492513959874,2.1286492513959874,0.5746025663494654,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,16.0,1,2,0.0,2082.932255025654,2.082932255025654,0.5547899063558999,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,3,,1,2,0.0,2079.082351391755,2.079082351391755,0.5545944264985228,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,4.0,1,2,0.0,3961.433158239256,3.961433158239256,0.6307307816966093,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,8.0,1,2,0.0,2124.7652991171585,2.1247652991171586,0.5744270867817916,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,16.0,1,2,0.0,2079.082351391755,2.079082351391755,0.5545944264985228,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,4,,1,2,0.0,2032.6964073740992,2.0326964073740994,0.7470212054026257,1.0,7.915954415954416,3510
pune,pm10_eps0.5,uniform,0.5,8,4,4.0,1,2,0.0,3944.1197022083134,3.9441197022083134,0.6275237325007856,1.0,7.915954415954416,3510
pune,pm10_eps0.5,uniform,0.5,8,4,8.0,1,2,0.0,2078.3602307473293,2.0783602307473292,0.7603642014358698,1.0,7.915954415954416,3510
pune,pm10_eps0.5,uniform,0.5,8,4,16.0,1,2,0.0,2032.6964073740992,2.0326964073740994,0.7470212054026257,1.0,7.915954415954416,3510
pune,pm10_eps0.5,uniform,0.5,8,6,,1,2,0.0,2033.5175879378753,2.0335175879378755,0.8710086308826269,1.0,7.949094046591889,3477
pune,pm10_eps0.5,uniform,0.5,8,6,8.0,1,2,0.0,2080.512245622405,2.0805122456224048,0.8779070723046282,1.0,7.949094046591889,3477
pune,pm10_eps0.5,uniform,0.5,8,6,16.0,1,2,0.0,2033.5175879378753,2.0335175879378755,0.8710086308826269,1.0,7.949094046591889,3477
pune,pm10_eps0.5,uniform,0.5,8,1,,1,4,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,4.0,1,4,0.0,3969.6339994152117,3.969633999415212,0.6318735293545763,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,8.0,1,4,0.0,2135.7247787569268,2.1357247787569267,0.5247377098407693,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,1,16.0,1,4,0.0,2089.906112496587,2.0899061124965868,0.5082320630585684,1.0,7.840303115352231,3563
pune,pm10_eps0.5,uniform,0.5,8,2,,1,4,0.0,2082.932255025654,2.082932255025654,0.5547899063558999,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,4.0,1,4,0.0,3963.5170733558193,3.963517073355819,0.6308014862372199,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,8.0,1,4,0.0,2128.6492513959874,2.1286492513959874,0.5746025663494654,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,2,16.0,1,4,0.0,2082.932255025654,2.082932255025654,0.5547899063558999,1.0,7.844144903117102,3561
pune,pm10_eps0.5,uniform,0.5,8,3,,1,4,0.0,2079.082351391755,2.079082351391755,0.5545944264985228,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,4.0,1,4,0.0,3961.433158239256,3.961433158239256,0.6307307816966093,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,8.0,1,4,0.0,2124.7652991171585,2.1247652991171586,0.5744270867817916,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,3,16.0,1,4,0.0,2079.082351391755,2.079082351391755,0.5545944264985228,1.0,7.850716896260894,3557
pune,pm10_eps0.5,uniform,0.5,8,4,,1,4,0.0,2027.367711136546,2.027367711136546,0.7469185622271977,1.0,7.928877463581833,3501
pune,pm10_eps0.5,uniform,0.5,8,4,4.0,1,4,0.0,3944.194124004083,3.944194124004083,0.626556049007245,1.0,7.928877463581833,3501
pune,pm10_eps0.5,uniform,0.5,8,4,8.0,1,4,0.0,2074.2835838416754,2.0742835838416753,0.759066632918486,1.0,7.928877463581833,3501
pune,pm10_eps0.5,uniform,0.5,8,4,16.0,1,4,0.0,2027.367711136546,2.027367711136546,0.7469185622271977,1.0,7.928877463581833,3501
pune,pm10_eps0.5,uniform,0.5,8,6,,1,4,0.0,2010.42331593221,2.01042331593221,0.6312847795591277,1.0,7.966512702078522,3464
pune,pm10_eps0.5,uniform,0.5,8,6,8.0,1,4,0.0,2056.7890454843023,2.0567890454843023,0.6499275611950095,1.0,7.966512702078522,3464
