dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
energy,power_kw_eps1.0,uniform,1.0,8,1,,4,4,0.0,49.32868115478537,0.9865736230957074,0.825200584985855,0.9993303571428571,8.061830357142858,8960
energy,power_kw_eps1.0,sample,1.0,8,1,,4,4,0.0,5.8846374956445535,0.11769274991289107,0.816720185603719,0.12488839285714286,8.061830357142858,8960
energy,power_kw_eps1.0,budget_distribution,1.0,8,1,,4,4,0.0,78.22348605698805,1.5644697211397611,0.11634377855395184,0.6457589285714286,8.061830357142858,8960
energy,power_kw_eps1.0,budget_absorption,1.0,8,1,,4,4,0.0,57.25386552739265,1.145077310547853,0.473346992867148,0.49375,8.061830357142858,8960
energy,power_kw_eps1.0,p_gated_uniform,1.0,8,1,,4,4,0.0,49.32868115478537,0.9865736230957074,0.825200584985855,0.9993303571428571,8.061830357142858,8960
energy,power_kw_eps1.0,p_gated_sample,1.0,8,1,,4,4,0.0,5.8846374956445535,0.11769274991289107,0.816720185603719,0.12488839285714286,8.061830357142858,8960
energy,power_kw_eps1.0,p_gated_ba,1.0,8,1,,4,4,0.0,57.25386552739265,1.145077310547853,0.473346992867148,0.49375,8.061830357142858,8960
energy,power_kw_eps1.0,n_weighted,1.0,8,1,,4,4,0.0,50.35319559907861,1.0070639119815723,0.7142899397856065,0.9993303571428571,8.061830357142858,8960
