dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
manufacturing,temperature_eps2.0,uniform,2.0,8,1,,1,0,0.0,75.07425833091285,0.3753712916545643,0.809761766046773,1.0,10.0,1000
manufacturing,temperature_eps2.0,sample,2.0,8,1,,4,0,0.0,8.158215927637126,0.04079107963818563,0.8908296005997581,0.128,10.0,250
manufacturing,temperature_eps2.0,budget_distribution,2.0,8,1,,4,0,0.0,110.60872030603984,0.5530436015301992,0.5796903394913709,0.588,10.0,250
manufacturing,temperature_eps2.0,budget_absorption,2.0,8,1,,2,0,0.0,93.31008293239888,0.46655041466199443,0.8239696512912456,0.49,10.0,500
manufacturing,temperature_eps2.0,p_gated_uniform,2.0,8,1,,1,0,0.0,75.07425833091285,0.3753712916545643,0.809761766046773,1.0,10.0,1000
manufacturing,temperature_eps2.0,p_gated_sample,2.0,8,1,,4,0,0.0,8.158215927637126,0.04079107963818563,0.8908296005997581,0.128,10.0,250
manufacturing,temperature_eps2.0,p_gated_ba,2.0,8,1,,2,0,0.0,93.31008293239888,0.46655041466199443,0.8239696512912456,0.49,10.0,500
manufacturing,temperature_eps2.0,n_weighted,2.0,8,1,,1,0,0.0,75.07425833091285,0.3753712916545643,0.809761766046773,1.0,10.0,1000
