dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
pune,pm10_eps2.0,uniform,2.0,8,6,,1,0,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,6,8.0,1,0,0.0,533.9311946892317,0.5339311946892317,0.5190381927984858,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,6,16.0,1,0,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,,1,2,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,4.0,1,2,0.0,992.4084998538029,0.992408499853803,0.6276419266619909,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,8.0,1,2,0.0,533.9311946892317,0.5339311946892317,0.5190381927984858,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,16.0,1,2,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,2,,1,2,0.0,520.7330637564135,0.5207330637564135,0.5567503762143564,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,4.0,1,2,0.0,990.8792683389548,0.9908792683389548,0.6270958135549236,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,8.0,1,2,0.0,532.1623128489969,0.5321623128489968,0.574597714745785,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,16.0,1,2,0.0,520.7330637564135,0.5207330637564135,0.5567503762143564,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,3,,1,2,0.0,519.7705878479387,0.5197705878479387,0.5580357388484384,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,4.0,1,2,0.0,990.358289559814,0.990358289559814,0.6264927132554289,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,8.0,1,2,0.0,531.1913247792896,0.5311913247792897,0.575927943179189,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,16.0,1,2,0.0,519.7705878479387,0.5197705878479387,0.5580357388484384,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,4,,1,2,0.0,508.1741018435248,0.5081741018435249,0.7549052144742049,1.0,7.915954415954416,3510
pune,pm10_eps2.0,uniform,2.0,8,4,4.0,1,2,0.0,986.0299255520783,0.9860299255520784,0.6232442697086733,1.0,7.915954415954416,3510
pune,pm10_eps2.0,uniform,2.0,8,4,8.0,1,2,0.0,519.5900576868323,0.5195900576868323,0.7634287519927527,1.0,7.915954415954416,3510
pune,pm10_eps2.0,uniform,2.0,8,4,16.0,1,2,0.0,508.1741018435248,0.5081741018435249,0.7549052144742049,1.0,7.915954415954416,3510
pune,pm10_eps2.0,uniform,2.0,8,6,,1,2,0.0,508.3793969844688,0.5083793969844689,0.5883285700493369,1.0,7.949094046591889,3477
pune,pm10_eps2.0,uniform,2.0,8,6,8.0,1,2,0.0,520.1280614056013,0.5201280614056013,0.595093626656556,1.0,7.949094046591889,3477
pune,pm10_eps2.0,uniform,2.0,8,6,16.0,1,2,0.0,508.3793969844688,0.5083793969844689,0.5883285700493369,1.0,7.949094046591889,3477
pune,pm10_eps2.0,uniform,2.0,8,1,,1,4,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,4.0,1,4,0.0,992.4084998538029,0.992408499853803,0.6276419266619909,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,8.0,1,4,0.0,533.9311946892317,0.5339311946892317,0.5190381927984858,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,1,16.0,1,4,0.0,522.4765281241467,0.5224765281241467,0.5035624661636914,1.0,7.840303115352231,3563
pune,pm10_eps2.0,uniform,2.0,8,2,,1,4,0.0,520.7330637564135,0.5207330637564135,0.5567503762143564,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,4.0,1,4,0.0,990.8792683389548,0.9908792683389548,0.6270958135549236,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,8.0,1,4,0.0,532.1623128489969,0.5321623128489968,0.574597714745785,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,2,16.0,1,4,0.0,520.7330637564135,0.5207330637564135,0.5567503762143564,1.0,7.844144903117102,3561
pune,pm10_eps2.0,uniform,2.0,8,3,,1,4,0.0,519.7705878479387,0.5197705878479387,0.5580357388484384,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,4.0,1,4,0.0,990.358289559814,0.990358289559814,0.6264927132554289,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,8.0,1,4,0.0,531.1913247792896,0.5311913247792897,0.575927943179189,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,3,16.0,1,4,0.0,519.7705878479387,0.5197705878479387,0.5580357388484384,1.0,7.850716896260894,3557
pune,pm10_eps2.0,uniform,2.0,8,4,,1,4,0.0,506.8419277841365,0.5068419277841365,0.7572669319431146,1.0,7.928877463581833,3501
pune,pm10_eps2.0,uniform,2.0,8,4,4.0,1,4,0.0,986.0485310010207,0.9860485310010207,0.6222697047109046,1.0,7.928877463581833,3501
pune,pm10_eps2.0,uniform,2.0,8,4,8.0,1,4,0.0,518.5708959604189,0.5185708959604188,0.7652150971505242,1.0,7.928877463581833,3501
pune,pm10_eps2.0,uniform,2.0,8,4,16.0,1,4,0.0,506.8419277841365,0.5068419277841365,0.7572669319431146,1.0,7.928877463581833,3501
pune,pm10_eps2.0,uniform,2.0,8,6,,1,4,0.0,502.6058289830525,0.5026058289830525,0.6269343028759009,1.0,7.966512702078522,3464
pune,pm10_eps2.0,uniform,2.0,8,6,8.0,1,4,0.0,514.1972613710756,0.5141972613710756,0.6471583607802608,1.0,7.966512702078522,3464
pune,pm10_eps2.0,uniform,2.0,8,6,16.0,1,4,0.0,502.6058289830525,0.5026058289830525,0.6269343028759009,1.0,7.966512702078522,3464
pune,pm10_eps2.0,uniform,2.0,8,1,,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,1,4.0,2,0,0.0,965.0961124845728,0.9650961124845728,0.8716657500153968,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,1,8.0,2,0,0.0,513.093653418342,0.513093653418342,0.8997604464396272,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,1,16.0,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,2,,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,2,4.0,2,0,0.0,965.0961124845728,0.9650961124845728,0.8716657500153968,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,2,8.0,2,0,0.0,513.093653418342,0.513093653418342,0.8997604464396272,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,2,16.0,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,3,,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,3,4.0,2,0,0.0,965.0961124845728,0.9650961124845728,0.8716657500153968,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,3,8.0,2,0,0.0,513.093653418342,0.513093653418342,0.8997604464396272,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,3,16.0,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,4,,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,4,4.0,2,0,0.0,965.0961124845728,0.9650961124845728,0.8716657500153968,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,4,8.0,2,0,0.0,513.093653418342,0.513093653418342,0.8997604464396272,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,4,16.0,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,6,,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,6,8.0,2,0,0.0,513.093653418342,0.513093653418342,0.8997604464396272,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,6,16.0,2,0,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,1,,2,2,0.0,499.664890875062,0.499664890875062,0.6745672329273842,1.0,7.912457912457913,1782
pune,pm10_eps2.0,uniform,2.0,8,1,4.0,2,2,0.0,965.0961124845728,0.9650961124845728,0.8716657500153968,1.0,7.912457912457913,1782
