dataset,sensor,strategy,epsilon,w,P_min,P_max,delta_t,k_ext,epsilon_count,mae,normalized_mae,kl_divergence,release_rate,avg_n_tau,n_logical_timestamps
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,4.0,1,0,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,8.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,16.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,4.0,1,0,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,8.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,16.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,4.0,1,0,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,8.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,16.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,4.0,1,0,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,8.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,16.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,6,,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,6,8.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,6,16.0,1,0,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,4.0,1,2,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,8.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,1,16.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,4.0,1,2,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,8.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,2,16.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,4.0,1,2,0.0,115.24983419712024,0.9604152849760019,0.8250425059523269,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,8.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,3,16.0,1,2,0.0,92.1553079004539,0.7679608991704492,0.910750157319407,1.0,5.08273381294964,834
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,,1,2,0.0,90.2125348084816,0.7517711234040134,0.8370138431421034,1.0,5.212871287128713,808
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,4.0,1,2,0.0,114.74302068992412,0.956191839082701,0.8240010154226324,1.0,5.212871287128713,808
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,8.0,1,2,0.0,90.22234267241545,0.751852855603462,0.8370138431421034,1.0,5.212871287128713,808
mobility,traffic_speed_eps2.0,uniform,2.0,8,4,16.0,1,2,0.0,90.2125348084816,0.7517711234040134,0.8370138431421034,1.0,5.212871287128713,808
mobility,traffic_speed_eps2.0,uniform,2.0,8,6,,1,2,0.0,64.29257832734613,0.5357714860612178,0.8601337303889938,1.0,7.462925851703407,499
