w,epsilon,S,strategy,sensor,kl,kl_global,mae
4,3.0,4,uniform,vibration,0.49738994381242974,0.6722065862906984,14.494043285910939
4,4.0,1,budget_absorption,humidity,0.026608074811698336,2.7037042457975518,16.210359271851008
4,4.0,1,budget_absorption,power_draw,0.026751675867615194,2.4891488296003255,70.48690212825262
4,4.0,1,budget_absorption,temperature,3.360892629034358,3.1601299861132937,28.58029881365207
4,4.0,1,budget_absorption,vibration,5.660701563747894,3.07990280930196,15.373727130672846
4,4.0,1,sample,humidity,0.31371492062637135,1.042632833470972,16.821264265033737
4,4.0,1,sample,power_draw,0.6649688708081724,1.701875704878127,102.08186030716719
4,4.0,1,sample,temperature,0.7489924626466131,2.055821891645865,24.273138155491544
4,4.0,1,sample,vibration,0.2939695690534594,1.730608892269048,12.454066214874556
4,4.0,1,uniform,humidity,0.7820133460071534,0.8308774720524211,89.70608277573955
4,4.0,1,uniform,power_draw,0.7609659612817989,0.7680708799330894,436.30348011328897
4,4.0,1,uniform,temperature,0.6309951661754393,0.8999042472430484,99.00408285797992
4,4.0,1,uniform,vibration,0.49184840569768984,0.7933394385474754,47.58014520494025
4,4.0,2,budget_absorption,humidity,5.3154349120294375,2.980268450654857,18.564819547255382
4,4.0,2,budget_absorption,power_draw,3.755183369406276,3.2743327648581855,488.6147671092033
4,4.0,2,budget_absorption,temperature,3.5134794349597778,3.2704931935104677,63.26478267341778
4,4.0,2,budget_absorption,vibration,0.4322195455954463,1.926105215996241,18.43726457679075
4,4.0,2,sample,humidity,0.25098032227135425,1.051754788126937,10.853907879146561
4,4.0,2,sample,power_draw,0.9156326761275038,1.7628511233265256,50.989705060530504
4,4.0,2,sample,temperature,0.5692039516157502,1.374848210165504,10.08137488563726
4,4.0,2,sample,vibration,0.1538987369076981,1.0746771691453432,6.220467538154731
4,4.0,2,uniform,humidity,0.3481143595318473,0.6190529820059715,41.44898545016965
4,4.0,2,uniform,power_draw,0.7874624047292679,0.7632592946455791,309.31065506101595
4,4.0,2,uniform,temperature,0.5154613526274702,0.664255352990637,54.646700668882076
4,4.0,2,uniform,vibration,0.9856837169494593,0.8821129334771941,26.29804581640493
4,4.0,4,budget_absorption,humidity,0.17668142987309263,2.6627731073895085,11.639609241825873
4,4.0,4,budget_absorption,power_draw,0.2121055822784227,1.2437765999810912,52.272655052552416
4,4.0,4,budget_absorption,temperature,0.48719964840980445,2.7677566889181757,19.934994240534365
4,4.0,4,budget_absorption,vibration,0.518800763024024,1.7675008655525069,6.954380896599175
4,4.0,4,sample,humidity,0.027566451865800326,1.285117827016476,4.4318067622566675
4,4.0,4,sample,power_draw,0.6414012956842243,1.8961581652423958,35.46758657407095
4,4.0,4,sample,temperature,0.07769882736255909,0.9273705810047482,6.173733782736302
4,4.0,4,sample,vibration,0.05407048032670696,1.2015406306165985,2.6096458103376685
4,4.0,4,uniform,humidity,0.6885413449895514,0.7794490160575877,25.959647049272252
4,4.0,4,uniform,power_draw,0.7274059921661369,0.7054249749056432,128.76294742532932
4,4.0,4,uniform,temperature,0.7784807130072564,0.7626471636418338,27.333854880301015
4,4.0,4,uniform,vibration,0.7573377192319524,0.6911298999799048,14.072017761543917
8,1.0,1,budget_absorption,humidity,3.1775618919247797,3.3592086663419347,300.70034151177634
8,1.0,1,budget_absorption,power_draw,3.8718796518439254,3.39076253156842,1685.9322418488737
8,1.0,1,budget_absorption,temperature,3.6693613818701434,3.1931500316124106,84.83686161125205
8,1.0,1,budget_absorption,vibration,5.845144104663467,3.6453498023756707,441.3046545757729
8,1.0,1,sample,humidity,0.5884043854662692,2.906048947119492,59.63970970121455
8,1.0,1,sample,power_draw,0.7645158481295339,2.501263927433705,423.6327053477964
8,1.0,1,sample,temperature,0.7812940026941022,2.433496880908025,151.82426113489646
8,1.0,1,sample,vibration,0.9519896329609479,2.474457393873501,47.62790016655065
8,1.0,1,uniform,humidity,0.9100230917044079,0.8361229405790057,705.7451196746883
8,1.0,1,uniform,power_draw,0.8477574165241735,0.6392068812404665,3922.2950115130434
8,1.0,1,uniform,temperature,1.2044436919238388,0.8971433683058988,735.0855402160041
8,1.0,1,uniform,vibration,0.7541128500614417,0.6558983636899,469.3286644314849
8,1.0,2,budget_absorption,humidity,3.4071597378711744,3.301976353293047,526.7166830852042
8,1.0,2,budget_absorption,power_draw,5.838611467543897,3.629017487847629,1198.112494609935
8,1.0,2,budget_absorption,temperature,0.05221928382073835,2.9226460247973467,33.207880668338596
8,1.0,2,budget_absorption,vibration,0.42772871443716676,3.395553375410627,43.96945681804182
