sensor,cv_n_tau,mean_n_tau,kl_uniform,kl_n_weighted,mae_uniform,mae_n_weighted,nmae_uniform,nmae_n_weighted,kl_advantage
pm10,0.13913902255026547,7.840303115352231,0.7910310083318715,0.48384617005052344,784.1413432591739,748.2922710939554,0.784141343259174,0.7482922710939554,0.307184838281348
pm2,0.13913902255026547,7.840303115352231,0.7879218185603309,0.4875316711877344,392.07067162958697,374.5650080800324,0.784141343259174,0.7491300161600648,0.30039014737259656
humidity,0.1573783269960435,7.677328843995511,0.16700083930935564,0.4783492054299043,81.25138896432833,88.84373156680506,0.8125138896432833,0.8884373156680506,-0.3113483661205486
sound,0.1573066999627119,7.677609427609427,0.4729042563028249,0.21547404239962303,97.48331315463945,102.2058473603255,0.8123609429553287,0.8517153946693792,0.25743021390320187
ozone,0.13471768638935663,8.033950617283951,0.4449440236530177,0.004475543152461376,386.43648982835714,371.4128114431481,0.7728729796567143,0.7428256228862962,0.4404684805005563
