publisher_id,t,true,noisy
Chitale Bandhu Corner_41,3,38.0,1046.2969193249082
Chitale Bandhu Corner_41,4,38.0,-14127.249935882559
Chitale Bandhu Corner_41,5,38.0,-1900.2224600329791
Chitale Bandhu Corner_41,6,38.0,-8.896750210717322
Chitale Bandhu Corner_41,7,38.0,-3234.193683128813
Chitale Bandhu Corner_41,8,38.0,-2992.4657900524717
Chitale Bandhu Corner_41,9,38.0,-2465.74018716541
Chitale Bandhu Corner_41,10,38.0,9703.227367121406
Chitale Bandhu Corner_41,11,38.0,-831.6409343826374
Chitale Bandhu Corner_41,12,38.0,-3620.985689762687
Chitale Bandhu Corner_41,13,38.0,-2551.610089745124
Chitale Bandhu Corner_41,14,38.0,-792.0512521862373
Chitale Bandhu Corner_41,15,38.0,14238.924168674033
Chitale Bandhu Corner_41,16,38.0,-629.7732320177428
Chitale Bandhu Corner_41,17,37.75,-4783.454303617744
Chitale Bandhu Corner_41,18,37.5,14451.60191289326
Chitale Bandhu Corner_41,19,37.5,-637.6922709489876
Chitale Bandhu Corner_41,20,37.75,785.0511451778832
Chitale Bandhu Corner_41,21,38.0,3880.1223282495985
Chitale Bandhu Corner_41,22,38.166666666666664,8708.180385375928
Chitale Bandhu Corner_41,23,38.5,2576.1409344100175
Chitale Bandhu Corner_41,24,38.5,2887.7216309053747
Chitale Bandhu Corner_41,25,38.75,19084.564374109563
Chitale Bandhu Corner_41,26,39.0,1244.7342850658038
Chitale Bandhu Corner_41,27,39.0,2561.1035284730838
Chitale Bandhu Corner_41,28,39.0,-20907.64762528659
Chitale Bandhu Corner_41,29,39.0,5556.2823511293045
Chitale Bandhu Corner_41,30,39.0,10113.104732750277
Chitale Bandhu Corner_41,31,39.0,-197.95748575902283
Chitale Bandhu Corner_41,32,39.0,-6098.389572061975
Chitale Bandhu Corner_41,33,39.0,93.39317955170534
Chitale Bandhu Corner_41,34,39.0,-10368.871257800813
Chitale Bandhu Corner_41,35,39.0,-8448.281693095856
Chitale Bandhu Corner_41,36,39.0,-12449.35638402402
Chitale Bandhu Corner_41,37,39.0,-5700.82885287694
Chitale Bandhu Corner_41,38,39.0,3141.3415560543567
Chitale Bandhu Corner_41,39,39.0,1851.9504543616445
Chitale Bandhu Corner_41,40,39.0,3153.720863868894
Chitale Bandhu Corner_41,41,39.25,14754.057705688692
Chitale Bandhu Corner_41,42,39.5,19352.394610739364
Chitale Bandhu Corner_41,43,39.75,8382.468133081728
Chitale Bandhu Corner_41,44,40.0,-10445.269595641812
Chitale Bandhu Corner_41,45,40.25,6259.589444465495
Chitale Bandhu Corner_41,46,40.333333333333336,1310.7559021355835
Chitale Bandhu Corner_41,47,40.0,5436.001020493783
Chitale Bandhu Corner_41,48,39.75,-5021.683212043069
Chitale Bandhu Corner_41,49,39.5,11867.453022700993
Chitale Bandhu Corner_41,50,39.0,-4597.566373473461
Chitale Bandhu Corner_41,51,39.0,-5417.216221770932
Chitale Bandhu Corner_41,52,39.0,-1025.2433964423406
Chitale Bandhu Corner_41,53,39.0,4861.083507487263
Chitale Bandhu Corner_41,54,39.0,-11911.324375429796
Chitale Bandhu Corner_41,55,39.0,-17605.450153964168
Chitale Bandhu Corner_41,56,39.0,13239.88311058482
Chitale Bandhu Corner_41,57,39.0,2548.568201624721
Chitale Bandhu Corner_41,58,39.0,16314.226070115124
Chitale Bandhu Corner_41,59,39.0,13662.258289912734
Chitale Bandhu Corner_41,60,39.0,-12588.73881863339
Chitale Bandhu Corner_41,61,39.0,5266.288338263459
Chitale Bandhu Corner_41,62,39.0,5657.834527136292
Chitale Bandhu Corner_41,63,39.0,-2962.903264369234
Chitale Bandhu Corner_41,64,39.0,31275.427971975
Chitale Bandhu Corner_41,65,38.75,1651.06158405782
Chitale Bandhu Corner_41,66,38.5,-6950.254876576536
Chitale Bandhu Corner_41,67,38.5,6685.732837828829
Chitale Bandhu Corner_41,68,38.25,8014.273802909832
Chitale Bandhu Corner_41,69,38.0,3847.6555037804055
Chitale Bandhu Corner_41,70,38.0,3388.0725943702428
Chitale Bandhu Corner_41,71,38.25,7354.409859302886
Chitale Bandhu Corner_41,72,38.75,25517.09238019269
Chitale Bandhu Corner_41,73,39.25,-2975.1099751793686
Chitale Bandhu Corner_41,74,39.75,34980.36688130543
Chitale Bandhu Corner_41,75,40.0,-2791.456752888325
Chitale Bandhu Corner_41,76,40.0,34709.07711506999
Chitale Bandhu Corner_41,77,40.0,1402.0530545766092
Chitale Bandhu Corner_41,78,40.0,5198.273596616309
Chitale Bandhu Corner_41,79,40.0,4704.490255813073
Chitale Bandhu Corner_41,80,40.0,8949.969598789263
Chitale Bandhu Corner_41,81,40.0,199.2940337465683
Chitale Bandhu Corner_41,82,0.0,199.2940337465683
Chitale Bandhu Corner_41,83,0.0,199.2940337465683
Chitale Bandhu Corner_41,84,0.0,199.2940337465683
Chitale Bandhu Corner_41,85,0.0,199.2940337465683
Chitale Bandhu Corner_41,86,0.0,199.2940337465683
Chitale Bandhu Corner_41,87,0.0,199.2940337465683
Chitale Bandhu Corner_41,88,0.0,199.2940337465683
Chitale Bandhu Corner_41,89,0.0,199.2940337465683
Chitale Bandhu Corner_41,90,0.0,199.2940337465683
Chitale Bandhu Corner_41,91,0.0,199.2940337465683
Chitale Bandhu Corner_41,92,0.0,199.2940337465683
Chitale Bandhu Corner_41,93,0.0,199.2940337465683
Chitale Bandhu Corner_41,94,0.0,199.2940337465683
Chitale Bandhu Corner_41,95,0.0,199.2940337465683
Chitale Bandhu Corner_41,96,0.0,199.2940337465683
Chitale Bandhu Corner_41,97,0.0,199.2940337465683
