t,global_true,global_noisy,num_pubs_total
0,11.512716542124618,20.59383528263853,4
1,11.873883226403008,-46.692031108025006,4
2,17.773464566880794,1.4079990888887082,4
3,19.9341301112164,136.90810170106252,4
4,18.304717993546653,-447.9994480677574,4
5,15.198020790801747,-126.21448941589018,4
6,20.424521912357683,62.20331970531325,4
7,21.653100423895232,127.12379262731429,4
8,17.695953202603075,-111.98116183785561,4
9,13.76526891359449,19.189887322442573,12
10,13.157236026183273,64.03117923578334,12
11,10.631472725430825,-18.412101351877585,12
12,14.84742703348541,-18.23522915238477,12
13,16.573378423437312,-34.39306223467852,12
14,13.85276333784121,-13.559121056114858,12
15,16.541014414808892,121.61865539547634,12
16,17.539936653773303,50.089342555845434,12
17,21.442090221740724,-14.13979743353853,12
18,22.574253824453614,55.9374054201396,12
19,14.787287354180776,-5.253075261192702,12
20,10.977797243370983,6.082213750958005,12
21,12.813863508597898,83.50588529021931,12
22,20.6254991662409,54.24805831324386,12
23,21.581743165963747,8.342949530326488,12
24,20.20089308948739,-14.715087604408911,12
25,13.952618724847111,4.1699501172778675,12
26,12.599739379030133,-136.6056010507195,12
27,14.809539330362579,-7.973412728837101,12
28,14.210379544531452,44.038216254930944,12
29,12.177228516080888,-104.14619365469619,12
30,12.678408135410209,20.020280340307217,12
31,19.73812132403948,27.494802012929902,12
32,24.517698446057818,-27.45704184608846,12
33,23.581093975910655,14.603242287136343,12
34,19.22998263326663,-68.03508526174906,12
35,11.774935249935869,62.370809761028084,12
36,10.80630237412225,119.67338071407745,12
37,12.025580946637564,-58.682114284585396,12
38,11.225516904145902,61.86229103009225,12
39,12.77826331225683,18.34503279710983,12
40,16.713548249799167,38.83053172112058,12
41,24.85150173419113,34.904913134222774,12
42,18.830033174239766,24.788340074157944,12
43,15.904940547882592,-90.6669527329365,12
44,14.564901347743698,-14.347565831118066,12
45,9.989083338634316,13.109694797280495,12
46,8.89907729441865,34.655380242611606,12
47,10.724677497953001,-12.287659955413092,12
48,15.78627626408961,-2.846426168762191,12
49,18.18307367207823,58.85203722546628,12
50,20.420158137835067,120.28655985639767,12
51,26.032348999276138,74.97905147630951,12
52,29.03236364146646,18.036626892089366,12
53,23.645056600666077,30.988222502212828,12
54,15.374860775357305,3.939320223352036,12
55,11.256980083175009,-1.579792592731831,12
56,13.204524518830663,-21.207797294047108,12
57,11.236236774046915,-13.55119951183493,12
58,10.516795886532936,-69.85022714618943,12
59,11.10743904448551,11.471515408407075,12
60,13.16470046960919,3.6864418252454705,12
61,19.875714913384513,26.719611478953862,12
62,22.58861562388109,32.62021602771348,12
63,21.101452802000562,-20.717293376375277,12
64,16.426479210619114,83.84486884960526,12
65,17.2025514752084,91.62534289972459,12
66,15.744794054434063,23.37485212936901,12
67,16.26551154606445,7.792001193098409,12
68,13.312699097405748,2.6564497449461175,12
69,16.497881456234328,-13.328685264736595,12
70,15.183921560319439,-4.530715303835285,12
71,14.208518241058064,-9.361500186968028,12
72,13.78107125740169,-21.479202218753606,12
73,15.0204271898969,105.23184367932691,12
74,18.248619571166472,100.03865480887175,12
75,17.977334041675455,25.247019044253754,12
76,19.661069176187265,40.3615820231713,12
77,18.05807721507728,5.24040675387281,12
78,12.72171907342192,-43.68545824006894,12
79,13.460131733990371,10.933265481884465,12
80,14.364909162669466,14.94993938030846,12
81,16.12897188707941,-41.60621712175588,12
82,15.252872703307219,17.176330746477213,12
83,21.932839820857573,160.4368014985352,12
84,28.01559600359894,20.161216964207664,12
85,22.276972652569068,8.987015098203232,12
86,16.788166341006534,48.25222170446807,12
87,17.67671803411658,41.366592931753054,12
88,19.188296150513203,3.581874251741848,12
89,17.14732660021008,27.54982649076798,12
90,14.07053756423402,16.879254479551904,12
91,15.800487440318431,-1.5852006375848724,12
92,16.540223509377668,-33.6927939964726,12
93,15.274192439375163,-0.37763345371461376,12
94,13.247951358068523,10.248938829434255,12
95,12.830741132738297,25.58240411417635,12
96,12.62043481188562,-9.921581698983406,12
97,17.23234927250391,28.284609518563187,12
98,23.805758701261666,-6.716670854998039,12
99,21.23475061763181,33.85811404540587,12
100,22.784461091282342,49.89227236435252,12
101,18.94311446913535,46.248339647081494,12
102,16.23337876577257,24.543483164951063,12
103,13.088561450909777,-2.953628336236749,12
104,15.036914237463154,31.813703450369605,12
105,14.07981930387114,56.42125019661563,12
106,9.47576380290996,19.093957115398723,12
107,12.537640163052696,124.10944548100174,12
108,16.684169915119362,118.60460598900931,12
109,13.797862211725601,-22.817054956637037,12
110,12.34123672343624,-90.03871851835743,12
111,14.199128120529984,-23.62726017092688,12
112,10.83026077348279,73.40612272580236,12
113,9.938355600184021,89.1459689766946,12
114,9.950123398782491,-18.811618305631157,12
115,13.476972369326376,2.575435693272823,12
116,22.215606121395854,25.681378487115886,12
117,24.287733485315336,3.973463365369465,12
118,18.137867064560226,15.402047346004496,12
119,14.919840820004616,31.523574204252387,12
120,16.183390976340966,16.207125869503983,12
121,14.26650111738071,33.129296393504674,12
122,14.906526695656016,16.683454012563377,12
123,17.895843397690292,-178.06528585126946,12
124,14.446421338545221,6.563708358380387,12
125,11.004735158974611,10.478399499475392,12
126,15.07891810781718,7.8799672731212755,12
127,18.50354424043581,7.0212480919088005,12
128,21.27659049610854,21.31757030549069,12
129,22.52500046646402,18.653767923607678,12
130,19.99365866077602,-37.0063811890995,12
131,13.380719369995766,-6.721828899130848,12
132,14.554661233112402,87.22006765696365,12
133,13.822627208322537,-84.03671292840414,12
134,14.438132342545039,-69.75391445174074,12
135,16.03324895701876,-2.9222628093271794,12
136,19.64707929369556,25.645425253031892,12
137,16.452624220910867,149.97072789105673,12
138,14.222689428115793,154.85109632364,12
139,11.670255443603875,154.5238425289344,12
140,11.771118583403378,-38.68516330667246,12
141,14.922596924327841,28.22029162094707,12
142,19.123160284529853,20.761913149038744,12
143,21.57652602979053,-13.77181891884537,12
144,18.315037098964538,90.67702430119974,12
145,20.241431792009593,-3.9668580941806226,12
146,14.265827382835514,219.234897897049,12
147,12.276847108227937,18.303110102306725,12
148,14.528829464342465,-18.92445430179106,12
149,14.351921941124886,5.799158216009301,12
150,10.302589974762338,-22.007535793981727,12
151,12.434831039689517,5.882397278844629,12
152,19.89066317719085,26.888376171705566,12
153,22.95361357553763,41.87693693685012,12
154,20.82342161418456,19.937860648169067,12
155,18.502954288923945,2.5242927689942523,12
156,13.700758873158467,19.310088830290276,12
157,11.013672260268166,6.881689705982538,12
158,12.31127536399368,1.3313211501934994,12
159,12.07016145121955,-2.667620330703361,12
160,16.641590483316158,-12.56088177164823,12
161,24.001445474759386,20.582529559314267,12
162,18.675424321089057,18.12713362127683,12
163,14.202524282982601,67.5439729230292,12
164,9.656381343187496,30.117057257512933,12
165,11.87871790028165,37.776023991437455,12
166,13.166712297547374,3.616331261285147,12
167,11.811102901309058,-0.6796935272381397,12
168,14.64922125243558,27.021412351527747,12
169,14.223034168850408,32.500130280455274,12
170,14.516774781447776,-34.899033788330655,12
171,19.611180425411675,-24.523595704143368,12
172,16.1611974077827,13.093542743423523,12
173,13.164651600481642,-24.871488568535447,12
174,12.643053507199005,98.23113613387562,12
175,13.788524282162918,51.27661183263613,12
176,17.582936213939867,18.954830054899645,12
177,16.504149429302174,-11.12468144351746,12
178,19.648542602237598,-24.015975951342526,12
179,21.214564208365474,126.99593316621332,12
180,17.572752603430548,35.392217599291726,12
181,12.73335468365088,55.15972461055924,12
182,10.274336952195146,1.7497556818640252,12
183,9.22800815136669,-13.765880301978385,12
184,10.405673218107088,-6.684348472398957,12
185,12.713808989026774,54.414914465852775,12
186,14.916006485323063,13.064454582593696,12
187,13.805561968310812,26.983815439923863,12
188,17.276390726714972,48.78812360046937,12
189,16.430434737526113,-6.279420908612263,12
190,13.717064450490124,-47.54719363394871,12
191,18.672400634935407,39.55450834523326,12
192,14.497767447386053,99.8741165953552,12
193,13.573809608218681,92.96483549977063,12
194,16.116682867235053,15.477191121333297,12
195,12.963130122969662,23.198037146880914,12
196,14.004890096046516,34.91624969283754,12
197,15.218897968054616,69.6798306043134,12
198,18.520987593591165,-18.995303532556186,12
199,20.15141850017088,13.199842133814384,12
200,20.869093900987707,14.825616935480175,12
201,17.562221187333744,34.103421169089714,12
202,17.500339164244796,12.0710580212866,12
203,15.784109175578209,57.77030162038467,12
204,13.802892718542056,53.26052487307212,12
205,14.090526959915271,-51.35188670186604,12
206,16.974609903848208,0.1412352309792162,12
207,18.903058045964187,125.57754826846059,12
208,14.362293918132012,-73.6878533421947,12
209,19.522279089362687,19.011224515776455,12
210,22.115511472250855,100.49181727735753,12
211,17.07606125426001,49.429673812149225,12
212,16.71396873383852,-0.9495316746533895,12
213,16.086596902928104,23.212310359970623,12
214,16.674766816018927,11.738518713092844,12
215,15.124067220541738,21.934589585919813,12
216,14.28944965298052,65.91721965115451,12
217,13.129404021554073,16.940625962543727,12
218,12.618096344471068,12.139105103740913,12
219,18.982407363361318,4.03008980801498,12
220,21.045374057036717,-0.32343335783422944,12
221,19.58476925495858,22.529829101320335,12
222,15.947305659166343,-44.208299061015026,12
223,11.705975010060627,22.254530962591286,12
224,12.906071344490424,42.85528727964241,12
225,11.884571906076157,91.96291527923866,12
226,12.013728184971566,27.37517425584563,12
227,11.11293991477492,10.32320253816542,12
228,14.075385716721993,13.08854157192586,12
229,16.151936193406165,106.44654049090141,12
230,15.853556087703357,-12.849862803679208,12
231,14.501196798078858,8.01989188087768,12
232,16.151057466499864,145.4553146396487,12
233,14.989785732844055,-80.60359928303802,12
234,17.38921285315933,34.56445092315432,12
235,21.761361602514505,-77.86841034136228,12
236,18.874586660370266,4.0900700687931835,12
237,19.912711178760052,-43.98577453193798,12
238,17.863689637550316,-52.32392419034456,12
239,12.176841443424573,-37.87062754416348,12
240,12.658220076524948,-23.445762443961193,12
241,12.471359954344477,22.300402117055878,12
242,11.445465709914494,7.062395236908885,12
243,10.317040590665902,46.45504410251611,12
244,14.311947442623357,-10.18256679013545,12
245,18.83050644338823,-13.413048710908257,12
246,14.441169325552265,32.81781170114908,12
247,12.091593745691227,54.120265064711674,12
248,11.676760475857144,15.866425666294713,12
249,12.29489167071501,29.817223402412985,12
250,12.935533637473942,20.802400570010676,12
251,18.017891315678785,22.219759656277596,12
252,22.61220336314005,65.13837991480189,12
253,25.63714920108191,86.62141984535603,12
254,21.720142488392945,61.76542237494679,12
255,14.186756631064082,-8.32786877754468,12
256,11.016452271891076,57.914804861217824,12
257,13.457324756754579,8.825230605329152,12
258,14.950356171850787,35.42752586505282,12
259,13.794699921121317,7.3936767137187935,12
260,12.195137914986839,-19.91131001517944,12
261,16.68259007212598,34.38574766200702,12
262,14.889000236044275,-9.488862808712973,12
263,17.07325049794958,57.50130142027035,12
264,19.84783044113337,54.671345818102,12
265,16.4719169994947,18.19655901187224,12
266,11.219596572616345,2.6233221836456355,12
267,11.970316177736507,18.657033499447685,12
268,10.351349639413211,-32.675732069847655,12
269,12.526041793333274,44.47677824404357,12
270,16.837347548902727,106.27526658532325,12
271,16.414553778680776,43.749647777640746,12
272,12.294878324340171,-12.263238717717346,12
273,14.970112780693956,59.177408876414205,12
274,14.796049947951277,46.719780993614016,12
275,13.056833673118204,-55.6338297544151,12
276,11.492512573875144,-14.214238984810196,12
277,15.331248417401092,21.92071623693192,12
278,21.57372549418521,-21.46224482645215,12
279,21.151028903149246,35.86523348472001,12
280,19.17623098072474,157.8192784697669,12
281,19.583022266001223,0.9335606064964814,12
282,14.099670930981398,38.692323941946924,12
283,13.906599912811561,-65.24579027226441,12
284,15.169467356076364,1.5741255355342822,12
285,15.568374334912175,88.87426500206168,12
286,13.328743487596768,23.957932940216615,12
287,19.025393611826665,26.617919573930386,12
288,19.46892647061487,84.1526029717954,12
289,14.399011626545002,-19.346469830572232,12
290,10.490529861869195,-100.64640397835646,12
291,12.308885333306778,-19.931255466870994,12
292,13.263806954893244,14.754780171676025,12
293,13.105715575310608,12.826011058483118,12
294,18.94464049636658,49.56963318649106,12
295,25.61831730458593,67.91656440568647,12
296,20.700730693805973,-7.7500151537749815,12
297,17.71318961863597,13.244526463220463,12
298,14.593582242712063,8.909929841952664,12
299,17.912414998032048,-55.835143658660854,12
300,17.29021866163903,-113.33230529284681,12
301,12.504103552582269,41.3836161217598,12
302,9.751830372777004,-10.13812534263388,12
303,12.03282116552738,31.092137249947797,12
304,13.683397537224456,7.979057468671769,12
305,16.729654306983175,-24.917594551436483,12
306,16.06870208953061,-15.744608788817043,12
307,14.16750585357266,-1.359284634124366,12
308,13.852732605099153,45.26878507201602,12
309,17.388279001882264,-105.24049948258687,12
310,23.331373962290204,-54.02287362054142,12
311,23.36496479097233,28.08377983712592,12
312,16.20458044467498,31.79792331414494,12
313,12.564894024988739,32.71302360912463,12
314,11.391124081981161,10.009117568137727,12
315,14.070616682605744,3.8220027874136964,12
316,18.209276461976984,56.184190483950346,12
317,14.430039415139792,11.225015496305673,12
318,12.424225393820201,-2.3100392581796942,12
319,12.165897610085251,-44.001613455689444,12
320,9.913962711111491,-60.51907645924844,12
321,14.471447903366588,-42.33806410016111,12
322,17.61465480198714,32.77401307082,12
323,19.19978749922556,34.15275491956612,12
324,17.698521881135306,-6.3291507776772065,12
325,14.86823112603618,25.86112022357787,12
326,12.704402121618507,-53.245147178017795,12
327,10.936109705867096,56.59580930586814,12
328,12.477854495685587,-38.112389338916785,12
329,14.608888331828815,-21.537093895061233,12
330,13.561253069238045,11.312260915223067,12
331,12.86067138783383,39.61851716008122,12
332,11.96842345093801,53.10344842227327,12
333,16.157498588208004,-12.697902933314818,12
334,19.691244625947224,-42.824241200891365,12
335,24.588652525204324,53.33352723372046,12
336,27.112205082241264,30.439549676311433,12
337,22.590468186169474,50.917926215427244,12
338,17.015666221154525,78.1213219692549,12
339,17.734269404820644,16.441021084422616,12
340,16.039951830910073,13.228206412427788,12
341,14.168926491955192,21.52208286270017,12
342,20.720208385897426,28.101606774800658,12
343,24.064745891977136,24.357591930737783,12
344,22.685316547858093,6.413446623838993,12
345,16.74397960868489,19.621553094615965,12
346,13.23261884917817,76.43749788380885,12
347,14.324063234406033,108.72211064504498,12
348,14.597597474262965,6.807174687743622,12
349,13.894676344947591,44.22923274465297,12
350,10.970083616836334,21.468492773274896,12
