t,global_true,global_noisy,num_pubs_total
54,317.5864,43.13342675187357,50
55,316.9562,8.8736557782359,50
56,316.32779999999997,-509.5679235090665,50
57,315.57219999999995,-279.3262708611643,50
58,314.1184,-1614.6901527853365,50
59,316.5296,325.2674327341176,50
60,316.639,89.16079253527076,50
61,319.23400000000004,483.4875175736644,50
62,317.299,558.0574096919775,50
63,318.0176,-685.6323082810201,50
64,315.07620000000003,1933.1175513356673,50
65,315.92019999999997,2102.0671941883884,50
66,314.45640000000003,497.57779379843873,50
67,317.437,114.07275152881508,50
68,314.87919999999997,59.12921554096886,50
69,314.42900000000003,-401.4086013033021,50
70,316.4694,-156.68188473971333,50
71,314.4136,-251.26684227262615,50
72,317.4552,-528.7913634277271,50
73,318.76800000000003,2483.8419957463207,50
74,318.9658,2281.9266457049266,50
75,315.8206,490.29304006187914,50
76,315.09279999999995,811.9051083276167,50
77,316.6186000000001,8.99450893109281,50
78,317.364,-1036.4082555237803,50
79,315.529,254.88420994945824,50
80,318.0068,332.04752522333587,50
81,318.0068,-1067.637736212047,50
82,315.69199999999995,361.8549930360798,50
83,318.8266,3642.9216802642627,50
84,315.1466,126.64150305460936,50
85,318.5408,-0.4181813047800347,50
86,315.46199999999993,1070.5993287230767,50
87,315.3096,883.8665975432752,50
88,317.56,-56.994125570512495,50
89,316.13860000000005,565.7985973733897,50
90,315.9448,383.3540059676292,50
91,318.5278,-98.72871386967921,50
92,316.37520000000006,-889.2172201404063,50
93,315.53819999999996,-60.105621434154614,50
94,318.2996,246.3232993127776,50
95,316.96439999999996,623.0043115545132,50
96,318.61459999999994,-222.39379626085662,50
97,319.2272,584.4814459054226,50
98,317.46299999999997,-415.07530935023294,50
99,314.3646,617.3253222665774,50
100,315.22180000000003,965.8092705536843,50
101,316.29100000000005,971.6164042707073,50
102,318.189,517.6315055802838,50
103,317.0784,-67.93415489151664,50
104,319.604,722.2469411097547,50
105,316.896,1333.0903414258676,50
106,313.2504,544.0870394997303,50
107,317.6082,2995.331527630777,50
108,319.986,2766.0764657733584,50
109,319.5578,-559.2002120407033,50
110,316.12399999999997,-2140.9949258030483,50
111,318.8206,-589.0127189949648,50
112,315.31539999999995,1817.1360868556696,50
113,314.735,2215.717721036254,50
114,317.512,-372.7698009059275,50
115,317.94380000000007,56.3069197747148,50
116,319.7402,402.91873677728074,50
117,316.0934,-171.4490828787009,50
118,316.89660000000003,251.23692675466253,50
119,318.4666,716.9562012219465,50
120,317.0984,317.6680374359124,50
121,318.9652,771.6722866269749,50
122,318.51199999999994,361.1582556057766,50
123,320.0148,-4383.052301975034,50
124,319.1846,129.99948847604398,50
125,318.3276,305.69554417201874,50
126,315.10220000000004,142.32737996729833,50
127,315.67659999999995,40.1014924353517,50
128,316.212,317.19551542517166,50
129,316.09579999999994,223.18621897144766,50
130,318.41020000000003,-1049.5907563970125,50
131,315.75559999999996,-166.7055584590388,50
132,319.40500000000003,2063.37475417243,50
133,317.8634,-2030.7607632814404,50
134,317.81399999999996,-1702.7951230628582,50
135,315.568,-139.36428239230253,50
136,315.9826,459.94290302407194,50
137,314.90599999999995,3519.3404880834996,50
138,319.7384,3694.8201654925815,50
139,314.1226,3742.6086900479327,50
140,315.49539999999996,-895.45536536182,50
141,316.7235999999999,635.8682727188614,50
142,319.40400000000005,358.7340687482134,50
143,315.3946,-532.9656787672614,50
144,315.9394,2052.6270928536446,50
145,319.3656,-261.6333572685652,50
146,317.9752,5237.232892341123,50
147,314.11140000000006,458.741711857891,50
148,314.6814,-488.19741038720457,50
149,317.7184,112.452070597226,50
150,315.95,-459.49301844985763,50
151,317.37940000000003,160.12098973972275,50
152,315.7262,483.6713118683532,50
153,318.30000000000007,772.4597606714999,50
154,317.85939999999994,296.6059368156281,50
155,315.87420000000003,-67.61367647831258,50
156,317.56820000000005,452.1921189711634,50
157,318.92179999999996,219.7542186971449,50
158,315.2786,51.75969886879568,50
159,317.1046,-36.60216276614983,50
160,319.0996,-381.75973411914526,50
161,316.3452,234.29121802931712,50
162,318.7046,305.54562320450657,50
163,314.0656,1594.2603673611184,50
164,315.7502,806.8064219438104,50
165,315.4236,936.9589461877395,50
166,315.1252,85.91605512970656,50
167,316.96060000000006,17.181485714867335,50
168,317.59880000000004,614.531386378212,50
169,316.4096,755.0599066785169,50
170,316.14579999999995,-869.8336056746821,50
171,322.0832,-737.1514271093208,50
172,317.30080000000004,243.67708805537978,50
173,314.4436,-598.4237640564099,50
174,317.6146,2371.728583040239,50
175,318.514,1218.228101211357,50
176,315.9326,348.8580521830346,50
177,315.98940000000005,-347.1025409476712,50
178,318.57340000000005,-729.3750452859229,50
179,314.82620000000003,2853.579054988348,50
180,317.33119999999997,744.9983599006682,50
181,315.70279999999997,1333.9356782458003,50
182,312.85760000000005,108.26764951205317,50
183,314.7066,-237.1467228802818,50
184,316.19399999999996,-93.9665205721451,50
185,316.7276,1317.554131443824,50
186,314.36800000000005,269.93075433449525,50
187,318.02799999999996,634.3060833187131,50
188,318.0272,1074.3087889701055,50
189,312.94039999999995,-232.09613550732104,50
190,316.8362,-1153.505994026532,50
191,318.4366,819.6071850471485,50
192,321.22200000000004,2370.2543795512597,50
193,312.48380000000003,2217.868421397247,50
194,315.3656,300.01779809835784,50
195,316.5782,562.21596857387,50
196,315.66240000000005,817.5350303229845,50
197,314.60400000000004,1621.6663832702106,50
198,318.71,-581.6809870275363,50
199,318.6508,151.8129672074441,50
200,318.65600000000006,173.61255282781931,50
201,317.5474,714.5361995621432,50
202,317.5204,187.2176525690033,50
203,317.74319999999994,1325.4118186753549,50
204,317.00800000000004,1263.9911717087216,50
205,317.9248,-1252.6931278827515,50
206,317.9432,-86.05779214885581,50
207,314.8756,2875.0633653399136,50
208,316.5242,-1796.679334247841,50
209,312.5562,300.2908902339304,50
210,317.1475999999999,2198.17893932256,50
211,318.3814,1094.868101389341,50
212,316.36199999999997,-107.56200980380584,50
213,316.183,487.2001229690204,50
214,319.0222,200.552245529774,50
215,317.4946,480.94713676907384,50
216,315.6144,1554.6808799561757,50
217,318.90099999999995,410.3703265837516,50
218,315.49760000000003,304.00181022247637,50
219,317.39380000000006,-41.461821328312055,50
220,317.6226,-195.22877795690277,50
221,316.46320000000003,387.14463631268217,50
222,318.2188,-1125.5157132843528,50
223,315.25539999999995,568.4207428607358,50
224,317.09880000000004,1035.8799824436478,50
225,316.55980000000005,2238.4400409559,50
226,314.39140000000003,683.0661057009775,50
227,314.30139999999994,295.34770296137197,50
228,318.4882,294.8039405248928,50
229,314.0052,2481.0757031398857,50
230,317.5676,-371.3144533931815,50
231,319.506,163.9546819871717,50
232,316.9166,3420.2187721555715,50
233,320.8566,-1973.38464038117,50
234,319.027,731.2327136798797,50
235,317.436,-2073.6785266530424,50
236,313.28499999999997,-41.54339819784997,50
237,317.9182,-1215.6454570567525,50
238,316.055,-1368.4477318694767,50
