publisher_id,t,true,noisy
EVO_RADAR_1,0,0.0,
EVO_RADAR_1,1,0.0,
EVO_RADAR_1,2,0.0,
EVO_RADAR_1,3,0.0,
EVO_RADAR_1,4,0.0,
EVO_RADAR_1,5,0.0,
EVO_RADAR_1,6,0.0,
EVO_RADAR_1,7,0.0,
EVO_RADAR_1,8,0.0,
EVO_RADAR_1,9,17.499134245283013,-420.798866491734
EVO_RADAR_1,10,13.610898506493507,921.3251897210505
EVO_RADAR_1,11,8.259084000000001,338.5820354280967
EVO_RADAR_1,12,10.735905311111111,274.1446391590364
EVO_RADAR_1,13,7.117917873015872,-379.31820061591804
EVO_RADAR_1,14,6.817812409090908,-44.59166241220755
EVO_RADAR_1,15,10.270534955882354,-47.79624607963702
EVO_RADAR_1,16,12.201604636363637,185.825130287905
EVO_RADAR_1,17,11.248194097902097,-195.17453639799987
EVO_RADAR_1,18,15.11976912380952,207.10832486610065
EVO_RADAR_1,19,11.62783408108108,1152.420401779647
EVO_RADAR_1,20,6.946203913793105,508.30541951941444
EVO_RADAR_1,21,7.9387958163265315,839.4673802200934
EVO_RADAR_1,22,15.117647881889761,-194.3915557352926
EVO_RADAR_1,23,16.597970694117645,56.57847617304759
EVO_RADAR_1,24,17.374045273684207,78.4404700883353
EVO_RADAR_1,25,11.87940762121212,-67.92905677374034
EVO_RADAR_1,26,7.641131395604396,461.38076108836924
EVO_RADAR_1,27,6.806297242424241,66.01479168786747
EVO_RADAR_1,28,7.798959074074073,11.310859131074247
EVO_RADAR_1,29,10.444116181818183,-21.60766972442586
EVO_RADAR_1,30,3.612826521126761,-147.45719667221866
EVO_RADAR_1,31,9.751183097744361,18.994212358138146
EVO_RADAR_1,32,10.502566635416668,-50.78778165724112
EVO_RADAR_1,33,12.910822902912622,362.46378593331985
EVO_RADAR_1,34,12.462222891304348,440.8266168163239
EVO_RADAR_1,35,13.772954939024391,-185.8825517663411
EVO_RADAR_1,36,10.381183493150685,-95.16377642749634
EVO_RADAR_1,37,11.593001525,-318.9504583247693
EVO_RADAR_1,38,6.794882632352941,-333.45307658799294
EVO_RADAR_1,39,7.559559243478263,-525.7102489381737
EVO_RADAR_1,40,8.150955713043478,37.96627327931309
EVO_RADAR_1,41,12.612536474820145,-270.554189362044
EVO_RADAR_1,42,13.269754775000001,102.33870229677136
EVO_RADAR_1,43,10.57701842857143,464.6443109338511
EVO_RADAR_1,44,7.9675664,534.027175966771
EVO_RADAR_1,45,3.7733045111111116,-298.63508429256666
EVO_RADAR_1,46,2.7133656666666663,-103.31719598969639
EVO_RADAR_1,47,6.882808534653466,12.886600682982106
EVO_RADAR_1,48,6.94023418181818,-126.80932386503453
EVO_RADAR_1,49,11.034930391999996,-850.2659310086955
EVO_RADAR_1,50,10.69489505673759,234.53522387388273
EVO_RADAR_1,51,12.840920263736265,-19.30327957997976
EVO_RADAR_1,52,18.601304606741575,47.089381636743
EVO_RADAR_1,53,18.304322738317754,-211.64074713772803
EVO_RADAR_1,54,11.99970663768116,205.13973450212328
EVO_RADAR_1,55,11.638356071428571,241.8468448057588
EVO_RADAR_1,56,10.041561968421053,-15.478711295939323
EVO_RADAR_1,57,11.194379068965516,-39.51336658685309
EVO_RADAR_1,58,7.75086993939394,-118.97511079447116
EVO_RADAR_1,59,8.098688028571427,-65.6903525692228
EVO_RADAR_1,60,6.395630798245614,395.6455235437214
EVO_RADAR_1,61,13.15651088695652,-121.24743728062542
EVO_RADAR_1,62,14.679978215189873,19.724091369804434
EVO_RADAR_1,63,16.482920464646465,-406.5733686582515
EVO_RADAR_1,64,13.388601644067798,-498.63279936464943
EVO_RADAR_1,65,18.00290755172414,79.58491157681546
EVO_RADAR_1,66,7.938682408163266,-638.520565465654
EVO_RADAR_1,67,12.608496563829789,447.6845454519008
EVO_RADAR_1,68,9.767808434782607,894.8915976523476
EVO_RADAR_1,69,8.977608794117646,-377.4652869189468
EVO_RADAR_1,70,9.843985155555556,-199.2687310602389
EVO_RADAR_1,71,9.291939703125001,381.8773525879819
EVO_RADAR_1,72,12.688070897959186,-789.866026477714
EVO_RADAR_1,73,9.216690812500001,-350.01043233635863
EVO_RADAR_1,74,10.855448694029851,-476.34536697164253
EVO_RADAR_1,75,12.16902506849315,-611.7528344451897
EVO_RADAR_1,76,15.987682561224489,-340.79862718173047
EVO_RADAR_1,77,13.653152608695654,-317.5754375376036
EVO_RADAR_1,78,7.396207447552449,-385.8324973637285
EVO_RADAR_1,79,5.672763335483871,725.1520310595728
EVO_RADAR_1,80,3.698804546875,299.57761904511517
EVO_RADAR_1,81,7.492741637931034,78.3297051643222
EVO_RADAR_1,82,11.70342252631579,2.18778608541945
EVO_RADAR_1,83,10.62102867826087,627.5038462038478
EVO_RADAR_1,84,12.990006111111112,107.55181312262978
EVO_RADAR_1,85,13.788691743902438,-34.18358424886172
EVO_RADAR_1,86,13.104387637254904,-410.79259072787346
EVO_RADAR_1,87,14.389642760869563,345.72592166124775
EVO_RADAR_1,88,18.368060291666666,-389.7928254083374
EVO_RADAR_1,89,16.3312733015873,57.3174943057909
EVO_RADAR_1,90,8.288560705882354,0.5527496272148804
EVO_RADAR_1,91,5.662302429906541,21.044773727258008
EVO_RADAR_1,92,11.177749783783783,710.2309757143905
EVO_RADAR_1,93,9.59697790909091,1027.1056178323233
EVO_RADAR_1,94,8.018856283333331,-464.2219112315885
EVO_RADAR_1,95,6.983574371134021,-97.36819753710776
EVO_RADAR_1,96,9.735352422413794,478.5867492612808
EVO_RADAR_1,97,7.789728742514971,213.9615542062191
EVO_RADAR_1,98,12.8620976875,-145.96277913369494
EVO_RADAR_1,99,16.582598438775513,3.832282521239886
EVO_RADAR_1,100,18.422902557142855,-190.583814386624
EVO_RADAR_1,101,17.413358957446807,175.26139536997732
EVO_RADAR_1,102,16.296012354838712,-366.66290249372645
EVO_RADAR_1,103,17.071604704545454,239.15219896682635
EVO_RADAR_1,104,9.736120307692307,475.130429030115
EVO_RADAR_1,105,9.721924217391306,21.58664453588365
EVO_RADAR_1,106,8.05045657142857,302.861949798988
EVO_RADAR_1,107,6.830332703030303,318.6266911746453
EVO_RADAR_1,108,10.772135305343511,342.41171150134585
EVO_RADAR_1,109,11.003613633333332,-357.52486532323985
EVO_RADAR_1,110,8.896108185185184,-70.17746795881723
EVO_RADAR_1,111,7.9748188478260875,-833.0127658749273
EVO_RADAR_1,112,5.745812617021278,83.44631476799505
EVO_RADAR_1,113,9.489631357142857,-154.89055068150648
EVO_RADAR_1,114,5.495565225806453,310.13841652294855
EVO_RADAR_1,115,9.744316842105263,-229.85173842253633
EVO_RADAR_1,116,10.396487021428573,-532.0571524056584
EVO_RADAR_1,117,14.533062297872341,52.59998112864099
EVO_RADAR_1,118,14.268440446153848,-185.25399199137394
EVO_RADAR_1,119,16.117489734375,210.366025303727
EVO_RADAR_1,120,17.67631092771084,-172.7006740345175
EVO_RADAR_1,121,9.044253590361446,-391.4118797434544
EVO_RADAR_1,122,8.762068021505376,220.2751582214311
EVO_RADAR_1,123,8.718993835820894,649.0111474332886
EVO_RADAR_1,124,5.921592617021276,-692.5911846745005
EVO_RADAR_1,125,6.710651081081082,-58.8294349140416
