t,global_true,global_noisy,num_pubs_total
0,75.80704166666668,78.71299966363112,25
1,75.76880277777778,57.027710190760814,25
2,76.65023703703703,71.80121022874307,27
3,76.14401587301587,109.5651506129719,28
4,75.85045833333335,-73.36687480628395,25
5,76.08458333333334,30.832580067191927,25
6,75.89515238095238,89.26436767469816,25
7,75.74886111111111,109.4994826162052,25
8,75.5606361111111,32.33493109762486,24
9,75.60300634920634,81.26347773235216,23
10,75.86384444444444,126.7377876540445,24
11,75.6859015873016,45.379563419675435,23
12,75.71500833333334,42.632352147463166,24
13,75.72148888888889,22.539116028246283,23
14,76.12355555555554,48.71167116159947,24
15,76.06905714285715,185.71529120964055,23
16,76.18736190476191,110.1519593677937,23
17,76.38785396825396,39.25892771926692,23
18,75.91929206349207,110.73301546768613,23
19,76.42870793650793,55.51702520742256,23
20,76.49842222222223,71.38998727361738,23
21,76.38079444444442,147.0728162260658,24
22,76.29406944444445,109.9166285914474,24
23,76.49626666666666,63.2574730310294,24
24,76.17130833333331,41.25532763943701,24
25,76.1825611111111,66.39989250354185,24
26,76.21305555555557,-72.99228487419407,24
27,76.07309841269843,52.299583220490064,23
28,76.28469166666666,106.11252837706616,24
29,76.27014444444445,-40.053277726332624,24
30,76.26394166666667,83.60581387156367,24
31,76.36495277777776,84.12163346666819,24
32,76.59474722222224,26.698996541761815,25
33,76.44651428571429,67.07832121916718,23
34,76.92138611111112,-10.343681783904572,24
35,76.68005833333333,127.27593284442555,24
36,75.97483333333334,184.84191167328854,24
37,76.45816666666666,5.7504714354437,24
38,76.19606666666665,129.03443966765414,23
39,76.12210833333333,81.68887781818633,24
40,76.33264761904762,99.411239067383,23
41,76.42853015873017,86.91904640224145,23
42,76.69465000000001,82.6529568999182,24
43,76.67751666666668,-29.894376614152407,24
44,76.96699444444442,48.054527265582664,24
45,77.61345833333334,80.73406979197952,24
46,76.43122777777778,102.18753072597073,24
47,76.4972722222222,53.4849347688561,24
48,76.63375833333335,58.001055900481546,24
49,76.90614920634921,119.34332856640631,23
50,77.35273333333335,181.5611525179204,23
51,77.24119365079363,128.31601362682846,23
52,77.33647301587303,65.86266075565345,23
53,77.46251746031747,85.12495144454016,23
54,77.40206984126985,65.46933187396,23
55,77.47842222222222,64.083528995189,23
56,77.41218095238096,41.50367123459547,23
57,77.38162539682541,51.51647448981827,23
58,77.47599047619047,-6.385250949258932,23
59,77.49730793650794,77.87721370755652,23
60,77.46809523809524,67.57773839180267,23
61,77.08231428571428,83.92621085128363,24
62,77.05232698412698,87.08392738795938,24
63,76.89192380952382,35.07317763114798,24
64,77.25878055555556,139.491140222312,26
65,77.29991111111109,145.99787242604913,26
66,76.92238055555556,83.96551108626474,26
67,76.62365555555556,68.80195369127921,26
68,76.5251805555556,66.68864269174671,26
69,76.53529722222224,49.00308178747985,26
70,76.26769166666666,58.069565330523844,26
71,76.21893333333331,54.46199324592462,26
72,76.54406111111109,43.99611636389082,26
73,76.60630000000002,159.8783767594739,26
74,76.40752222222223,151.90601628779632,26
75,76.67327777777778,83.38375624169622,26
76,76.572525,95.68069070490834,26
77,76.63893611111111,64.80724030076851,26
78,76.66554444444442,24.597380770452865,26
79,76.64095833333333,74.3084664083125,26
80,76.66491944444442,77.20494733764964,26
81,76.52659999999999,23.232579376459718,26
82,76.5713722222222,78.34687195437911,26
83,76.16471111111112,204.01452189050585,26
84,76.17961944444444,68.92942340808327,26
85,76.06956666666666,63.801913539559735,26
86,75.90991111111113,104.95365452353715,26
87,75.9079638888889,97.77554071747642,26
88,75.81306111111111,61.407133204552935,26
89,75.83744722222222,85.43975481350644,26
90,75.6156388888889,78.20830065687463,26
91,75.35180277777778,59.30347532125165,26
92,74.72512777777776,28.356188541608276,26
93,75.15349444444445,60.70565515851543,26
94,75.03606111111112,72.26774185391027,26
95,75.04128055555555,86.81204638457528,26
96,75.041475,54.23345975919783,26
97,74.81078611111111,85.0128724920889,26
98,74.76508055555557,46.59053019593122,26
99,75.02251944444446,86.67485491623589,26
100,75.33568333333335,100.35827835462891,26
101,75.39594444444444,100.6007676856255,26
102,75.34002222222222,83.0108878214639,26
103,74.49649444444445,59.6883192563092,26
104,74.9396027777778,90.42586974353759,26
105,75.47428888888888,114.55868663603763,26
106,75.84621388888888,84.72454617734005,26
107,76.09316944444443,179.08252819947432,26
108,75.84884166666664,169.92924419641122,26
109,75.57357407407407,45.271573658877415,29
110,75.62525259259259,-3.6366482397637867,31
111,75.87199629629629,44.56739908957337,29
112,74.70808888888888,124.76877845074455,30
113,76.0361777777778,141.58730608937276,29
114,75.68141481481483,51.87859409392078,29
115,75.66385555555554,66.64189416847674,29
