dataset,sensor,clamp_mode,subscription_level,scope,strategy,P,epsilon,w,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,avg_n_tau_mean,avg_n_tau_std,n_trials
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,p_gated_ba,6,1.0,10,0.554823567639391,0.0571198044131078,55.4823567639391,5.711980441310784,0.98758741295583,0.5836375755626904,0.1876498800959233,0.0274341994931595,0.1257358874773482,0.0006996754355,0.6618705035971223,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,p_gated_ba,6,1.0,12,0.5700047594346814,0.0826089445831253,57.00047594346814,8.26089445831254,0.7598077111317217,0.5811318731354329,0.1834532374100719,0.0371044516783528,0.1255158084033942,0.0007330442150572,0.6618705035971223,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,p_gated_ba,6,1.0,16,0.5983963257247709,0.0783314084731875,59.839632572477086,7.833140847318752,0.8201763115701316,0.6158353540502577,0.1762589928057554,0.0340493800466164,0.1253264482431149,0.0005181185385279,0.6618705035971223,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,4,4.027838330518442,0.2175291822481088,402.78383305184417,21.75291822481089,0.7245908079809991,0.1898400302410664,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,6,6.02775329197965,0.329499895514282,602.7753291979649,32.9499895514282,0.6912758892738974,0.183432003749273,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,8,8.029409572600953,0.442102083926223,802.9409572600953,44.210208392622285,0.6828652490835406,0.1907026528544068,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,10,10.03150184529616,0.5547352212830814,1003.150184529616,55.47352212830815,0.6829992903164145,0.1961726966252169,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,12,12.033913446527508,0.6669433245442266,1203.3913446527508,66.69433245442265,0.6898002014461705,0.1853267867220823,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_2_3/road_occupancy,uniform,1,1.0,16,16.040233175813935,0.8895889882996167,1604.023317581393,88.95889882996168,0.714326070656158,0.1413824104438015,0.7655502392344498,0.0,1.0,0.0,0.7655502392344498,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,4,0.4304777354655338,0.0195358012987995,43.04777354655338,1.953580129879952,1.8220216848713824,0.3624446441636285,0.3899521531100478,0.0156511265395178,0.0606208220411134,0.0033122967734304,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,6,0.4479117656995501,0.0286631744201915,44.79117656995502,2.866317442019159,1.4714877043156942,0.4203309415788775,0.4194577352472089,0.0275136952508425,0.0504809017742674,0.0031014904915083,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,8,0.4643442149910739,0.0338892053931676,46.434421499107394,3.388920539316764,1.0975899710106507,0.3947383250047505,0.434609250398724,0.0259287177829289,0.0448976754460435,0.0023684671137617,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,10,0.499870778979407,0.0578611590013275,49.98707789794071,5.786115900132751,0.987710346107392,0.4105490602229006,0.4473684210526316,0.0229963920396132,0.0395873079976739,0.0026917780711601,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,12,0.5051013091746698,0.0563559353660764,50.51013091746699,5.635593536607649,0.9168898722549692,0.3230149435562889,0.4625199362041467,0.0239553216657334,0.0360552695717526,0.0029880895562732,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,n_weighted,6,2.0,16,0.5241984569387906,0.0475801912521103,52.41984569387907,4.758019125211038,0.8830248981881771,0.2741459726836959,0.4736842105263157,0.0254983973099985,0.029954881663651,0.0019411031726534,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,4,0.4776456598826142,0.0754028438482521,47.76456598826143,7.540284384825214,0.8883716399135899,0.3380080970658161,0.1972422062350119,0.02827042167557,0.1267186114108845,0.0003481157541891,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,6,0.497338920242834,0.0728151515769975,49.7338920242834,7.281515157699752,0.6006674647943088,0.1717654153828618,0.1930455635491606,0.0272686229874337,0.1262026831582221,0.0009994108021457,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,8,0.490342924924043,0.0618623011110946,49.0342924924043,6.186230111109466,0.7477967014380954,0.5264013290017916,0.1828537170263789,0.0314756765899237,0.1255570270304123,0.0005420165000605,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,10,0.5195584249578585,0.0696953199726277,51.95584249578585,6.969531997262775,0.5970775541940481,0.4063786383537949,0.1840527577937649,0.0404042936342787,0.1257835823442908,0.0005908107744178,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,12,0.5581308395632426,0.1041050235775799,55.813083956324256,10.410502357757988,0.6512737594236194,0.6992881015697828,0.1786570743405275,0.0389199102708265,0.1254404190952067,0.0005581486331454,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,p_gated_ba,6,1.0,16,0.5503860199137726,0.0763397635151083,55.038601991377256,7.633976351510843,0.6046448991418433,0.4888754473782037,0.1786570743405275,0.0367305937621981,0.1253603142392486,0.0004196171338891,0.6654676258992805,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,uniform,1,1.0,4,4.042461016143767,0.2805497272385967,404.24610161437664,28.054972723859684,0.7300165773778504,0.1447084527574381,0.7799043062200957,0.0,1.0,0.0,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,uniform,1,1.0,6,6.059391398929823,0.413678586809078,605.9391398929823,41.36785868090779,0.7537979706233774,0.1405241473907703,0.7799043062200957,0.0,1.0,0.0,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,uniform,1,1.0,8,8.079194145607902,0.5463555959171902,807.9194145607903,54.63555959171903,0.7741474501624434,0.1439765842185335,0.7799043062200957,0.0,1.0,0.0,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,uniform,1,1.0,10,10.100135280246024,0.6784572956779719,1010.0135280246026,67.84572956779719,0.8054719109799228,0.1587070798684282,0.7799043062200957,0.0,1.0,0.0,0.7799043062200957,0.0,6
mobility,road_occupancy,static,5,mobility/nyc/NE/cell_3_2/road_occupancy,uniform,1,1.0,12,12.121155372266552,0.8105462395080543,1212.115537226655,81.05462395080548,0.8268925534661028,0.1703262816907635,0.7799043062200957,0.0,1.0,0.0,0.7799043062200957,0.0,6
