dataset,sensor,clamp_mode,strategy,P,P_max,rho_split,epsilon,w,payload_bound,normalized_mae,predicted_nmae_uniform,predicted_laplace_scale,kl_divergence,release_rate,attribution_advantage,avg_n_tau_eligible,avg_n_tau,mae,deferrals,num_timestamps,trial,seed,subscription_level,scope
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.830358207437606,12.0,960.0,4.160684758424173,0.4558186062020674,0.019297948538971,1.0,0.9966655551850616,226.4286565950085,1632,2999,4,4077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8499799073816865,12.0,960.0,3.2131899814150446,0.452484161387129,0.0203232079788737,1.0,0.9966655551850616,227.99839259053493,1642,2999,5,5077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.86345531882582,16.0,1280.0,3.511658922203403,0.4454818272757586,0.0148521516864377,1.0,0.9966655551850616,229.0764255060656,1663,2999,0,77,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.895787354493202,16.0,1280.0,3.995537147992777,0.4758252750916972,0.0166171711851273,1.0,0.9966655551850616,231.6629883594561,1572,2999,1,1077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8474649241706103,16.0,1280.0,2.807828393276637,0.4468156052017339,0.0162126816457673,1.0,0.9966655551850616,227.79719393364883,1659,2999,2,2077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.874836343067512,16.0,1280.0,2.848463998889788,0.4658219406468823,0.0168883525765588,1.0,0.9966655551850616,229.98690744540096,1602,2999,3,3077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.876055808059983,16.0,1280.0,3.547403329217861,0.4594864954984995,0.0158954068675629,1.0,0.9966655551850616,230.08446464479863,1621,2999,4,4077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8956096519593904,16.0,1280.0,3.487835762487343,0.4571523841280426,0.0164416813467226,1.0,0.9966655551850616,231.6487721567512,1628,2999,5,5077,4,energy/building01/CT5/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7134747890859137,4.0,320.0,5.141723010871371,0.4198066022007335,0.0420642901416016,1.0,0.9966655551850616,217.0779831268731,1740,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7264310225774304,4.0,320.0,4.881646262192386,0.4451483827942648,0.0430841290624921,1.0,0.9966655551850616,218.11448180619445,1664,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.74647529530074,4.0,320.0,4.637708799349166,0.4341447149049683,0.0421630971283653,1.0,0.9966655551850616,219.7180236240592,1697,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.727705478504384,4.0,320.0,5.087498194930871,0.4408136045348449,0.0422252735633053,1.0,0.9966655551850616,218.21643828035076,1677,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.742440236297468,4.0,320.0,4.7561311977403085,0.4448149383127709,0.0427790953723739,1.0,0.9966655551850616,219.3952189037974,1665,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.722466663399766,4.0,320.0,3.648947186785432,0.4401467155718573,0.0434236796406261,1.0,0.9966655551850616,217.79733307198129,1679,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7638678453578023,6.0,480.0,3.6626959699003407,0.4341447149049683,0.0325082647987231,1.0,0.9966655551850616,221.1094276286242,1697,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.757250911108094,6.0,480.0,3.116042476837388,0.4538179393131044,0.033848635828266,1.0,0.9966655551850616,220.58007288864752,1638,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7529199472973254,6.0,480.0,4.356771064408739,0.4438146048682894,0.0316938553774681,1.0,0.9966655551850616,220.23359578378603,1668,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7608922686048247,6.0,480.0,3.478947037213043,0.4521507169056352,0.0334442056585812,1.0,0.9966655551850616,220.871381488386,1643,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.766764866501859,6.0,480.0,4.18378714280066,0.4511503834611537,0.0321054046733093,1.0,0.9966655551850616,221.34118932014871,1646,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7675066006087627,6.0,480.0,3.179210346358423,0.4528176058686228,0.0335597820640948,1.0,0.9966655551850616,221.400528048701,1641,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.807377787107036,8.0,640.0,3.997608636788429,0.4451483827942648,0.0267004497314824,1.0,0.9966655551850616,224.59022296856287,1664,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.784750920490916,8.0,640.0,4.214878055629717,0.4608202734244748,0.0280231454086207,1.0,0.9966655551850616,222.78007363927327,1617,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.7413941885145103,8.0,640.0,3.673582819830014,0.4358119373124375,0.0259079147397294,1.0,0.9966655551850616,219.31153508116083,1692,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.80017790943942,8.0,640.0,3.958952764121748,0.4608202734244748,0.0276760734801138,1.0,0.9966655551850616,224.0142327551536,1617,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.7995980823790783,8.0,640.0,3.807566628617937,0.4528176058686228,0.0258411970845462,1.0,0.9966655551850616,223.96784659032625,1641,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.798550407281117,8.0,640.0,3.330995369524039,0.454484828276092,0.0279661535541796,1.0,0.9966655551850616,223.88403258248937,1636,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.824901669363258,10.0,800.0,3.512219756298616,0.4428142714238079,0.0226117137293116,1.0,0.9966655551850616,225.99213354906064,1671,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.818096854940141,10.0,800.0,2.8571155351131665,0.4668222740913638,0.0238767176694864,1.0,0.9966655551850616,225.4477483952113,1599,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.769545261755061,10.0,800.0,3.3688522305763486,0.4398132710903634,0.0226369518088353,1.0,0.9966655551850616,221.5636209404049,1680,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.7988870513674,10.0,800.0,3.8554210661046096,0.4621540513504501,0.0230110397179037,1.0,0.9966655551850616,223.91096410939195,1613,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8153589723738603,10.0,800.0,2.994688638627621,0.4541513837945982,0.0218456296683605,1.0,0.9966655551850616,225.2287177899088,1637,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.850651356600171,10.0,800.0,3.2294658481025085,0.4568189396465488,0.024054961920405,1.0,0.9966655551850616,228.0521085280137,1629,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.837802158421505,12.0,960.0,3.585889582463554,0.4431477159053018,0.0193328748144507,1.0,0.9966655551850616,227.0241726737204,1670,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.835818337685805,12.0,960.0,3.2291025108077624,0.4688229409803268,0.0206122437595311,1.0,0.9966655551850616,226.8654670148644,1593,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.823920534889864,12.0,960.0,3.2476167265480327,0.4454818272757586,0.0201838532307285,1.0,0.9966655551850616,225.91364279118915,1663,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.843581114252097,12.0,960.0,3.732352874533927,0.4641547182394131,0.021123744684057,1.0,0.9966655551850616,227.48648914016775,1607,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.830354146198061,12.0,960.0,4.160684758424173,0.4558186062020674,0.019297948538971,1.0,0.9966655551850616,226.4283316958449,1632,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8499755328443994,12.0,960.0,3.2131899814150446,0.452484161387129,0.0203232079788737,1.0,0.9966655551850616,227.998042627552,1642,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8634513627980227,16.0,1280.0,3.511658922203403,0.4454818272757586,0.0148521516864377,1.0,0.9966655551850616,229.0761090238418,1663,2999,0,77,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.895783794789577,16.0,1280.0,3.995537147992777,0.4758252750916972,0.0166171711851273,1.0,0.9966655551850616,231.6627035831662,1572,2999,1,1077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.847461729002334,16.0,1280.0,2.807828393276637,0.4468156052017339,0.0162126816457673,1.0,0.9966655551850616,227.7969383201867,1659,2999,2,2077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8748327697582314,16.0,1280.0,2.848463998889788,0.4658219406468823,0.0168883525765588,1.0,0.9966655551850616,229.9866215806585,1602,2999,3,3077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.876051432815412,16.0,1280.0,3.547403329217861,0.4594864954984995,0.0158954068675629,1.0,0.9966655551850616,230.08411462523296,1621,2999,4,4077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.89560593789265,16.0,1280.0,3.487835762487343,0.4571523841280426,0.0164416813467226,1.0,0.9966655551850616,231.648475031412,1628,2999,5,5077,4,energy/building01/CT6/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7134692651898518,4.0,320.0,5.144413412697902,0.4198066022007335,0.0420642901416016,1.0,0.9966655551850616,217.0775412151881,1740,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.726426266180764,4.0,320.0,4.881646262192386,0.4451483827942648,0.0430841290624921,1.0,0.9966655551850616,218.11410129446116,1664,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7464703449064016,4.0,320.0,4.637708799349166,0.4341447149049683,0.0421630971283653,1.0,0.9966655551850616,219.7176275925121,1697,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.727699949547912,4.0,320.0,5.087498194930871,0.4408136045348449,0.0422252735633053,1.0,0.9966655551850616,218.2159959638329,1677,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7424353362187106,4.0,320.0,4.7561311977403085,0.4448149383127709,0.0427790953723739,1.0,0.9966655551850616,219.39482689749684,1665,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7224606575786705,4.0,320.0,3.648947186785432,0.4401467155718573,0.0434236796406261,1.0,0.9966655551850616,217.79685260629364,1679,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7638626601960654,6.0,480.0,3.6626959699003407,0.4341447149049683,0.0325082647987231,1.0,0.9966655551850616,221.10901281568525,1697,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.757245042719833,6.0,480.0,3.116042476837388,0.4538179393131044,0.033848635828266,1.0,0.9966655551850616,220.57960341758664,1638,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.752915279221744,6.0,480.0,4.356771064408739,0.4438146048682894,0.0316938553774681,1.0,0.9966655551850616,220.2332223377395,1668,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7608863716047507,6.0,480.0,3.478947037213043,0.4521507169056352,0.0334442056585812,1.0,0.9966655551850616,220.87090972838004,1643,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.766759267987114,6.0,480.0,4.18378714280066,0.4511503834611537,0.0321054046733093,1.0,0.9966655551850616,221.3407414389691,1646,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7675011082170364,6.0,480.0,3.179210346358423,0.4528176058686228,0.0335597820640948,1.0,0.9966655551850616,221.4000886573629,1641,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.8073718959179383,8.0,640.0,3.997608636788429,0.4451483827942648,0.0267004497314824,1.0,0.9966655551850616,224.58975167343507,1664,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.784745635199895,8.0,640.0,4.21346062462154,0.4608202734244748,0.0280231454086207,1.0,0.9966655551850616,222.7796508159916,1617,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.7413893506529554,8.0,640.0,3.673582819830014,0.4358119373124375,0.0259079147397294,1.0,0.9966655551850616,219.31114805223643,1692,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.8001726157732407,8.0,640.0,3.958952764121748,0.4608202734244748,0.0276760734801138,1.0,0.9966655551850616,224.01380926185925,1617,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.799592265092874,8.0,640.0,3.807566628617937,0.4528176058686228,0.0258411970845462,1.0,0.9966655551850616,223.96738120742992,1641,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.798546097858492,8.0,640.0,3.330995369524039,0.454484828276092,0.0279661535541796,1.0,0.9966655551850616,223.8836878286793,1636,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8248955031304805,10.0,800.0,3.512219756298616,0.4428142714238079,0.0226117137293116,1.0,0.9966655551850616,225.99164025043845,1671,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8180913777173155,10.0,800.0,2.8571155351131665,0.4668222740913638,0.0238767176694864,1.0,0.9966655551850616,225.44731021738525,1599,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.769539448042514,10.0,800.0,3.3688522305763486,0.4398132710903634,0.0226369518088353,1.0,0.9966655551850616,221.56315584340112,1680,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.79888192179782,10.0,800.0,3.8554210661046096,0.4621540513504501,0.0230110397179037,1.0,0.9966655551850616,223.9105537438256,1613,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8153530676491307,10.0,800.0,2.9934997612762904,0.4541513837945982,0.0218456296683605,1.0,0.9966655551850616,225.2282454119305,1637,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.850645399193892,10.0,800.0,3.2294658481025085,0.4568189396465488,0.024054961920405,1.0,0.9966655551850616,228.05163193551132,1629,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.837796514998768,12.0,960.0,3.585889582463554,0.4431477159053018,0.0193328748144507,1.0,0.9966655551850616,227.02372119990144,1670,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8358122704368576,12.0,960.0,3.2291025108077624,0.4688229409803268,0.0206122437595311,1.0,0.9966655551850616,226.8649816349486,1593,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8239156628347883,12.0,960.0,3.2476167265480327,0.4454818272757586,0.0201838532307285,1.0,0.9966655551850616,225.91325302678305,1663,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8435764476735828,12.0,960.0,3.732352874533927,0.4641547182394131,0.021123744684057,1.0,0.9966655551850616,227.4861158138866,1607,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.830348420025508,12.0,960.0,4.160684758424173,0.4558186062020674,0.019297948538971,1.0,0.9966655551850616,226.42787360204065,1632,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.849969680244789,12.0,960.0,3.2131899814150446,0.452484161387129,0.0203232079788737,1.0,0.9966655551850616,227.99757441958312,1642,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.863445587838816,16.0,1280.0,3.511658922203403,0.4454818272757586,0.0148521516864377,1.0,0.9966655551850616,229.07564702710528,1663,2999,0,77,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8957790305439035,16.0,1280.0,3.995537147992777,0.4758252750916972,0.0166171711851273,1.0,0.9966655551850616,231.6623224435123,1572,2999,1,1077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8474561769298004,16.0,1280.0,2.807828393276637,0.4468156052017339,0.0162126816457673,1.0,0.9966655551850616,227.796494154384,1659,2999,2,2077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8748265611636112,16.0,1280.0,2.848463998889788,0.4658219406468823,0.0168883525765588,1.0,0.9966655551850616,229.98612489308888,1602,2999,3,3077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.876046175427281,16.0,1280.0,3.547403329217861,0.4594864954984995,0.0158954068675629,1.0,0.9966655551850616,230.0836940341825,1621,2999,4,4077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8956006598450506,16.0,1280.0,3.487835762487343,0.4571523841280426,0.0164416813467226,1.0,0.9966655551850616,231.64805278760403,1628,2999,5,5077,4,energy/building01/CT7/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.7134603992192945,4.0,320.0,5.144413412697902,0.4198066022007335,0.0420642901416016,1.0,0.9966655551850616,217.0768319375436,1740,2999,0,77,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.726416554147165,4.0,320.0,4.881646262192386,0.4451483827942648,0.0430841290624921,1.0,0.9966655551850616,218.1133243317732,1664,2999,1,1077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.746460452850349,4.0,320.0,4.637708799349166,0.4341447149049683,0.0421630971283653,1.0,0.9966655551850616,219.71683622802797,1697,2999,2,2077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.727691330610387,4.0,320.0,5.087498194930871,0.4408136045348449,0.0422252735633053,1.0,0.9966655551850616,218.21530644883097,1677,2999,3,3077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.742427192627809,4.0,320.0,4.7561311977403085,0.4448149383127709,0.0427790953723739,1.0,0.9966655551850616,219.39417541022476,1665,2999,4,4077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,4,80.0,2.722451336669153,4.0,320.0,3.648947186785432,0.4401467155718573,0.0434236796406261,1.0,0.9966655551850616,217.79610693353223,1679,2999,5,5077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.763852238905792,6.0,480.0,3.6626959699003407,0.4341447149049683,0.0325082647987231,1.0,0.9966655551850616,221.1081791124633,1697,2999,0,77,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.757236951376288,6.0,480.0,3.116042476837388,0.4538179393131044,0.033848635828266,1.0,0.9966655551850616,220.57895611010304,1638,2999,1,1077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7529055672613287,6.0,480.0,4.356771064408739,0.4438146048682894,0.0316938553774681,1.0,0.9966655551850616,220.23244538090628,1668,2999,2,2077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.760879147513662,6.0,480.0,3.480049316547231,0.4521507169056352,0.0334442056585812,1.0,0.9966655551850616,220.87033180109293,1643,2999,3,3077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.766749626522888,6.0,480.0,4.18378714280066,0.4511503834611537,0.0321054046733093,1.0,0.9966655551850616,221.33997012183104,1646,2999,4,4077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,6,80.0,2.7674927003020686,6.0,480.0,3.179210346358423,0.4528176058686228,0.0335597820640948,1.0,0.9966655551850616,221.3994160241655,1641,2999,5,5077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.807361880229805,8.0,640.0,3.997608636788429,0.4451483827942648,0.0267004497314824,1.0,0.9966655551850616,224.5889504183844,1664,2999,0,77,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.7847372171089315,8.0,640.0,4.210630236492412,0.4608202734244748,0.0280231454086207,1.0,0.9966655551850616,222.7789773687145,1617,2999,1,1077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.741378416581576,8.0,640.0,3.673582819830014,0.4358119373124375,0.0259079147397294,1.0,0.9966655551850616,219.31027332652607,1692,2999,2,2077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.800160499260098,8.0,640.0,3.958952764121748,0.4608202734244748,0.0276760734801138,1.0,0.9966655551850616,224.01283994080785,1617,2999,3,3077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.799582332567847,8.0,640.0,3.807566628617937,0.4528176058686228,0.0258411970845462,1.0,0.9966655551850616,223.96658660542775,1641,2999,4,4077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,8,80.0,2.7985358343073656,8.0,640.0,3.330995369524039,0.454484828276092,0.0279661535541796,1.0,0.9966655551850616,223.88286674458925,1636,2999,5,5077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8248846845632523,10.0,800.0,3.512219756298616,0.4428142714238079,0.0226117137293116,1.0,0.9966655551850616,225.99077476506017,1671,2999,0,77,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.8180827909374315,10.0,800.0,2.8571155351131665,0.4668222740913638,0.0238767176694864,1.0,0.9966655551850616,225.4466232749945,1599,2999,1,1077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.769528063682386,10.0,800.0,3.3688522305763486,0.4398132710903634,0.0226369518088353,1.0,0.9966655551850616,221.56224509459088,1680,2999,2,2077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.7988715371257165,10.0,800.0,3.8554210661046096,0.4621540513504501,0.0230110397179037,1.0,0.9966655551850616,223.9097229700573,1613,2999,3,3077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.81534342524665,10.0,800.0,2.9929098678233155,0.4541513837945982,0.0218456296683605,1.0,0.9966655551850616,225.227474019732,1637,2999,4,4077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,10,80.0,2.850637535814063,10.0,800.0,3.2294658481025085,0.4568189396465488,0.024054961920405,1.0,0.9966655551850616,228.05100286512504,1629,2999,5,5077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.8377848950980367,12.0,960.0,3.585889582463554,0.4431477159053018,0.0193328748144507,1.0,0.9966655551850616,227.0227916078429,1670,2999,0,77,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.83580237885861,12.0,960.0,3.2291025108077624,0.4688229409803268,0.0206122437595311,1.0,0.9966655551850616,226.8641903086888,1593,2999,1,1077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.823905716872817,12.0,960.0,3.2476167265480327,0.4454818272757586,0.0201838532307285,1.0,0.9966655551850616,225.9124573498254,1663,2999,2,2077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.843564475079424,12.0,960.0,3.732352874533927,0.4641547182394131,0.021123744684057,1.0,0.9966655551850616,227.4851580063539,1607,2999,3,3077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.830337753162372,12.0,960.0,4.160684758424173,0.4558186062020674,0.019297948538971,1.0,0.9966655551850616,226.4270202529897,1632,2999,4,4077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,12,80.0,2.849958359149436,12.0,960.0,3.2131899814150446,0.452484161387129,0.0203232079788737,1.0,0.9966655551850616,227.99666873195488,1642,2999,5,5077,4,energy/building01/CT8/voltage
energy,voltage,static,p_gated_ba,6,,0.1,1.0,16,80.0,2.8634347666900264,16.0,1280.0,3.511658922203403,0.4454818272757586,0.0148521516864377,1.0,0.9966655551850616,229.0747813352021,1663,2999,0,77,4,energy/building01/CT8/voltage
