stream_id,dataset,sensor,clamp_mode,subscription_level,scope,n_pubs,payload_bound,P_min,P_max,epsilon,w,P,strategy,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,avg_n_tau,eps_count_spent
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.964855692486959,796.4855692486959,0.6830571135424424,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.944258340240999,794.4258340240999,1.0221120493533336,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.890952462011586,789.0952462011586,0.8506669011534403,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.35863971204869,835.863971204869,0.8061731406206742,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991004417572176,799.1004417572176,0.9768316914779565,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT4,energy,current,static,3,energy/building01/CT4,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.638438364589574,763.8438364589574,0.8376366572370434,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.166342112880202,716.6342112880202,0.8818562135411989,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.198556845584118,819.8556845584119,0.8941077724709525,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.5119008408449215,751.1900840844921,0.8520317194769353,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,9.379935305518272,937.9935305518272,1.0387877174762177,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.449990625545801,844.9990625545801,0.899254792969065,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT5,energy,current,static,3,energy/building01/CT5,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.776332559548152,877.6332559548151,0.8517482192910525,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.898396280548821,789.839628054882,0.7264975359099285,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.98162050049438,798.162050049438,0.8586724512830691,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.055193304072032,805.5193304072033,0.9386492328614958,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981729592230074,798.1729592230074,0.9850778719684486,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991722219003324,799.1722219003324,0.913386841652282,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT6,energy,current,static,3,energy/building01/CT6,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.984858986198984,798.4858986198984,0.9939777420390216,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.898403738757732,789.8403738757733,0.7264975036091333,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.981613279496976,798.1613279496976,0.858474256433648,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.05518682261639,805.518682261639,0.9380057229431324,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981718840967273,798.1718840967272,0.9846282305178856,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991712100304545,799.1712100304545,0.913665834808464,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT7,energy,current,static,3,energy/building01/CT7,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.984848876802618,798.4848876802617,0.9940534865131254,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.054818660518018,805.4818660518018,0.7270770459013689,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.077884287175069,807.7884287175068,0.859409179702094,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.067570860651653,806.7570860651654,0.9376769028721966,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.029072759047521,802.9072759047522,0.9821074145173584,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.912551955054098,791.2551955054098,0.9140194119318388,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT8,energy,current,static,3,energy/building01/CT8,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.009983402446801,800.9983402446801,0.9936244195404716,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.880012656735673,888.0012656735673,0.8501185877518095,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,2.026786570191597,202.6786570191597,0.8127513046626922,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,1.409741286181274,140.9741286181274,0.737758323870016,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.107209973011156,710.7209973011156,0.7835065992643191,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.406287232906041,740.6287232906041,0.9549038687155488,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT9,energy,current,static,3,energy/building01/CT9,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,2.372055969167912,237.2055969167912,0.9853212608281234,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.643694698388656,764.3694698388656,0.8745818855501925,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.012214809747785,801.2214809747786,0.8966389349718169,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.296310617971509,729.6310617971509,0.8352727836978567,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.016548337563638,801.6548337563637,1.0412840857927883,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.985803326486257,798.5803326486257,0.8998884823734156,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT10,energy,current,static,3,energy/building01/CT10,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.31664234094083,831.6642340940829,0.8537010917168969,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.53647395458687,753.647395458687,0.8818610930593614,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.385102217926714,738.5102217926714,1.1114900176862652,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.9490147346664175,794.9014734666417,0.8566837062951003,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.722321485045617,872.2321485045617,0.7204496968202218,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,9.270519186073663,927.0519186073664,1.0923902178676252,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT13,energy,current,static,3,energy/building01/CT13,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,9.08342452399382,908.342452399382,0.8726754405011957,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.874336747147319,787.4336747147319,0.8310718061507916,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.657916204985316,865.7916204985316,0.9500927231730578,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.412297678545295,841.2297678545295,0.8622389911238497,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.1576852132832,815.76852132832,0.7851007260739598,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.7277098845934,872.7709884593401,0.9830186004636526,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|3|energy/building01/CT17,energy,current,static,3,energy/building01/CT17,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.121760742491169,812.1760742491169,0.9112326312864288,0.6793625882779019,1.0,0.6793625882779019,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.898392975866916,789.8392975866916,0.7270760873355611,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.981632693631061,798.1632693631061,0.8571550712025755,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.05519582735132,805.5195827351318,0.9375053746513872,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981744078411341,798.1744078411341,0.9818300041537872,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991745356427857,799.1745356427857,0.9112969983823304,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT1/current,energy,current,static,4,energy/building01/CT1/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.984884560855493,798.4884560855493,0.9922075249364732,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.029154779135864,802.9154779135863,0.8816248392781457,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.927033405140818,792.7033405140818,0.7969214010940142,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.047005705868632,804.7005705868631,0.9243423970248276,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981539307394562,798.1539307394562,0.7819192476683355,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.915499473886301,791.5499473886301,0.758071331289462,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT2/current,energy,current,static,4,energy/building01/CT2/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.107895617465953,810.7895617465954,0.7532072900181003,0.8814472087378641,1.0,0.8814472087378641,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.7860593227588994,778.6059322758899,0.7299304919857248,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.058426125597595,805.8426125597596,0.7872093084154103,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.987407104050729,798.740710405073,0.8846395332959697,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.846220796065545,784.6220796065545,0.7781054351454986,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.865623584512066,786.5623584512066,1.0156182644216003,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT3/current,energy,current,static,4,energy/building01/CT3/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.974974353457267,797.4974353457267,0.7583288940055172,0.8330525606469003,1.0,0.8330525606469003,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.964855692486959,796.4855692486959,0.6830571135424424,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.944258340240999,794.4258340240999,1.0221120493533336,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.890952462011586,789.0952462011586,0.8506669011534403,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.35863971204869,835.863971204869,0.8061731406206742,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991004417572176,799.1004417572176,0.9768316914779565,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT4/current,energy,current,static,4,energy/building01/CT4/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.638438364589574,763.8438364589574,0.8376366572370434,0.345370758273984,1.0,0.345370758273984,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.166342112880202,716.6342112880202,0.8818562135411989,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.198556845584118,819.8556845584119,0.8941077724709525,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.5119008408449215,751.1900840844921,0.8520317194769353,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,9.379935305518272,937.9935305518272,1.0387877174762177,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,8.449990625545801,844.9990625545801,0.899254792969065,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT5/current,energy,current,static,4,energy/building01/CT5/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.776332559548152,877.6332559548151,0.8517482192910525,0.1289050652107977,1.0,0.1289050652107977,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.898396280548821,789.839628054882,0.7264975359099285,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.98162050049438,798.162050049438,0.8586724512830691,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.055193304072032,805.5193304072033,0.9386492328614958,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981729592230074,798.1729592230074,0.9850778719684486,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991722219003324,799.1722219003324,0.913386841652282,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT6/current,energy,current,static,4,energy/building01/CT6/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.984858986198984,798.4858986198984,0.9939777420390216,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.898403738757732,789.8403738757733,0.7264975036091333,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.981613279496976,798.1613279496976,0.858474256433648,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.05518682261639,805.518682261639,0.9380057229431324,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.981718840967273,798.1718840967272,0.9846282305178856,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.991712100304545,799.1712100304545,0.913665834808464,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT7/current,energy,current,static,4,energy/building01/CT7/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,7.984848876802618,798.4848876802617,0.9940534865131254,0.9987162671280664,1.0,0.9987162671280664,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.054818660518018,805.4818660518018,0.7270770459013689,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.077884287175069,807.7884287175068,0.859409179702094,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,8.067570860651653,806.7570860651654,0.9376769028721966,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.029072759047521,802.9072759047522,0.9821074145173584,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.912551955054098,791.2551955054098,0.9140194119318388,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT8/current,energy,current,static,4,energy/building01/CT8/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.009983402446801,800.9983402446801,0.9936244195404716,0.986850851082276,1.0,0.986850851082276,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,8.880012656735673,888.0012656735673,0.8501185877518095,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,2.026786570191597,202.6786570191597,0.8127513046626922,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,1.409741286181274,140.9741286181274,0.737758323870016,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,7.107209973011156,710.7209973011156,0.7835065992643191,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.406287232906041,740.6287232906041,0.9549038687155488,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT9/current,energy,current,static,4,energy/building01/CT9/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,2.372055969167912,237.2055969167912,0.9853212608281234,0.021118284276179,1.0,0.021118284276179,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.643694698388656,764.3694698388656,0.8745818855501925,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,8.012214809747785,801.2214809747786,0.8966389349718169,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,2,2077,7.296310617971509,729.6310617971509,0.8352727836978567,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,3,3077,8.016548337563638,801.6548337563637,1.0412840857927883,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,4,4077,7.985803326486257,798.5803326486257,0.8998884823734156,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT10/current,energy,current,static,4,energy/building01/CT10/current,1,100.0,1,,1.0,8,1,p_gated_uniform,5,5077,8.31664234094083,831.6642340940829,0.8537010917168969,0.1314500156364015,1.0,0.1314500156364015,0.0
energy|current|4|energy/building01/CT13/current,energy,current,static,4,energy/building01/CT13/current,1,100.0,1,,1.0,8,1,p_gated_uniform,0,77,7.53647395458687,753.647395458687,0.8818610930593614,0.0714667236406366,1.0,0.0714667236406366,0.0
energy|current|4|energy/building01/CT13/current,energy,current,static,4,energy/building01/CT13/current,1,100.0,1,,1.0,8,1,p_gated_uniform,1,1077,7.385102217926714,738.5102217926714,1.1114900176862652,0.0714667236406366,1.0,0.0714667236406366,0.0
