dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
mobility,static,emission,3,mobility/nyc/NE,1,1.0,10,budget_absorption,3.9013224026461018,0.4738764056438464,3121.0579221168814,379.1011245150773,5392.031870489132,939.1676366461584,11.443698584282949,1.3900155364533466,0.5058361428902162,0.1646180133424799,0.8452023723792846,0.1917202057840673,0.5127591706539075,0.058319582136313,0.3323472335396221,0.0089968151962711,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,1.0,12,budget_absorption,4.81075951086315,0.5025263962393991,3848.60760869052,402.0211169915193,6170.596980254931,806.0162928915599,14.111338700551975,1.4740541836042889,0.459683283492254,0.1469727175419085,0.7187768342446681,0.0634829237651336,0.5247208931419457,0.0533373013488445,0.3301258709190619,0.0060811199629393,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,2.0,4,budget_absorption,0.7722901735301582,0.0858254838872349,617.8321388241266,68.66038710978795,977.7619126845742,122.59980138148676,2.265348785193544,0.2517507827062925,0.421415368203808,0.0820165167563018,0.7120868199681697,0.0379696359574331,0.4864433811802233,0.0482913961538132,0.3311164752824501,0.0069740336759361,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,2.0,8,budget_absorption,1.5139801403505526,0.1706079287009487,1211.184112280442,136.48634296075906,1927.0181381422872,150.00974428620984,4.440938379512276,0.5004420323781169,0.5351710835506472,0.2754975205104429,0.8858533367998893,0.0944663954674344,0.5023923444976076,0.032592127016127,0.3301947387083075,0.0065685723235191,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,2.0,10,budget_absorption,1.9403730708940456,0.2345871757961805,1552.2984567152364,187.66974063694457,2638.2002942566864,419.67698321585,5.691671252114465,0.6881115310359576,0.41483168753433,0.1080082654612599,0.869937467563734,0.0725510162544397,0.4896331738437001,0.0515918765401103,0.3292692118338518,0.0066738495152738,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,2.0,12,budget_absorption,2.6049700516918786,0.5621379773774932,2083.9760413535028,449.7103819019944,3380.8697319651783,543.4393985194126,7.641124986857441,1.648912064156325,0.4535688418632336,0.1175609243612664,0.8031051872804517,0.1146994398298452,0.5454545454545454,0.0941988493957872,0.3324011914079538,0.0049947347674536,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,4.0,4,budget_absorption,0.3987154170742278,0.0417624715207426,318.97233365938223,33.40997721659409,527.3118623788879,81.36757823284115,1.1695467800378114,0.1225013179874415,0.4176230490326777,0.1374758216402734,0.6391911363160827,0.0380356206347107,0.5,0.0374002339633737,0.3377553439340801,0.0064458540405793,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,4.0,8,budget_absorption,0.8377952541408344,0.0765288717315678,670.2362033126676,61.22309738525416,1073.402088531216,80.54178363338173,2.45749399158287,0.224481150416411,0.4775210113459079,0.1523332184622199,0.7527157619034823,0.1341000275516882,0.5095693779904306,0.0459678894716763,0.3301026365669459,0.0052166403902252,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,4.0,10,budget_absorption,0.9869868576822052,0.1309053260100017,789.5894861457641,104.72426080800138,1354.7615768332614,174.51711920052986,2.895115794147891,0.3839829010080524,0.3415036406666039,0.1575564641381336,0.764463061662133,0.1188093182936342,0.492822966507177,0.0489817565246687,0.3297096868040812,0.0056123000289383,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NE,1,4.0,12,budget_absorption,1.190142333887956,0.2229818657015906,952.1138671103648,178.3854925612725,1648.5773693685412,339.0195667151902,3.491029126988117,0.6540698249186812,0.3605413081654698,0.2090035822396768,0.8387143617696742,0.1358837206140606,0.4696969696969697,0.0437914505303216,0.3278060043931927,0.0102619755782195,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,0.5,4,budget_absorption,3.4580481474138893,0.3756555525968856,2766.438517931112,300.5244420775085,4788.936753576715,710.2293385707683,10.1579290874944,1.1034786972114328,0.520525349378335,0.146350325646455,0.7633851721226987,0.0146931036955718,0.5287081339712919,0.0569960700576329,0.356374120173192,0.0168813611785344,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,0.5,8,budget_absorption,6.921863881732752,1.237981899894829,5537.4911053862015,990.3855199158636,9893.418829865892,1916.8618499199176,20.332800315840856,3.636540561223176,0.450730208403983,0.2372801051728349,0.9332439262081702,0.0853787108030334,0.511164274322169,0.0836659570489519,0.349774972726304,0.0109203411137189,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,0.5,10,budget_absorption,8.52045944620608,0.3384519111479653,6816.367556964865,270.7615289183719,12446.301942617496,1709.15703742787,25.028634408158823,0.9941939401679748,0.4542757335709188,0.1824190894000495,0.804189105662623,0.1929236013042062,0.5279106858054227,0.0372673730320508,0.3458871585964605,0.013662814547948,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,0.5,12,budget_absorption,10.659840257597066,1.2299847532402757,8527.872206077654,983.98780259222,14627.205581022738,2132.686459305404,31.31301150380684,3.613049144922333,0.4755747497849702,0.1457306194799159,0.7999462423441092,0.1295097821319992,0.5590111642743222,0.0533158362055718,0.3516193823007501,0.008894556910548,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,1.0,4,budget_absorption,1.4924331929352783,0.287569638402815,1193.946554348223,230.055710722252,1995.6755720787005,475.27052696591807,4.383984807440254,0.8447285491952338,0.5807279793257133,0.0954769822653781,0.7541396754126358,0.0395207658844443,0.4728867623604465,0.0558327625652768,0.3511228432725614,0.0103403544083739,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,1.0,8,budget_absorption,3.3106402043027248,0.401136657546603,2648.51216344218,320.9093260372824,4411.249246836151,615.1154021346224,9.724921977926993,1.178328799383608,0.433311428228578,0.2364344790776948,0.9333036455568312,0.0978871987634542,0.5247208931419457,0.0503340792282599,0.3460338864844436,0.0096595652379228,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,1.0,10,budget_absorption,3.885544001516269,0.9354463457864116,3108.4352012130157,748.3570766291292,5252.536254646227,1210.3686791644946,11.413687360963598,2.747850012661153,0.4741151461887576,0.2046910554904843,0.8442551942687547,0.131388925176949,0.5135566188197767,0.0790656887264034,0.3465912946078137,0.0098301544761463,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,1.0,12,budget_absorption,5.560697879045712,0.3945131945896561,4448.558303236569,315.61055567172497,7724.239226919937,886.4319044210156,16.334409564126357,1.1588725442471308,0.5923766091530126,0.1575975056026404,0.7268479625890863,0.0964934015491845,0.5414673046251993,0.0332067987458645,0.3458313207713291,0.0119610178953178,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,2.0,4,budget_absorption,0.8434291405892832,0.1488991346019242,674.7433124714265,119.11930768153934,1086.6780525378624,198.16503313709023,2.477551796622469,0.4373874469060709,0.4398996733857903,0.139546074916791,0.7271368142972557,0.0545747037081349,0.5287081339712919,0.0735504907321142,0.3530935397450705,0.0105965146254111,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,2.0,8,budget_absorption,1.5813389061067675,0.1986994399479386,1265.071124885414,158.95955195835097,2119.728269247817,355.34787112308805,4.645143094245626,0.5836745859728586,0.4032654537227633,0.0902663883881143,0.7985386222687497,0.1115692906787672,0.5167464114832536,0.0605220604816914,0.3509647183354101,0.0095963872443953,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,2.0,10,budget_absorption,2.0853897861429567,0.3506478671005193,1668.3118289143652,280.5182936804155,2710.8574430791823,491.7875703742167,6.125779822720863,1.0300192527255525,0.560580160244523,0.1531301922596987,0.8282791732491802,0.1615142193805162,0.5039872408293461,0.0417850663956945,0.3441548985580329,0.0071114648702659,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,2.0,12,budget_absorption,2.542240087175067,0.2513570426517266,2033.7920697400536,201.08563412138136,3278.672332520671,185.21977747201228,7.467766042593243,0.7383549638567093,0.4688131877177764,0.101950070820141,0.8459817331893832,0.1887098089283105,0.5215311004784688,0.0346353321930217,0.3483477018069489,0.0057514525500111,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,4.0,4,budget_absorption,0.4362352429340367,0.0773030830091939,348.9881943472294,61.84246640735515,560.8149356303264,117.79998460959696,1.2814300074172644,0.2270758537700895,0.328331610489729,0.0782245408108872,0.682056755612877,0.04276969145406,0.4864433811802233,0.0652310649927089,0.3515907297189681,0.0129511995850939,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,4.0,8,budget_absorption,0.880154565664005,0.1178755006836117,704.1236525312039,94.30040054688934,1314.5442910318109,371.07743516331175,2.585431805145804,0.346256305885296,0.3630953502604573,0.2589122063551058,0.7847375148498523,0.1041966251816094,0.5127591706539075,0.0423023515466502,0.3493189896597842,0.0142851519736849,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,4.0,10,budget_absorption,0.9534214629861318,0.1581200119564509,762.7371703889056,126.49600956516072,1284.8081475048843,208.37207435623225,2.800651465408626,0.4644735412283298,0.4221265521296566,0.0984828444400728,0.8155951942988214,0.0889009945710913,0.4864433811802233,0.0808409513715919,0.3521669366231675,0.0141620059788713,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/NW,1,4.0,12,budget_absorption,1.35846465596091,0.1141670809576608,1086.771724768728,91.33366476612866,1643.4919814981638,104.39141352972726,3.9904556139387934,0.3353629166098905,0.5950389852877844,0.1143442830687582,0.8835046532964256,0.0674979990991476,0.5502392344497608,0.0495394415523245,0.3503268158733967,0.0071715558740466,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/SE,1,0.5,4,budget_absorption,3.420868311388256,0.2630398579189548,2736.694649110604,210.4318863351638,4349.626952543769,514.3909985835725,10.093265856061878,0.7760986319988834,0.5352572709354535,0.1247865895834612,0.7993665134653968,0.0739903656158547,0.529505582137161,0.0190588443333839,0.3411222866003112,0.0046034338718481,0.0,0.0,6
mobility,static,emission,3,mobility/nyc/SE,1,0.5,8,budget_absorption,6.706645807390999,0.6548685234796462,5365.3166459128,523.8948187837171,8299.857977306654,1050.0673377460091,19.78794650208835,1.9321884114166308,0.680929127611212,0.2840189466279183,0.984748482974729,0.0812095716967469,0.5494417862838915,0.0567276623025018,0.3468549281379339,0.0101486820460384,0.0,0.0,6
