dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
manufacturing,static,temperature,2,factory/line1,1,0.5,10,budget_absorption,2.382900909798101,0.2050821738382994,476.5801819596202,41.016434767659895,748.073771195401,66.2506648116496,6.355300048707149,0.5469630499633089,0.6111915143858622,0.1505720367604607,0.9255073597914713,0.0998839599663985,0.5273333333333333,0.0428143278198626,0.0999999999999999,1.2412670766236365e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,0.5,12,budget_absorption,3.028618662525209,0.2797003510725368,605.7237325050419,55.94007021450732,942.9068387046592,71.23779910021274,8.077457293468688,0.7459729640815445,0.5590358635555756,0.1261622412761195,0.8763612093499012,0.0790505201297431,0.5356666666666666,0.0470474937341689,0.0999999999999999,1.642041997679149e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,1.0,4,budget_absorption,0.4824393274949122,0.0258871037171497,96.48786549898244,5.177420743429955,154.46495238632042,7.170282089852772,1.286686604935847,0.0690420280751114,0.5846339493804804,0.1475048880235537,0.8688997052372781,0.0466609420126008,0.4906666666666666,0.0250971445918986,0.1,1.0749688212373146e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,1.0,8,budget_absorption,1.002464399477856,0.0680041759233768,200.49287989557124,13.60083518467535,311.214965989411,22.83723937333817,2.6736160201343004,0.1813700858399291,0.5994574603140653,0.1160514704480009,0.9713480454522212,0.0875934193456148,0.5263333333333333,0.031809851723431,0.0999999999999999,1.0749688212373146e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,1.0,10,budget_absorption,1.1566937704785345,0.0958956248443111,231.3387540957069,19.179124968862222,373.4628638867444,21.07898655344096,3.084952439958711,0.2557577894816826,0.6565198448500157,0.2032357550553906,0.9123049557922152,0.0524099931075611,0.5,0.0268029849084015,0.0999999999999999,8.777083671441753e-18,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,1.0,12,budget_absorption,1.3653678086600778,0.0739332122255621,273.0735617320156,14.786642445112433,441.6674499885828,32.34075352524607,3.6414951478682256,0.1971830827401052,0.7121571370087402,0.217469258182193,0.8430953403005951,0.0919596407241513,0.4989999999999999,0.0227947362344906,0.1,1.0749688212373146e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,2.0,4,budget_absorption,0.2231792815494182,0.0202501129400456,44.63585630988365,4.050022588009139,72.2887404766167,9.189738693178803,0.595228820917115,0.0540079292533829,0.5507801605428628,0.0813390575710465,0.8715088586088015,0.0278633298231754,0.4435,0.02015688467993,0.1,1.0749688212373146e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,2.0,8,budget_absorption,0.441919857302903,0.0147307210467317,88.38397146058061,2.946144209346347,143.51478682107862,4.68432108612626,1.1786194210147656,0.0392874717537951,0.5824615196586976,0.065470681998142,0.98002435245128,0.050523394508,0.4595,0.0111669154201148,0.1,6.206335383118182e-18,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,2.0,10,budget_absorption,0.585925658936003,0.0410257376005908,117.1851317872006,8.205147520118164,188.21007940803307,12.699220339848,1.5626891380431986,0.1094174210514581,0.5953901042652062,0.1395687947761784,0.9305808432174346,0.0646151700394721,0.5018333333333334,0.013746514709797,0.1,8.777083671441753e-18,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,2.0,12,budget_absorption,0.6917489688949322,0.0536801916326726,138.34979377898645,10.73603832653454,220.622135548067,20.49860067717893,1.844924494188712,0.1431673986505125,0.6080999792772638,0.0963101697828984,0.8933081291515844,0.0816981842241724,0.495,0.0280855834904671,0.1,8.777083671441753e-18,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,4.0,4,budget_absorption,0.0901103535643184,0.0084595996233257,18.02207071286369,1.6919199246651584,29.185448721040277,2.816994917810508,0.2403282201293269,0.0225621190025567,0.4154691370750428,0.157439122786634,0.946096850731395,0.0309403889992867,0.331,0.026615784790233,0.0999999999999999,6.206335383118182e-18,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,4.0,8,budget_absorption,0.1946573684589593,0.011572700267085,38.931473691791865,2.314540053417004,66.05788114123891,4.020957591188872,0.519159641998394,0.0308648934031042,0.4267875029140669,0.1586628619958714,1.019232928065738,0.0842517789117994,0.4073333333333333,0.0344480284873701,0.0999999999999999,1.2412670766236365e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,4.0,10,budget_absorption,0.264123616043906,0.0164531476896197,52.8247232087812,3.290629537923945,86.41730305625678,5.660758674384671,0.7044291363549681,0.0438812582945741,0.501596983664656,0.137198978469074,1.0352071583655715,0.0614733556240197,0.438,0.029691749695833,0.0999999999999999,1.3877787807814457e-17,0.0,0.0,6
manufacturing,static,temperature,2,factory/line1,1,4.0,12,budget_absorption,0.3187717185734834,0.0417004341964425,63.75434371469669,8.34008683928851,104.74227323143415,11.507385322184684,0.8501779953360171,0.111216866127352,0.4981941139260553,0.2042961352769328,0.9198960784560484,0.1238385959125214,0.4486666666666667,0.0390623433330191,0.1,6.206335383118182e-18,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,0.5,4,budget_absorption,3.2278633437907764,0.3522687596108186,645.5726687581553,70.45375192216375,1014.4926931344328,69.80225909948749,8.608276804416478,0.9394533377974787,0.5662577470352226,0.1140559125407954,0.8581213029312255,0.033728783483363,0.517,0.0508448620806468,0.3333333333333333,2.482534153247273e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,0.5,8,budget_absorption,6.6427800132518575,0.8138481990654383,1328.5560026503715,162.76963981308774,2117.142302915679,217.2559332726204,17.715399635773377,2.1704235366121627,0.538364645351995,0.1074292842383428,1.0207106096492964,0.0344431650233785,0.5213333333333333,0.0501464521842439,0.3333333333333333,6.080941944488117e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,0.5,10,budget_absorption,8.930584538139842,0.5978720036278237,1786.1169076279682,119.57440072556471,2791.747082726628,118.20368783992616,23.81666617870693,1.594444111377783,0.6568634486468401,0.1738597599241865,0.9091226065834904,0.0976396964095038,0.549,0.0234520787991171,0.3333333333333332,3.510833468576701e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,0.5,12,budget_absorption,9.904134284658406,0.4104627773273051,1980.8268569316813,82.09255546546107,3256.164271542466,272.7507447199398,26.412992233532798,1.0946489453898138,0.6479083002226382,0.2584765410433307,0.8289253786910143,0.1090570181489794,0.5226666666666667,0.0131250396824796,0.3333333333333332,4.299875284949258e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,1.0,4,budget_absorption,1.6771413075431798,0.0778508425349236,335.4282615086359,15.570168506984738,520.1450698205645,34.89966863910809,4.472709987312423,0.207617711972475,0.6196456801998782,0.1915995454213269,0.841424142976845,0.0210701819994382,0.5436666666666666,0.0232350310235787,0.3333333333333333,3.510833468576701e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,1.0,8,budget_absorption,3.175051473292717,0.3835442100069828,635.0102946585434,76.70884200139658,992.0796514292476,122.619300140671,8.467434658580038,1.0228607517795096,0.6059933540536789,0.1772304211754446,0.9670703024280022,0.098601442025296,0.5266666666666667,0.0458461194286568,0.3333333333333333,4.299875284949258e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,1.0,10,budget_absorption,3.9736251920115992,0.2655947783688894,794.7250384023197,53.11895567377783,1281.842968163785,96.6428643520564,10.59712321329784,0.7083055032069647,0.4882290594310886,0.1170450092631811,0.8941014410342166,0.1108894130544388,0.5226666666666667,0.0287239737269526,0.3333333333333332,3.510833468576701e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,1.0,12,budget_absorption,4.885070616765919,0.4582174772968899,977.014123353184,91.643495459378,1555.481025077115,117.79826738981102,13.027825406281606,1.2220042985341215,0.6614429549326631,0.2071360073837889,0.8707990973812386,0.1025889113004781,0.5323333333333333,0.0317343137103462,0.3333333333333333,4.299875284949258e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,2.0,4,budget_absorption,0.8048519438988214,0.0509921883831872,160.9703887797643,10.198437676637454,259.24895001026533,17.41354053369145,2.1464317357119262,0.1359892987135945,0.5726434991750551,0.1090745975800177,0.8554433508182907,0.0256814191210546,0.511,0.0333646519538268,0.3333333333333333,3.510833468576701e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,2.0,8,budget_absorption,1.5786870917346676,0.0949170945811144,315.7374183469336,18.983418916222888,508.9508114522628,31.6712462619757,4.210145853712484,0.2531311076712588,0.5353543469256322,0.0925944392882535,0.9246139565603668,0.0228782531934202,0.5148333333333334,0.0213954823892023,0.3333333333333333,4.965068306494546e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,2.0,10,budget_absorption,1.945742465923981,0.1344999810294123,389.1484931847962,26.899996205882477,626.5455546309068,63.23562040905234,5.189033101107392,0.35869333474639,0.571173758408713,0.149810103299363,0.8602418099724863,0.0685833648496848,0.505,0.0163217646104825,0.3333333333333332,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,2.0,12,budget_absorption,2.4079949762957065,0.1010906497784052,481.5989952591413,20.21812995568108,780.157633800979,43.86624081669939,6.421798289407797,0.269595147918766,0.5357310165896091,0.1594547494289597,0.8961987394627875,0.0660224973957949,0.5116666666666667,0.0137646891235024,0.3333333333333332,2.482534153247273e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,4.0,4,budget_absorption,0.4046517061516486,0.0477464948744805,80.93034123032972,9.549298974896118,127.78325503492346,13.612232757402026,1.0791516012081128,0.1273334712607408,0.6415551469697914,0.1982648772403234,0.8726111016670256,0.0411137150725959,0.5,0.0400599550673736,0.3333333333333333,4.299875284949258e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,4.0,8,budget_absorption,0.7831758197832287,0.1356247467054211,156.63516395664575,27.124949341084232,250.9087029699502,42.94197054651932,2.0886244320685274,0.3616929333191783,0.5182637731822509,0.1108331949037565,1.0045405277512829,0.1098841114549793,0.497,0.057518692613793,0.3333333333333333,7.021666937153402e-17,0.0,0.0,6
