,AgeCount,Class,DirectionX,DirectionY,DistanceToBack,DistanceToFront,HeadingDeg_DERIVED,Length,ObjectId,PositionX,PositionY,PredictionCount,Speed,SpeedX,SpeedY,StaticCount,Time,TimeElapsed,TrackQuality,Width
9195,229,Car,-0.93144,-0.363894,-0.777084,0.062399,-92.06047,6.283264,3688,-10.158183,-53.86119,3,13.850673,-0.4979899,-13.841717,6000,2024-12-20 13:07:28.200,1174.4,70.72299,2.5
9206,252,Car,-0.93144,-0.363894,-0.777084,0.062399,-92.06047,6.283264,3688,-10.73088,-69.77916,26,13.850673,-0.4979899,-13.841717,6000,2024-12-20 13:07:29.300,1175.5,63.1317,2.5
9044,37,Car,-0.938209,-0.346071,-1.176644,1.663146,-93.15284,3.106259,3689,-10.705641,54.953053,0,3.004529,-0.16524827,-2.9999816,6000,2024-12-20 13:07:18.400,1164.6,69.54256,2.5
9068,60,Car,-0.874788,-0.484505,0.160647,1.876989,-84.41992,3.106259,3689,-9.823564,48.881252,0,4.668051,0.45390633,-4.6459303,6000,2024-12-20 13:07:19.500,1165.7,63.777367,2.5
9085,83,Car,-0.891795,-0.45244,0.233276,1.152479,-86.49968,3.106259,3689,-9.406441,39.094875,1,6.837212,0.41743964,-6.824457,6000,2024-12-20 13:07:20.700,1166.9,65.781555,2.5
9097,103,Car,-0.912182,-0.409785,0.237138,1.112653,-89.20866,3.106259,3689,-9.607104,30.025055,5,8.130228,0.11228719,-8.129453,6000,2024-12-20 13:07:21.700,1167.9,67.83713,2.5
9111,123,Car,-0.912182,-0.409785,0.237138,1.112653,-89.20866,3.106259,3689,-9.4947815,21.895601,25,8.130228,0.11228719,-8.129453,6000,2024-12-20 13:07:22.700,1168.9,62.009323,2.5
9045,35,Car,-0.660912,-0.750464,-0.840621,1.62111,-95.9424,2.647324,3690,-6.019798,38.057144,0,2.85724,-0.29580584,-2.8418863,6000,2024-12-20 13:07:18.400,1164.6,65.52373,2.5
9063,58,Car,-0.910864,-0.412707,0.596338,2.148294,-89.02502,2.647324,3690,-5.68036,31.049362,0,5.107013,0.08690033,-5.1062737,6000,2024-12-20 13:07:19.500,1165.7,61.388687,2.5
9084,81,Car,-0.906431,-0.422355,-0.315787,1.073266,-88.41665,2.647324,3690,-5.3901606,19.478086,0,8.179448,0.22600769,-8.176326,6000,2024-12-20 13:07:20.700,1166.9,67.81233,2.5
9098,101,Car,-0.905574,-0.424189,-1.260827,1.277302,-88.30068,2.647324,3690,-5.0254607,9.85396,0,9.100349,0.2698652,-9.096347,6000,2024-12-20 13:07:21.700,1167.9,70.363914,2.5
9112,121,Car,-0.912364,-0.40938,-0.125849,0.974428,-89.2341,2.786918,3690,-5.1324644,-2.6471064,0,11.098071,0.1483491,-11.09708,6000,2024-12-20 13:07:22.700,1168.9,72.29699,2.5
9129,141,Car,-0.909779,-0.415093,-2.176076,1.694533,-88.8748,3.960484,3690,-4.722635,-14.330859,0,11.515199,0.22612564,-11.512979,6000,2024-12-20 13:07:23.700,1169.9,68.225266,2.5
9143,163,Car,-0.917921,-0.396762,-0.386949,1.733359,-90.02406,3.960484,3690,-4.731984,-28.28195,0,12.308455,-0.0051694354,-12.308454,6000,2024-12-20 13:07:24.800,1171.0,71.873055,2.5
9158,184,Car,-0.922503,-0.38599,-1.007962,1.273918,-90.69476,3.960484,3690,-5.1591296,-43.901604,0,13.618247,-0.16512951,-13.617246,6000,2024-12-20 13:07:25.800,1172.0,71.73596,2.5
9176,207,Car,-0.924181,-0.381955,-0.897071,0.899879,-90.94515,3.960484,3690,-5.5071282,-60.38126,18,13.974304,-0.23050937,-13.972403,6000,2024-12-20 13:07:27.000,1173.2,67.63262,2.5
9048,29,Car,0.975191,0.221365,-0.412861,0.754522,79.38923,1.667738,3691,8.366102,-20.35405,0,9.768639,1.7987596,9.601602,6000,2024-12-20 13:07:18.400,1164.6,70.982475,2.5
9067,52,Car,0.917525,0.397677,-0.676751,2.385852,90.033035,3.062603,3691,7.1566854,-3.2950943,0,13.107901,-0.0075582755,13.107899,6000,2024-12-20 13:07:19.500,1165.7,66.58649,2.5
9083,75,Car,0.912349,0.409413,-0.457393,0.726971,90.76797,3.412338,3691,6.7963734,15.799941,0,15.291046,-0.20494877,15.289673,6000,2024-12-20 13:07:20.700,1166.9,63.537292,2.5
9101,95,Car,0.912118,0.409927,-0.367815,0.604888,90.80024,3.412338,3691,6.4825068,33.795647,1,16.7569,-0.23403229,16.755266,6000,2024-12-20 13:07:21.700,1167.9,67.69353,2.5
9124,115,Car,0.912158,0.409839,-0.674493,0.566451,90.7947,3.412338,3691,6.292965,52.776066,0,18.052023,-0.2503772,18.050287,6000,2024-12-20 13:07:22.700,1168.9,70.20819,2.5
9140,135,Car,0.909028,0.416735,-0.756271,0.472337,91.22861,3.412338,3691,5.7175684,72.494545,0,19.045391,-0.40836334,19.041012,6000,2024-12-20 13:07:23.700,1169.9,69.028656,2.5
9149,157,Car,0.899126,0.437689,-0.584712,0.599492,92.55655,3.412338,3691,4.397135,94.80081,2,19.8414,-0.88503253,19.821651,6000,2024-12-20 13:07:24.800,1171.0,61.829815,2.5
9165,178,Car,0.899126,0.437689,-0.584712,0.599492,92.55655,3.412338,3691,3.4678512,115.613594,23,19.8414,-0.88503253,19.821651,6000,2024-12-20 13:07:25.800,1172.0,53.86105,2.5
9064,42,Car,0.914031,0.405643,-1.05314,0.665014,90.53145,3.746626,3692,6.462885,24.772148,0,14.723841,-0.13656962,14.723207,6000,2024-12-20 13:07:19.500,1165.7,72.60128,2.5
9081,65,Car,0.913405,0.407052,-0.947103,0.719182,90.61981,3.746626,3692,6.2346344,43.442677,2,15.71845,-0.17003466,15.71753,6000,2024-12-20 13:07:20.700,1166.9,66.79536,2.5
9096,85,Car,0.89613,0.443791,-0.735216,0.742169,92.94604,3.746626,3692,4.871123,62.064484,0,17.57175,-0.9031059,17.548527,6000,2024-12-20 13:07:21.700,1167.9,59.615368,2.5
9113,105,Car,0.890546,0.454894,-0.706364,0.233681,93.6581,3.746626,3692,3.6108341,81.42448,0,18.57373,-1.1850486,18.535887,6000,2024-12-20 13:07:22.700,1168.9,65.98265,2.5
9127,125,Car,0.898809,0.43834,-0.706364,0.233681,92.59799,3.746626,3692,3.1484926,100.71271,9,18.928072,-0.8579715,18.908617,6000,2024-12-20 13:07:23.700,1169.9,59.761745,2.5
9062,24,Car,0.965247,0.261338,0.032135,1.031009,81.74944,1.460052,3693,10.668789,-17.11572,0,11.133071,1.59762,11.017843,6000,2024-12-20 13:07:19.500,1165.7,64.780914,2.5
9086,47,Car,0.925137,0.379634,-1.794613,2.080516,88.91105,3.875129,3693,10.179794,-1.989276,0,12.519953,0.23793773,12.517691,6000,2024-12-20 13:07:20.700,1166.9,70.02304,2.5
9099,67,Car,0.917898,0.396816,-1.793522,2.73302,89.9793,4.526542,3693,9.972247,12.824428,0,13.897068,0.0050196587,13.897067,6000,2024-12-20 13:07:21.700,1167.9,68.297035,2.5
9114,87,Car,0.924422,0.381371,-1.689247,1.539928,89.01865,4.610023,3693,10.42509,28.453848,0,14.931145,0.25572604,14.928954,6000,2024-12-20 13:07:22.700,1168.9,70.9286,2.5
9130,107,Car,0.913438,0.406978,-0.798676,1.123788,90.61515,4.610023,3693,9.680406,45.925564,0,16.494658,-0.17708898,16.493706,6000,2024-12-20 13:07:23.700,1169.9,67.50478,2.5
9144,129,Car,0.908379,0.418149,-0.983094,0.863434,91.31775,4.610023,3693,9.41861,65.776,0,17.52794,-0.40309018,17.523306,6000,2024-12-20 13:07:24.800,1171.0,66.32457,2.5
9159,150,Car,0.889695,0.456555,-0.987237,0.750826,93.765,4.610023,3693,7.4527144,86.71756,2,18.855366,-1.2381246,18.814672,6000,2024-12-20 13:07:25.800,1172.0,65.93591,2.5
9177,173,Car,0.889695,0.456555,-0.987237,0.750826,93.765,4.610023,3693,6.0288305,108.35442,25,18.855366,-1.2381246,18.814672,6000,2024-12-20 13:07:27.000,1173.2,59.138573,2.5
9119,37,Car,0.899174,0.437591,-0.978395,2.299943,92.55031,3.448753,3694,10.79806,-2.6239417,0,12.652986,-0.5630142,12.640452,6000,2024-12-20 13:07:22.700,1168.9,60.047615,2.5
9134,57,Car,0.910443,0.413634,-1.047269,0.824775,91.03335,3.448753,3694,10.699569,12.393449,0,14.026851,-0.252965,14.0245695,6000,2024-12-20 13:07:23.700,1169.9,69.774605,2.5
9150,79,Car,0.90265,0.430375,-1.016512,0.781244,92.091385,3.448753,3694,9.961622,30.831905,0,15.695721,-0.57279,15.685266,6000,2024-12-20 13:07:24.800,1171.0,71.12335,2.5
9166,100,Car,0.899058,0.437829,-1.286968,0.775448,92.565475,3.448753,3694,9.22314,48.878845,0,16.569698,-0.74167705,16.553091,6000,2024-12-20 13:07:25.800,1172.0,69.77064,2.5
9181,123,Car,0.908291,0.418339,-1.097275,0.490634,91.32975,3.448753,3694,9.01402,70.11908,1,17.739208,-0.4116631,17.734432,6000,2024-12-20 13:07:27.000,1173.2,69.94973,2.5
9198,147,Car,0.8975,0.441015,-0.779806,0.154015,92.76864,3.448753,3694,7.57235,92.14846,8,18.142149,-0.8763201,18.120974,6000,2024-12-20 13:07:28.200,1174.4,69.952385,2.5
9209,170,Car,0.8975,0.441015,-0.779806,0.154015,92.76864,3.448753,3694,6.564624,112.987656,31,18.142149,-0.8763201,18.120974,6000,2024-12-20 13:07:29.300,1175.5,62.313625,2.5
9116,32,Car,0.913943,0.405842,-2.098079,2.382754,90.543915,5.271077,3695,6.181681,11.988123,0,15.545123,-0.1475683,15.544422,6000,2024-12-20 13:07:22.700,1168.9,64.16745,2.5
9133,52,Car,0.910601,0.413286,-1.453315,0.49747,91.0114,5.271077,3695,5.846987,28.427282,0,16.110043,-0.284364,16.107533,6000,2024-12-20 13:07:23.700,1169.9,67.762,2.5
9148,74,Car,0.904386,0.426715,-0.868116,1.147717,91.85928,5.271077,3695,4.8839664,48.487663,7,17.240906,-0.55937904,17.231829,6000,2024-12-20 13:07:24.800,1171.0,63.30392,2.5
9171,95,Car,0.904048,0.42743,-0.345375,0.650489,91.9046,5.271077,3695,4.1019936,68.67621,0,18.452974,-0.6132923,18.44278,6000,2024-12-20 13:07:25.800,1172.0,66.70699,2.5
9180,118,Car,0.904275,0.42695,-0.438412,0.59381,91.874176,5.271077,3695,3.5353873,92.10867,4,19.58216,-0.6404292,19.571688,6000,2024-12-20 13:07:27.000,1173.2,66.28896,2.5
9192,142,Car,0.904275,0.42695,-0.438412,0.59381,91.874176,5.271077,3695,2.7668943,115.5947,28,19.58216,-0.6404292,19.571688,6000,2024-12-20 13:07:28.200,1174.4,58.48899,2.5
9123,29,Car,-0.908579,-0.417713,-0.50823,1.054114,-88.7097,2.556598,3696,-9.557905,38.516575,0,9.242921,0.20813225,-9.240577,6000,2024-12-20 13:07:22.700,1168.9,68.09304,2.5
9139,49,Car,-0.917731,-0.397203,-0.825363,0.391482,-89.99653,2.556598,3696,-9.669067,27.328182,0,10.404935,0.00063024764,-10.404934,6000,2024-12-20 13:07:23.700,1169.9,68.37563,2.5
9155,71,Car,-0.911407,-0.411506,-2.248527,0.949575,-89.100525,3.198102,3696,-9.372644,14.591221,0,11.094481,0.17416334,-11.093114,6000,2024-12-20 13:07:24.800,1171.0,70.1314,2.5
9164,92,Car,-0.900165,-0.435549,-2.577478,1.676537,-87.57974,4.257884,3696,-8.650082,1.9026123,0,11.61762,0.49059865,-11.607258,6000,2024-12-20 13:07:25.800,1172.0,70.8332,2.5
9179,115,Car,-0.914364,-0.404893,-0.656826,2.267223,-89.515564,5.029282,3696,-8.739904,-13.519564,0,12.838648,0.10854911,-12.838189,6000,2024-12-20 13:07:27.000,1173.2,61.93449,2.5
9197,139,Car,-0.920642,-0.390408,-0.558602,1.304502,-90.420135,5.029282,3696,-8.825217,-30.943684,0,13.894758,-0.101886354,-13.894385,6000,2024-12-20 13:07:28.200,1174.4,65.92075,2.5
9208,162,Car,-0.924048,-0.382276,-1.612764,0.740837,-90.92527,5.029282,3696,-8.901604,-49.642925,0,15.503096,-0.2503485,-15.501073,6000,2024-12-20 13:07:29.300,1175.5,65.24713,2.5
9216,184,Car,-0.931669,-0.363308,-1.622056,0.652648,-92.096535,5.029282,3696,-9.873656,-66.142624,19,15.265289,-0.55845416,-15.25507,6000,2024-12-20 13:07:30.400,1176.6,49.889233,2.5
9110,26,Car,-0.899658,-0.436596,-1.099188,0.501225,-87.51311,1.600413,3697,-4.8507595,34.2476,0,11.441534,0.49645787,-11.430758,6000,2024-12-20 13:07:22.700,1168.9,71.13587,2.5
9128,46,Car,-0.917627,-0.397443,-1.510239,0.65504,-89.9816,2.165279,3697,-5.1300325,21.127905,0,12.487379,0.0040110345,-12.487378,6000,2024-12-20 13:07:23.700,1169.9,73.434975,2.5
9142,68,Car,-0.908726,-0.417394,-2.476782,0.601719,-88.72985,3.078502,3697,-4.602242,6.4133143,0,12.983885,0.2878071,-12.980695,6000,2024-12-20 13:07:24.800,1171.0,71.15926,2.5
9157,89,Car,-0.912415,-0.409266,-1.739251,1.1197,-89.24126,3.598285,3697,-4.4947762,-7.8436866,0,13.389568,0.177307,-13.388394,6000,2024-12-20 13:07:25.800,1172.0,71.80856,2.5
9174,112,Car,-0.923872,-0.382701,-1.322917,0.788781,-90.89889,3.598285,3697,-5.175409,-23.199419,0,13.43282,-0.21073298,-13.431169,6000,2024-12-20 13:07:27.000,1173.2,71.782234,2.5
9188,136,Car,-0.913726,-0.406331,-1.346719,-0.387933,-89.42545,3.598285,3697,-4.6790414,-40.63673,0,13.973559,0.14011988,-13.9728565,6000,2024-12-20 13:07:28.200,1174.4,75.71209,2.5
9201,159,Car,-0.928261,-0.37193,-0.705628,-0.03479,-91.5653,3.598285,3697,-5.643673,-57.878777,12,14.531784,-0.39695355,-14.526361,6000,2024-12-20 13:07:29.300,1175.5,60.931477,2.5
9211,181,Car,-0.928261,-0.37193,-0.705628,-0.03479,-91.5653,3.598285,3697,-6.0803223,-73.857796,34,14.531784,-0.39695355,-14.526361,6000,2024-12-20 13:07:30.400,1176.6,53.491478,2.5
9131,40,Car,0.901048,0.433718,-1.001534,2.525445,92.303764,3.526978,3698,5.9939933,-0.6847847,0,14.509244,-0.5832354,14.497517,6000,2024-12-20 13:07:23.700,1169.9,64.23498,2.5
9145,62,Car,0.907084,0.42095,-1.314782,2.022162,91.494606,3.685957,3698,5.6490946,18.919884,0,16.523273,-0.430974,16.517653,6000,2024-12-20 13:07:24.800,1171.0,66.48805,2.5
9160,83,Car,0.902334,0.431038,-1.024736,0.650807,92.13342,3.685957,3698,4.973858,38.619022,0,17.872753,-0.6653435,17.860365,6000,2024-12-20 13:07:25.800,1172.0,68.02934,2.5
9172,106,Car,0.903868,0.427812,-0.757028,0.338419,91.92879,3.685957,3698,4.2534294,61.92266,0,19.41562,-0.6534778,19.40462,6000,2024-12-20 13:07:27.000,1173.2,68.30281,2.5
9190,130,Car,0.906626,0.421935,-1.104307,0.310442,91.55683,3.685957,3698,3.6191332,87.26827,1,20.489822,-0.556678,20.48226,6000,2024-12-20 13:07:28.200,1174.4,68.61879,2.5
9199,153,Car,0.906203,0.422842,-0.992684,0.277142,91.61415,3.685957,3698,2.916583,111.720345,19,20.881704,-0.58820635,20.873419,6000,2024-12-20 13:07:29.300,1175.5,66.81625,2.5
9138,22,Car,-0.869882,-0.493259,-0.710045,0.619522,-83.84496,2.525233,3699,-9.763693,47.59169,0,8.728976,0.9359131,-8.678658,6000,2024-12-20 13:07:23.700,1169.9,62.390026,2.5
9154,44,Car,-0.897375,-0.441269,-1.425084,1.717685,-87.21516,3.142769,3699,-9.637649,37.060883,0,9.333948,0.45349488,-9.322925,6000,2024-12-20 13:07:24.800,1171.0,68.73562,2.5
9170,65,Car,-0.908818,-0.417193,-1.558825,1.9747,-88.742516,3.965712,3699,-9.476708,24.19278,0,11.105536,0.24371561,-11.102861,6000,2024-12-20 13:07:25.800,1172.0,69.28717,2.5
9185,88,Car,-0.909832,-0.414976,-1.934005,2.842951,-88.882164,4.803173,3699,-9.109146,9.444329,0,12.425327,0.24240111,-12.422962,6000,2024-12-20 13:07:27.000,1173.2,67.8769,2.5
9196,112,Car,-0.904185,-0.427142,-2.567411,1.991824,-88.1137,4.989914,3699,-8.497373,-8.672415,0,14.015684,0.46134335,-14.008089,6000,2024-12-20 13:07:28.200,1174.4,69.75234,2.5
9207,135,Car,-0.909048,-0.416691,-1.404695,1.341324,-88.77414,4.989914,3699,-8.253536,-26.870378,0,15.171496,0.324575,-15.168024,6000,2024-12-20 13:07:29.300,1175.5,69.29344,2.5
9215,157,Car,-0.920807,-0.390018,-1.34375,0.797132,-90.44435,4.989914,3699,-8.6859665,-43.83629,0,15.289657,-0.11857682,-15.289197,6000,2024-12-20 13:07:30.400,1176.6,73.79443,2.5
9218,177,Car,-0.92638,-0.37659,-1.044596,0.79338,-91.277405,4.989914,3699,-9.289281,-59.74465,10,15.576695,-0.3472522,-15.5728245,6000,2024-12-20 13:07:31.400,1177.6,62.274498,2.5
9226,194,Car,-0.92638,-0.37659,-1.044596,0.79338,-91.277405,4.989914,3699,-9.584449,-72.981544,27,15.576695,-0.3472522,-15.5728245,6000,2024-12-20 13:07:32.300,1178.5,56.672794,2.5
9152,45,Car,-0.906191,-0.422868,-3.084734,1.651433,-88.38422,4.736167,3700,-8.798408,60.83239,0,9.024859,0.25447375,-9.021271,6000,2024-12-20 13:07:24.800,1171.0,70.86274,2.5
9168,66,Car,-0.913769,-0.406234,-1.905873,1.906834,-89.43153,6.038869,3700,-8.7883,49.090904,0,10.439301,0.10357285,-10.438787,6000,2024-12-20 13:07:25.800,1172.0,64.15101,2.5
9183,89,Car,-0.908349,-0.418213,-2.625764,3.632177,-88.67816,6.410006,3700,-8.294173,34.85814,0,11.795228,0.2720972,-11.792089,6000,2024-12-20 13:07:27.000,1173.2,72.723946,2.5
9194,113,Small-Truck,-0.917171,-0.398494,-3.268207,3.839948,-89.91591,7.152256,3700,-8.441924,18.936369,0,12.840562,0.01884536,-12.8405485,6000,2024-12-20 13:07:28.200,1174.4,72.07174,2.5
9204,136,Small-Truck,-0.917013,-0.398858,-3.240524,3.424614,-89.89322,7.152256,3700,-8.301847,2.1994283,0,13.939364,0.025978867,-13.939341,6000,2024-12-20 13:07:29.300,1175.5,74.474075,2.5
9214,158,Small-Truck,-0.930792,-0.365548,-3.030222,3.351897,-91.95867,7.152256,3700,-9.164342,-14.436065,0,14.666283,-0.5012734,-14.657714,6000,2024-12-20 13:07:30.400,1176.6,69.13302,2.5
9219,178,Small-Truck,-0.93008,-0.367358,-0.814798,1.015282,-91.84722,7.152256,3700,-9.883022,-29.512234,0,15.032438,-0.48456386,-15.024627,6000,2024-12-20 13:07:31.400,1177.6,74.167984,2.5
9227,195,Small-Truck,-0.91677,-0.399415,-1.810825,0.828871,-89.85838,7.152256,3700,-9.247041,-44.691055,0,16.292213,0.040268995,-16.292166,6000,2024-12-20 13:07:32.300,1178.5,65.87436,2.5
9229,212,Small-Truck,-0.919961,-0.392011,-2.335662,0.755035,-90.32031,7.152256,3700,-9.451956,-58.30706,6,16.101429,-0.09001576,-16.101177,6000,2024-12-20 13:07:33.100,1179.3,58.466908,2.5
9238,229,Small-Truck,-0.919961,-0.392011,-2.335662,0.755035,-90.32031,7.152256,3700,-9.528471,-71.99308,23,16.101429,-0.09001576,-16.101177,6000,2024-12-20 13:07:34.000,1180.2,52.224358,2.5
9141,41,Car,0.918746,0.394849,-2.340316,4.541532,89.85655,6.881847,3701,10.894025,-0.2342649,0,11.686442,0.029257875,11.686406,6000,2024-12-20 13:07:24.800,1171.0,71.7299,2.5
9156,62,Car,0.914374,0.404871,-2.817395,3.048473,90.48307,6.914378,3701,10.673866,13.832228,0,12.658819,-0.106727354,12.658369,6000,2024-12-20 13:07:25.800,1172.0,69.9021,2.5
9173,85,Car,0.907014,0.4211,-1.607696,2.367076,91.50404,6.914378,3701,10.213338,29.859957,0,13.535815,-0.35528177,13.531152,6000,2024-12-20 13:07:27.000,1173.2,71.96183,2.5
9187,109,Car,0.910491,0.413528,-1.028723,0.745539,91.026634,6.914378,3701,9.964158,47.772,0,14.534895,-0.26042476,14.532561,6000,2024-12-20 13:07:28.200,1174.4,73.1794,2.5
9200,132,Car,0.902874,0.429906,-1.357514,1.108473,92.061584,6.914378,3701,9.154786,66.65332,0,15.731122,-0.565906,15.72094,6000,2024-12-20 13:07:29.300,1175.5,68.61346,2.5
9210,154,Car,0.905151,0.42509,-0.933637,0.023062,91.75639,6.914378,3701,8.696513,84.644455,2,16.035301,-0.49148196,16.027767,6000,2024-12-20 13:07:30.400,1176.6,68.64927,2.5
9223,174,Car,0.905151,0.42509,-0.933637,0.023062,91.75639,6.914378,3701,8.2050085,100.67217,22,16.035301,-0.49148196,16.027767,6000,2024-12-20 13:07:31.400,1177.6,61.10881,2.5
9151,32,Car,-0.843664,-0.536872,-0.514522,0.596215,-80.92904,2.685092,3702,-7.726132,-32.870937,1,9.401128,1.4821591,-9.283556,6000,2024-12-20 13:07:24.800,1171.0,62.634155,2.5
9161,37,Car,-0.90409,-0.427343,-0.44761,0.613865,-88.10095,1.209222,3703,-9.917468,73.37463,0,7.531392,0.24957938,-7.5272546,6000,2024-12-20 13:07:25.800,1172.0,71.124016,2.5
9178,60,Car,-0.908772,-0.417292,-0.361353,1.217124,-88.736275,1.73816,3703,-9.71017,62.53429,0,8.960842,0.197626,-8.958662,6000,2024-12-20 13:07:27.000,1173.2,65.90836,2.5
9191,84,Car,-0.90543,-0.424495,-1.273163,0.530403,-88.28131,2.094162,3703,-9.362893,47.554424,0,11.17566,0.33518326,-11.170632,6000,2024-12-20 13:07:28.200,1174.4,68.35894,2.5
9203,107,Car,-0.915283,-0.402812,-1.065827,1.116955,-89.645905,2.335517,3703,-9.48759,30.3719,0,13.641863,0.08430868,-13.641602,6000,2024-12-20 13:07:29.300,1175.5,68.430084,2.5
9212,129,Car,-0.907246,-0.420601,-1.451818,1.686468,-88.52749,3.138286,3703,-8.894735,13.639765,0,14.766608,0.37946236,-14.761732,6000,2024-12-20 13:07:30.400,1176.6,68.564575,2.5
9221,149,Car,-0.907515,-0.42002,-2.720418,1.720818,-88.56417,4.662458,3703,-8.495858,-3.275532,0,15.851372,0.3971933,-15.846395,6000,2024-12-20 13:07:31.400,1177.6,69.90182,2.5
9225,166,Car,-0.921853,-0.38754,-0.705646,1.773526,-90.5985,4.662458,3703,-9.018999,-18.08126,0,16.795565,-0.17544125,-16.794647,6000,2024-12-20 13:07:32.300,1178.5,60.29846,2.5
9233,183,Car,-0.929749,-0.368194,-0.707685,0.893801,-91.795715,4.662458,3703,-9.899581,-32.494167,8,16.880598,-0.5289717,-16.872307,6000,2024-12-20 13:07:33.100,1179.3,52.916206,2.5
9235,200,Car,-0.929749,-0.368194,-0.707685,0.893801,-91.795715,4.662458,3703,-10.349218,-46.835636,25,16.880598,-0.5289717,-16.872307,6000,2024-12-20 13:07:34.000,1180.2,46.789307,2.5
9167,24,Car,-0.908325,-0.418266,-0.933055,0.574728,-88.67485,2.885012,3704,-5.0369716,-27.955158,0,9.924251,0.22951028,-9.921596,6000,2024-12-20 13:07:25.800,1172.0,62.821465,2.5
9182,47,Car,-0.943209,-0.332199,-1.332833,1.129928,-93.9977,2.885012,3704,-7.102528,-45.757988,0,13.858838,-0.96618867,-13.825117,6000,2024-12-20 13:07:27.000,1173.2,70.60275,2.5
9193,71,Car,-0.941262,-0.337678,-1.047542,0.926411,-93.66453,2.885012,3704,-8.099263,-62.987213,19,14.120255,-0.9024892,-14.091385,6000,2024-12-20 13:07:28.200,1174.4,48.522808,2.5
9175,37,Car,0.902595,0.43049,-1.740567,1.7365,92.09867,4.196315,3705,9.888191,6.1808777,0,12.954471,-0.4743994,12.945782,6000,2024-12-20 13:07:27.000,1173.2,71.70994,2.5
9189,61,Car,0.909497,0.41571,-1.395276,1.440334,91.164055,4.196315,3705,9.816509,22.887323,0,13.672657,-0.27776235,13.669835,6000,2024-12-20 13:07:28.200,1174.4,71.65726,2.5
9202,84,Car,0.903956,0.427625,-1.356967,1.318617,91.91691,4.196315,3705,9.381485,40.612446,0,14.805359,-0.49524197,14.797073,6000,2024-12-20 13:07:29.300,1175.5,70.6081,2.5
9213,106,Car,0.915179,0.403047,-1.161363,0.228842,90.368774,4.196315,3705,9.51099,57.95815,0,15.459955,-0.09950549,15.459635,6000,2024-12-20 13:07:30.400,1176.6,67.01791,2.5
9222,126,Car,0.903045,0.429546,-1.075159,-0.126703,92.03873,4.196315,3705,8.78859,74.94002,0,16.349417,-0.58163005,16.339067,6000,2024-12-20 13:07:31.400,1177.6,70.09897,2.5
9224,143,Car,0.897272,0.441479,-0.910624,0.040324,92.798294,4.196315,3705,7.960856,89.21905,0,16.614067,-0.81109893,16.594257,6000,2024-12-20 13:07:32.300,1178.5,66.41598,2.5
9234,160,Car,0.904267,0.426967,-0.910624,0.040324,91.87524,4.196315,3705,7.817207,103.6577,16,16.763655,-0.54855984,16.754677,6000,2024-12-20 13:07:33.100,1179.3,50.56694,2.5
9205,23,Car,0.935744,0.352681,-0.287914,0.275678,87.25141,3.247393,3706,10.771684,-22.71299,0,10.553024,0.5060547,10.540884,6000,2024-12-20 13:07:29.300,1175.5,63.959576,2.5
9217,45,Car,0.929619,0.368523,-5.568027,6.44292,88.22457,12.426396,3706,10.887434,-9.957161,0,11.222814,0.34770653,11.217426,6000,2024-12-20 13:07:30.400,1176.6,65.86466,2.5
9220,65,Big-Truck,0.929147,0.36971,-8.606757,8.838587,88.297714,15.728368,3706,11.286204,2.3948276,0,11.821334,0.35116673,11.816117,6000,2024-12-20 13:07:31.400,1177.6,75.967964,2.5
9228,82,Big-Truck,0.920619,0.390461,-8.191048,9.785645,89.58322,16.256779,3706,11.184221,13.675729,0,12.557264,0.09134351,12.5569315,6000,2024-12-20 13:07:32.300,1178.5,77.768394,2.5
9230,99,Big-Truck,0.916798,0.39935,-7.627437,8.272074,90.13757,16.5,3706,11.064482,24.913122,0,12.924296,-0.03103211,12.924259,6000,2024-12-20 13:07:33.100,1179.3,76.600815,2.5
9237,116,Big-Truck,0.908583,0.417704,-7.216662,7.474684,91.28973,16.5,3706,10.578327,37.072216,0,13.695629,-0.3082615,13.692161,6000,2024-12-20 13:07:34.000,1180.2,72.24428,2.5
9240,132,Big-Truck,0.912732,0.408559,-7.40039,5.513822,90.71433,16.5,3706,10.495646,47.963367,0,13.583371,-0.16934484,13.582315,6000,2024-12-20 13:07:34.800,1181.0,69.94452,2.5
9244,147,Big-Truck,0.902971,0.429701,-7.461186,5.19415,92.04856,16.5,3706,9.845571,58.064766,0,13.518954,-0.4832555,13.510315,6000,2024-12-20 13:07:35.500,1181.7,67.17241,2.5
9248,161,Big-Truck,0.894638,0.446792,-5.822546,3.3362,93.13805,16.5,3706,9.190514,67.083496,0,13.153214,-0.7200316,13.133492,6000,2024-12-20 13:07:36.200,1182.4,66.57509,2.5
9249,174,Big-Truck,0.880144,0.474707,-4.742039,1.770707,94.94026,16.5,3706,8.317586,73.6337,0,11.896546,-1.0244957,11.852351,6000,2024-12-20 13:07:36.900,1183.1,64.728455,2.5
9253,188,Big-Truck,0.877986,0.478686,-1.717268,0.852211,95.199615,16.5,3706,7.6121264,82.260254,0,12.064844,-1.0933867,12.015198,6000,2024-12-20 13:07:37.600,1183.8,61.37865,2.5
9259,201,Big-Truck,0.88701,0.46175,-2.219055,-0.997012,94.100105,16.5,3706,7.4634356,87.743546,3,10.733644,-0.7674478,10.706174,6000,2024-12-20 13:07:38.200,1184.4,68.61471,2.5
