,AgeCount,Class,DirectionX,DirectionY,DistanceToBack,DistanceToFront,HeadingDeg_DERIVED,Length,ObjectId,PositionX,PositionY,PredictionCount,Speed,SpeedX,SpeedY,StaticCount,Time,TimeElapsed,TrackQuality,Width
0,306,Car,-0.855697,0.517478,-0.712584,0.565982,-88.16321,5.536734,3133,-7.5079746,-174.92693,2,19.724646,0.6322267,-19.71451,6000,2024-12-20 12:49:27.300,93.5,67.85036,2.5
2,313,Car,-0.860892,0.508787,-0.816413,0.511219,-87.583084,5.536734,3133,-6.961062,-182.94164,0,20.500393,0.8645153,-20.482155,6000,2024-12-20 12:49:27.600,93.8,65.89592,2.5
4,320,Car,-0.852402,0.522887,-1.030673,0.082876,-88.526085,5.536734,3133,-7.1273417,-189.944,2,20.378963,0.5241839,-20.372221,6000,2024-12-20 12:49:28.000,94.2,62.67893,2.5
6,327,Car,-0.85505,0.518545,-1.030673,0.082876,-88.234695,5.536734,3133,-6.7992926,-197.12595,2,20.419394,0.62903005,-20.4097,6000,2024-12-20 12:49:28.400,94.6,58.321228,2.5
9,335,Car,-0.851918,0.523675,-0.967818,0.147186,-88.5791,5.536734,3133,-6.726876,-205.4065,4,20.495722,0.5082279,-20.48942,6000,2024-12-20 12:49:28.700,94.9,67.04736,2.5
10,342,Car,-0.851918,0.523675,-0.967818,0.147186,-88.5791,5.536734,3133,-6.5489836,-212.57777,11,20.495722,0.5082279,-20.48942,6000,2024-12-20 12:49:29.100,95.3,65.205864,2.5
12,349,Car,-0.850737,0.525592,-0.935057,0.157208,-88.70809,5.536734,3133,-6.437176,-220.80724,1,21.22784,0.47860506,-21.222445,6000,2024-12-20 12:49:29.500,95.7,67.153244,2.5
14,356,Car,-0.855611,0.51762,-0.92368,0.186984,-88.172745,5.536734,3133,-5.9640203,-228.45607,1,21.39333,0.68215346,-21.38245,6000,2024-12-20 12:49:29.800,96.0,59.689484,2.5
19,363,Car,-0.856133,0.516756,-1.001559,0.126618,-88.11491,5.536734,3133,-5.689873,-236.01291,5,21.441782,0.7053301,-21.430178,6000,2024-12-20 12:49:30.100,96.3,66.258865,2.5
21,370,Car,-0.856133,0.516756,-1.001559,0.126618,-88.11491,5.536734,3133,-5.4430656,-243.51349,12,21.441782,0.7053301,-21.430178,6000,2024-12-20 12:49:30.500,96.7,65.19077,2.5
25,377,Car,-0.859456,0.511209,-1.001559,0.126618,-87.7444,5.536734,3133,-5.0034237,-251.40427,0,21.752132,0.85610974,-21.73528,6000,2024-12-20 12:49:30.800,97.0,61.49522,2.5
31,384,Car,-0.859456,0.511209,-1.001559,0.126618,-87.7444,5.536734,3133,-4.7038054,-259.01166,7,21.752132,0.85610974,-21.73528,6000,2024-12-20 12:49:31.200,97.4,56.0535,2.5
1,252,Car,-0.849566,0.527483,-1.341777,0.893553,-88.83553,3.611854,3136,-7.924675,-125.742424,0,18.102238,0.36788172,-18.0985,6000,2024-12-20 12:49:27.300,93.5,72.78572,2.5
3,259,Car,-0.849974,0.526825,-1.100284,0.837093,-88.79121,3.611854,3136,-7.76684,-132.99574,0,18.74753,0.39549634,-18.743357,6000,2024-12-20 12:49:27.600,93.8,71.24489,2.5
5,266,Car,-0.846745,0.531999,-1.17059,0.911237,-89.14061,3.611854,3136,-7.785626,-140.15416,0,19.159445,0.28736642,-19.15729,6000,2024-12-20 12:49:28.000,94.2,68.9459,2.5
7,273,Car,-0.847045,0.531522,-1.217958,0.692835,-89.10833,3.611854,3136,-7.6565924,-147.41629,0,19.548555,0.30421486,-19.546188,6000,2024-12-20 12:49:28.400,94.6,70.03846,2.5
8,281,Car,-0.846134,0.532969,-1.093847,0.470048,-89.20631,3.611854,3136,-7.569276,-155.82942,0,19.961376,0.2765081,-19.959461,6000,2024-12-20 12:49:28.700,94.9,71.40189,2.5
11,288,Car,-0.850198,0.526463,-1.152672,0.308057,-88.76676,3.611854,3136,-7.2516356,-163.07617,1,20.138845,0.43343583,-20.13418,6000,2024-12-20 12:49:29.100,95.3,70.67311,2.5
13,295,Car,-0.849104,0.528226,-1.322659,0.158362,-88.885666,3.611854,3136,-7.1641946,-170.68614,1,20.514828,0.39896291,-20.510948,6000,2024-12-20 12:49:29.500,95.7,69.908,2.5
15,302,Car,-0.849524,0.527549,-1.184533,0.207191,-88.840004,3.611854,3136,-6.996806,-178.081,1,20.67326,0.41851637,-20.669022,6000,2024-12-20 12:49:29.800,96.0,70.45845,2.5
17,309,Car,-0.853097,0.521752,-1.057478,0.137668,-88.44985,3.611854,3136,-6.6447296,-185.70396,1,20.962242,0.5670673,-20.95457,6000,2024-12-20 12:49:30.100,96.3,60.704006,2.5
23,316,Car,-0.844937,0.534867,-1.022398,0.346532,-89.33486,3.611854,3136,-6.869221,-193.58052,0,21.360615,0.24796744,-21.359177,6000,2024-12-20 12:49:30.500,96.7,63.863445,2.5
27,323,Car,-0.843708,0.536802,-1.26445,0.405786,-89.46619,3.611854,3136,-6.865045,-201.62787,0,21.766262,0.2027893,-21.765318,6000,2024-12-20 12:49:30.800,97.0,72.062454,2.5
28,330,Car,-0.842747,0.53831,-1.256245,0.201646,-89.56866,3.611854,3136,-6.8333855,-209.57053,1,21.993372,0.16557343,-21.992748,6000,2024-12-20 12:49:31.200,97.4,73.45933,2.5
36,337,Car,-0.847924,0.530118,-1.195622,0.111245,-89.013435,3.611854,3136,-6.4621134,-217.61552,1,22.227987,0.38271967,-22.224691,6000,2024-12-20 12:49:31.500,97.7,71.49577,2.5
37,343,Car,-0.846786,0.531934,-1.195622,0.111245,-89.13625,3.611854,3136,-6.3981977,-224.69191,1,22.52178,0.33950743,-22.51922,6000,2024-12-20 12:49:31.800,98.0,67.885155,2.5
44,351,Car,-0.841679,0.539979,-1.195622,0.111245,-89.68218,3.611854,3136,-6.555896,-234.06184,2,22.769072,0.12629923,-22.76872,6000,2024-12-20 12:49:32.200,98.4,64.12777,2.5
48,359,Car,-0.839225,0.543784,-1.24528,0.047038,-89.94163,3.611854,3136,-6.6622844,-243.62216,0,23.084307,0.023518164,-23.084297,6000,2024-12-20 12:49:32.600,98.8,71.812874,2.5
52,365,Car,-0.848013,0.529976,-1.356573,-0.04727,-89.003815,3.611854,3136,-6.1202583,-250.91423,1,23.347708,0.40591818,-23.344177,6000,2024-12-20 12:49:32.900,99.1,66.67512,2.5
53,371,Car,-0.843832,0.536607,-1.404171,-0.109097,-89.45294,3.611854,3136,-6.266595,-257.84543,1,23.296991,0.22243533,-23.29593,6000,2024-12-20 12:49:33.200,99.4,68.063545,2.5
62,379,Car,-0.843832,0.536607,-1.404171,-0.109097,-89.45294,3.611854,3136,-6.177575,-267.1638,9,23.296991,0.22243533,-23.29593,6000,2024-12-20 12:49:33.600,99.8,65.82061,2.5
67,385,Car,-0.843561,0.537034,-1.404171,-0.109097,-89.48193,3.611854,3136,-6.12735,-274.32196,5,23.40769,0.2116477,-23.406733,6000,2024-12-20 12:49:33.900,100.1,63.729576,2.5
72,391,Car,-0.83981,0.54288,-1.373954,-0.06408,-89.8799,3.611854,3136,-6.277228,-281.6258,0,23.620796,0.049513377,-23.620745,6000,2024-12-20 12:49:34.200,100.4,64.2127,2.5
73,397,Car,-0.83981,0.54288,-1.373954,-0.06408,-89.8799,3.611854,3136,-6.262347,-288.71204,6,23.620796,0.049513377,-23.620745,6000,2024-12-20 12:49:34.500,100.7,64.53796,2.5
82,403,Car,-0.83981,0.54288,-1.373954,-0.06408,-89.8799,3.611854,3136,-6.247468,-295.79825,12,23.620796,0.049513377,-23.620745,6000,2024-12-20 12:49:34.800,101.0,62.793697,2.5
16,23,Car,-0.833002,0.55327,-0.052882,0.958767,-90.59166,1.913226,3140,-12.069817,-44.654503,0,8.185578,-0.08452632,-8.1851425,6000,2024-12-20 12:49:30.100,96.3,66.156586,2.5
22,30,Car,-0.852112,0.52336,-0.505332,0.664476,-88.55791,1.913226,3140,-11.764787,-48.170837,0,8.785522,0.22110207,-8.78274,6000,2024-12-20 12:49:30.500,96.7,75.500244,2.5
26,37,Car,-0.854029,0.520226,-0.792965,0.378471,-88.3474,1.913226,3140,-11.644586,-51.39515,0,8.905113,0.25681818,-8.901409,6000,2024-12-20 12:49:30.800,97.0,76.71781,2.5
29,44,Car,-0.852565,0.522622,-0.777052,0.351361,-88.5083,1.913226,3140,-11.58215,-54.783398,0,9.111752,0.23719816,-9.1086645,6000,2024-12-20 12:49:31.200,97.4,76.05334,2.5
35,51,Car,-0.853999,0.520275,-0.778616,0.502637,-88.35071,1.913226,3140,-11.451784,-58.059372,0,9.177211,0.26413512,-9.1734085,6000,2024-12-20 12:49:31.500,97.7,73.94104,2.5
38,57,Car,-0.855964,0.517036,-0.744553,0.421787,-88.13364,1.913226,3140,-11.317331,-60.98354,1,9.297918,0.30281812,-9.292986,6000,2024-12-20 12:49:31.800,98.0,73.41578,2.5
43,65,Car,-0.847672,0.53052,-0.789777,0.472622,-89.0406,1.913226,3140,-11.415525,-64.70299,0,9.294291,0.15562187,-9.292989,6000,2024-12-20 12:49:32.200,98.4,74.76022,2.5
47,73,Car,-0.848485,0.52922,-0.927985,0.380861,-88.952736,1.913226,3140,-11.328348,-68.51022,0,9.346664,0.17083092,-9.345103,6000,2024-12-20 12:49:32.600,98.8,75.89484,2.5
51,79,Car,-0.847428,0.530911,-0.894115,0.287812,-89.067,1.913226,3140,-11.301631,-71.362335,1,9.387644,0.15286058,-9.386399,6000,2024-12-20 12:49:32.900,99.1,74.21741,2.5
55,85,Car,-0.845345,0.534221,-0.942672,0.205194,-89.291115,1.913226,3140,-11.312554,-74.26259,1,9.441089,0.11680565,-9.440367,6000,2024-12-20 12:49:33.200,99.4,74.84699,2.5
61,93,Car,-0.845515,0.533952,-0.913027,0.404487,-89.272896,1.913226,3140,-11.264484,-78.07406,2,9.460844,0.120058894,-9.460082,6000,2024-12-20 12:49:33.600,99.8,74.33197,2.5
66,99,Car,-0.84592,0.533309,-0.917404,0.308436,-89.22933,1.913226,3140,-11.214471,-80.90626,1,9.460163,0.12724158,-9.459307,6000,2024-12-20 12:49:33.900,100.1,72.6448,2.5
69,105,Car,-0.850225,0.526419,-0.854007,0.250941,-88.76381,1.913226,3140,-11.069312,-83.61666,0,9.362957,0.2019955,-9.360777,6000,2024-12-20 12:49:34.200,100.4,72.777176,2.5
74,111,Car,-0.846605,0.532222,-0.915815,0.273043,-89.155716,1.913226,3140,-11.095612,-86.422905,0,9.357859,0.13788827,-9.356843,6000,2024-12-20 12:49:34.500,100.7,67.92441,2.5
81,117,Car,-0.845915,0.533317,-0.912963,0.244492,-89.22987,1.913226,3140,-11.067043,-89.231155,0,9.371101,0.1259557,-9.3702545,6000,2024-12-20 12:49:34.800,101.0,71.24134,2.5
86,123,Car,-0.847678,0.530511,-0.899892,0.257938,-89.03997,1.913226,3140,-10.98138,-92.122055,1,9.432804,0.15804586,-9.43148,6000,2024-12-20 12:49:35.100,101.3,69.08713,2.5
90,128,Car,-0.847171,0.53132,-0.84121,0.412527,-89.09471,1.913226,3140,-10.942081,-94.73854,0,9.623866,0.15205272,-9.622665,6000,2024-12-20 12:49:35.400,101.6,71.160576,2.5
92,135,Car,-0.847766,0.530371,-0.738931,0.46318,-89.030495,1.913226,3140,-10.867619,-98.04051,1,9.573109,0.1619791,-9.571738,6000,2024-12-20 12:49:35.700,101.9,72.757385,2.5
99,141,Car,-0.844315,0.535847,-0.753851,0.457598,-89.401344,1.913226,3140,-10.909323,-100.99677,3,9.629407,0.10061164,-9.628882,6000,2024-12-20 12:49:36.000,102.2,72.41652,2.5
102,148,Car,-0.842557,0.538607,-0.83656,0.387892,-89.588875,1.913226,3140,-10.918217,-104.53876,1,9.736604,0.06986436,-9.736354,6000,2024-12-20 12:49:36.400,102.6,69.707375,2.5
109,158,Car,-0.84244,0.538789,-0.83656,0.387892,-89.60127,1.913226,3140,-10.881009,-109.60277,2,9.838938,0.06846995,-9.838699,6000,2024-12-20 12:49:36.900,103.1,66.50346,2.5
111,166,Car,-0.84244,0.538789,-0.83656,0.387892,-89.60127,1.913226,3140,-10.8536,-113.53824,10,9.838938,0.06846995,-9.838699,6000,2024-12-20 12:49:37.300,103.5,65.19592,2.5
121,174,Car,-0.840809,0.541331,-0.83656,0.387892,-89.774315,1.913226,3140,-10.871496,-117.50634,5,9.860121,0.03883796,-9.8600445,6000,2024-12-20 12:49:37.700,103.9,65.50311,2.5
124,181,Car,-0.840809,0.541331,-0.83656,0.387892,-89.774315,1.913226,3140,-10.8578825,-120.957344,12,9.860121,0.03883796,-9.8600445,6000,2024-12-20 12:49:38.000,104.2,63.50808,2.5
130,188,Car,-0.837883,0.54585,-0.83656,0.387892,-90.08276,1.913226,3140,-10.925228,-124.25251,5,9.758113,-0.014095168,-9.758103,6000,2024-12-20 12:49:38.300,104.5,62.857067,2.5
18,21,Car,0.854487,-0.519472,-2.157451,-0.267616,91.70316,1.928992,3141,7.8518143,-154.17697,0,25.276352,-0.7512483,25.265184,6000,2024-12-20 12:49:30.100,96.3,56.956387,2.5
20,28,Car,0.85574,-0.517407,-2.098507,-0.543063,91.84155,1.928992,3141,7.5087104,-145.16153,0,25.429815,-0.81720454,25.416683,6000,2024-12-20 12:49:30.500,96.7,65.967896,2.5
24,35,Car,0.850113,-0.526601,-2.672611,-0.481723,91.22392,2.20746,3141,7.561819,-136.48477,0,25.247551,-0.5392844,25.24179,6000,2024-12-20 12:49:30.800,97.0,71.77397,2.5
30,42,Car,0.851571,-0.52424,-3.118382,-0.429243,91.38291,2.68914,3141,7.2871614,-127.92442,1,25.032629,-0.604137,25.025337,6000,2024-12-20 12:49:31.200,97.4,68.41785,2.5
33,49,Car,0.842532,-0.538647,-3.661891,-0.447668,90.408424,3.214223,3141,7.6624594,-119.70217,0,24.623556,-0.17552322,24.62293,6000,2024-12-20 12:49:31.500,97.7,70.26235,2.5
39,55,Car,0.846265,-0.532763,-3.149696,-0.375612,90.807686,3.353884,3141,7.3695173,-112.4096,0,24.542807,-0.34596145,24.540369,6000,2024-12-20 12:49:31.800,98.0,70.88318,2.5
41,63,Car,0.842574,-0.538581,-3.164857,-0.482544,90.41288,3.353884,3141,7.458423,-103.063835,0,24.204798,-0.17442244,24.204168,6000,2024-12-20 12:49:32.200,98.4,71.5753,2.5
45,71,Car,0.845687,-0.53368,-3.87361,-0.176638,90.74558,3.696972,3141,7.203018,-93.44758,0,24.152422,-0.31428215,24.150377,6000,2024-12-20 12:49:32.600,98.8,72.40132,2.5
49,77,Car,0.848214,-0.529654,-3.502395,-0.407977,91.01793,3.985521,3141,6.9791026,-86.5712,0,23.87943,-0.4242254,23.875664,6000,2024-12-20 12:49:32.900,99.1,69.89373,2.5
56,83,Car,0.847505,-0.530787,-2.841091,-0.438898,90.94133,3.985521,3141,6.8897395,-79.596596,1,23.74607,-0.39011344,23.742867,6000,2024-12-20 12:49:33.200,99.4,71.62551,2.5
58,91,Car,0.839021,-0.544099,-2.876074,0.454671,90.036865,3.985521,3141,7.2684774,-70.11539,0,23.75488,-0.015283794,23.754877,6000,2024-12-20 12:49:33.600,99.8,70.093956,2.5
64,97,Car,0.842438,-0.538793,-2.794106,0.426094,90.398506,3.985521,3141,7.0601254,-63.133766,0,23.654112,-0.1645185,23.653542,6000,2024-12-20 12:49:33.900,100.1,70.68115,2.5
70,103,Car,0.840169,-0.542324,-2.405255,-0.022945,90.15801,3.985521,3141,7.141703,-55.98018,0,23.690916,-0.06533534,23.690826,6000,2024-12-20 12:49:34.200,100.4,69.7345,2.5
75,109,Car,0.841777,-0.539826,-2.490857,-0.034075,90.32821,3.985521,3141,7.0255165,-48.965008,0,23.630138,-0.1353608,23.629751,6000,2024-12-20 12:49:34.500,100.7,65.779,2.5
78,115,Car,0.84185,-0.539712,-2.523637,-0.04851,90.335976,3.985521,3141,6.9798694,-41.851418,5,23.646292,-0.13865831,23.645884,6000,2024-12-20 12:49:34.800,101.0,64.068886,2.5
83,121,Car,0.84185,-0.539712,-2.523637,-0.04851,90.335976,3.985521,3141,6.938272,-34.757652,11,23.646292,-0.13865831,23.645884,6000,2024-12-20 12:49:35.100,101.3,62.08517,2.5
87,126,Car,0.84185,-0.539712,-2.523637,-0.04851,90.335976,3.985521,3141,6.9036074,-28.84618,16,23.646292,-0.13865831,23.645884,6000,2024-12-20 12:49:35.400,101.6,60.40572,2.5
93,133,Car,0.84185,-0.539712,-2.523637,-0.04851,90.335976,3.985521,3141,6.8550763,-20.570118,23,23.646292,-0.13865831,23.645884,6000,2024-12-20 12:49:35.700,101.9,58.04957,2.5
95,139,Car,0.84185,-0.539712,-2.523637,-0.04851,90.335976,3.985521,3141,6.8134804,-13.476355,29,23.646292,-0.13865831,23.645884,6000,2024-12-20 12:49:36.000,102.2,56.029427,2.5
32,24,Car,0.831909,-0.554912,-2.273875,0.011316,89.29533,2.469713,3142,15.429148,-110.470085,1,20.697054,0.25454336,20.695488,6000,2024-12-20 12:49:31.200,97.4,68.54157,2.5
34,31,Car,0.843019,-0.537884,-2.474525,-0.314469,90.4603,2.469713,3142,15.017865,-103.66403,0,20.295298,-0.16304538,20.294641,6000,2024-12-20 12:49:31.500,97.7,71.05662,2.5
40,37,Car,0.845835,-0.533445,-2.425498,-0.346342,90.761475,2.469713,3142,14.836867,-97.91442,0,20.028824,-0.26617876,20.027054,6000,2024-12-20 12:49:31.800,98.0,71.76144,2.5
42,45,Car,0.847786,-0.530339,-1.946188,-0.259864,90.97164,2.469713,3142,14.623024,-90.14994,0,19.847221,-0.33655867,19.844368,6000,2024-12-20 12:49:32.200,98.4,73.25432,2.5
46,53,Car,0.849075,-0.528272,-3.59933,-0.370433,91.11125,3.228897,3142,14.44814,-83.14524,0,19.158033,-0.37154642,19.15443,6000,2024-12-20 12:49:32.600,98.8,70.045815,2.5
50,59,Car,0.843526,-0.537088,-4.225254,-0.47451,90.51439,3.766613,3142,14.641801,-78.30004,1,18.5052,-0.16613369,18.504454,6000,2024-12-20 12:49:32.900,99.1,66.08729,2.5
54,65,Car,0.840581,-0.541685,-4.238035,-0.416258,90.20157,3.821776,3142,14.726456,-73.081924,1,18.261108,-0.064242825,18.260994,6000,2024-12-20 12:49:33.200,99.4,70.69555,2.5
60,73,Car,0.847851,-0.530234,-3.85245,-0.494464,90.97873,3.821776,3142,14.32823,-66.18224,1,17.96711,-0.30690002,17.964489,6000,2024-12-20 12:49:33.600,99.8,70.97433,2.5
65,79,Car,0.846574,-0.532271,-3.581891,-0.713672,90.84096,3.821776,3142,14.308207,-61.75025,0,17.267408,-0.2534319,17.265547,6000,2024-12-20 12:49:33.900,100.1,69.198456,2.5
68,85,Car,0.847812,-0.530296,-3.886459,-0.671052,90.974525,3.821776,3142,14.182119,-57.29656,0,16.727987,-0.28450736,16.725567,6000,2024-12-20 12:49:34.200,100.4,70.49697,2.5
77,91,Car,0.847818,-0.530288,-3.91198,-0.60076,90.97509,3.821776,3142,14.111779,-53.06098,1,16.184689,-0.27542734,16.182344,6000,2024-12-20 12:49:34.500,100.7,68.83246,2.5
80,97,Car,0.847392,-0.530968,-3.919954,-0.579633,90.929146,3.821776,3142,14.06525,-49.021717,0,15.614442,-0.2532038,15.61239,6000,2024-12-20 12:49:34.800,101.0,62.873188,2.5
85,103,Car,0.846944,-0.531682,-4.660465,-0.730539,90.88085,3.929925,3142,14.01489,-44.756416,3,15.32478,-0.23558937,15.3229685,6000,2024-12-20 12:49:35.100,101.3,55.303112,2.5
89,108,Car,0.846944,-0.531682,-4.660465,-0.730539,90.88085,3.929925,3142,13.955989,-40.92568,8,15.32478,-0.23558937,15.3229685,6000,2024-12-20 12:49:35.400,101.6,52.286537,2.5
91,115,Car,0.846944,-0.531682,-4.660465,-0.730539,90.88085,3.929925,3142,13.873533,-35.562637,15,15.32478,-0.23558937,15.3229685,6000,2024-12-20 12:49:35.700,101.9,49.682503,2.5
98,121,Car,0.846944,-0.531682,-4.660465,-0.730539,90.88085,3.929925,3142,13.802856,-30.965748,21,15.32478,-0.23558937,15.3229685,6000,2024-12-20 12:49:36.000,102.2,47.64273,2.5
103,128,Car,0.846944,-0.531682,-4.660465,-0.730539,90.88085,3.929925,3142,13.720401,-25.602709,28,15.32478,-0.23558937,15.3229685,6000,2024-12-20 12:49:36.400,102.6,45.28344,2.5
57,23,Car,-0.825073,0.565026,-0.483671,1.920522,-91.404076,3.310417,3143,-7.7407346,-61.47895,1,16.961525,-0.41561392,-16.956432,6000,2024-12-20 12:49:33.200,99.4,62.762638,2.5
59,31,Car,-0.840091,0.542445,-1.016451,1.86292,-89.85024,3.310417,3143,-7.3615904,-70.115845,0,18.546282,0.0484753,-18.546217,6000,2024-12-20 12:49:33.600,99.8,65.32825,2.5
63,37,Car,-0.84636,0.532611,-1.167179,1.551986,-89.18203,3.310417,3143,-7.071674,-76.20649,1,18.968298,0.27078685,-18.966364,6000,2024-12-20 12:49:33.900,100.1,64.12397,2.5
71,43,Car,-0.84468,0.535271,-1.244183,0.683825,-89.36228,3.310417,3143,-7.0753617,-82.15267,0,19.153824,0.21318321,-19.152637,6000,2024-12-20 12:49:34.200,100.4,67.7943,2.5
76,49,Car,-0.843259,0.537508,-1.245016,0.306419,-89.514175,3.310417,3143,-7.0726914,-88.17534,0,19.35972,0.16415438,-19.359024,6000,2024-12-20 12:49:34.500,100.7,68.79135,2.5
79,55,Car,-0.845157,0.534517,-1.213808,0.52581,-89.31119,3.310417,3143,-6.9424314,-94.19531,0,19.506887,0.23450613,-19.505478,6000,2024-12-20 12:49:34.800,101.0,65.86191,2.5
84,61,Car,-0.84644,0.532484,-1.415088,1.133189,-89.17347,3.310417,3143,-6.8035636,-100.26627,0,19.669815,0.28374034,-19.667768,6000,2024-12-20 12:49:35.100,101.3,68.995834,2.5
88,66,Car,-0.845041,0.534702,-1.591023,1.305238,-89.32369,3.310417,3143,-6.802846,-105.42151,0,19.843756,0.23422699,-19.842373,6000,2024-12-20 12:49:35.400,101.6,69.47788,2.5
94,73,Car,-0.839664,0.543107,-1.369999,0.975022,-89.8954,3.310417,3143,-7.0079627,-112.83237,0,20.171988,0.036826573,-20.171953,6000,2024-12-20 12:49:35.700,101.9,68.97356,2.5
96,79,Car,-0.841012,0.541017,-1.670965,0.54274,-89.752884,3.310417,3143,-6.9499044,-118.89232,0,20.172436,0.0870029,-20.172249,6000,2024-12-20 12:49:36.000,102.2,72.69543,2.5
104,86,Car,-0.8363,0.548272,-1.690898,0.314733,-90.24853,3.310417,3143,-7.152191,-126.58554,0,20.626396,-0.089467935,-20.626202,6000,2024-12-20 12:49:36.400,102.6,69.73247,2.5
106,96,Car,-0.834273,0.551352,-1.709454,0.391259,-90.45979,3.310417,3143,-7.287142,-136.94142,0,20.659792,-0.16579211,-20.659126,6000,2024-12-20 12:49:36.900,103.1,71.01699,2.5
114,104,Car,-0.833336,0.552767,-1.726285,0.180237,-90.55704,3.310417,3143,-7.426388,-145.53313,0,20.869001,-0.20288697,-20.868015,6000,2024-12-20 12:49:37.300,103.5,74.17142,2.5
117,112,Car,-0.835943,0.548817,-1.647763,-0.080414,-90.28588,3.310417,3143,-7.3529344,-154.04474,0,20.992996,-0.10474447,-20.992735,6000,2024-12-20 12:49:37.700,103.9,71.38571,2.5
126,119,Car,-0.842436,0.538797,-1.685943,-0.42977,-89.60175,3.310417,3143,-7.0151167,-161.4249,0,21.003345,0.1459872,-21.002838,6000,2024-12-20 12:49:38.000,104.2,73.59138,2.5
133,126,Car,-0.845527,0.533933,-1.561076,-0.396172,-89.27156,3.310417,3143,-6.775196,-168.76775,3,21.004541,0.2670362,-21.002844,6000,2024-12-20 12:49:38.300,104.5,71.55513,2.5
135,132,Car,-0.841825,0.53975,-1.348231,-0.181412,-89.666626,3.310417,3143,-6.8883877,-175.33855,0,21.207205,0.123393774,-21.206844,6000,2024-12-20 12:49:38.700,104.9,66.83905,2.5
140,141,Car,-0.838142,0.545452,-1.326763,-0.222103,-90.05555,3.310417,3143,-7.030255,-185.04369,1,21.319275,-0.020669179,-21.319263,6000,2024-12-20 12:49:39.100,105.3,62.273342,2.5
148,149,Car,-0.83731,0.546729,-1.294297,-0.172675,-90.14289,3.310417,3143,-7.08374,-193.87265,1,21.53101,-0.053696204,-21.530945,6000,2024-12-20 12:49:39.500,105.7,63.2501,2.5
150,157,Car,-0.838277,0.545245,-1.273772,-0.12105,-90.041405,3.310417,3143,-7.0419087,-202.75766,1,21.716408,-0.015693234,-21.7164,6000,2024-12-20 12:49:39.900,106.1,68.81938,2.5
160,166,Car,-0.845175,0.534489,-1.21413,0.038521,-89.30928,3.310417,3143,-6.5856605,-213.01982,0,22.031673,0.2655921,-22.030073,6000,2024-12-20 12:49:40.300,106.5,71.21477,2.5
167,175,Car,-0.843576,0.537009,-1.472505,-0.124091,-89.48029,3.310417,3143,-6.587091,-223.24702,2,22.237328,0.20170426,-22.236412,6000,2024-12-20 12:49:40.800,107.0,69.92448,2.5
171,183,Car,-0.840212,0.542258,-1.456855,-0.122832,-89.83751,3.310417,3143,-6.7094107,-232.4746,2,22.474905,0.06373827,-22.474815,6000,2024-12-20 12:49:41.200,107.4,61.04145,2.5
184,192,Car,-0.838979,0.544164,-1.445409,-0.09679,-89.96754,3.310417,3143,-6.7662954,-242.5875,8,22.474363,0.012735097,-22.47436,6000,2024-12-20 12:49:41.600,107.8,68.61578,2.5
185,201,Car,-0.848405,0.529348,-1.491967,-0.142854,-88.961426,3.310417,3143,-6.2024956,-252.7899,0,22.542723,0.4085996,-22.539019,6000,2024-12-20 12:49:42.100,108.3,65.60267,2.5
198,209,Car,-0.851033,0.525113,-1.491967,-0.142854,-88.675835,3.310417,3143,-5.862407,-261.77145,6,22.523499,0.52049524,-22.517483,6000,2024-12-20 12:49:42.500,108.7,63.592865,2.5
206,219,Car,-0.850824,0.525451,-1.537154,-0.297278,-88.698586,3.310417,3143,-5.6091104,-272.87152,0,22.397606,0.5086955,-22.391829,6000,2024-12-20 12:49:43.000,109.2,61.73336,2.5
209,228,Car,-0.844556,0.535467,-1.73253,-0.582576,-89.37559,3.310417,3143,-5.797068,-282.76846,0,22.271696,0.24271438,-22.270372,6000,2024-12-20 12:49:43.400,109.6,64.13702,2.5
223,237,Car,-0.862175,0.506611,-1.69037,-0.659073,-87.43834,3.310417,3143,-4.543532,-293.00873,2,22.442242,1.0030457,-22.419813,6000,2024-12-20 12:49:43.900,110.1,64.85118,2.5
225,245,Car,-0.849759,0.527171,-1.69037,-0.659073,-88.81451,3.310417,3143,-5.0153475,-301.8303,6,22.333408,0.46206245,-22.328627,6000,2024-12-20 12:49:44.300,110.5,64.96882,2.5
236,253,Car,-0.849759,0.527171,-1.69037,-0.659073,-88.81451,3.310417,3143,-4.830484,-310.7617,14,22.333408,0.46206245,-22.328627,6000,2024-12-20 12:49:44.700,110.9,62.6035,2.5
246,262,Car,-0.849759,0.527171,-1.69037,-0.659073,-88.81451,3.310417,3143,-4.6225142,-320.8095,23,22.333408,0.46206245,-22.328627,6000,2024-12-20 12:49:45.100,111.3,59.592472,2.5
249,270,Car,-0.842373,0.538895,-1.739944,-0.722251,-89.60847,3.310417,3143,-4.927275,-329.60336,6,22.242039,0.15199128,-22.24152,6000,2024-12-20 12:49:45.500,111.7,59.56674,2.5
97,23,Car,0.827146,-0.561988,-2.579491,-0.034844,88.80663,3.786645,3144,1.6202415,-105.281494,0,14.916718,0.31066588,14.913483,6000,2024-12-20 12:49:36.000,102.2,64.092834,2.5
105,30,Car,0.849813,-0.527085,-2.491696,-0.090653,91.191284,3.786645,3144,1.0539979,-100.018364,0,14.963657,-0.31110013,14.960423,6000,2024-12-20 12:49:36.400,102.6,70.75543,2.5
