dataset,ref_sensor,clamp_mode,subscription_level,scope,range_compatible_fraction,topic_hierarchy_depth_h,n_sensor_types,avg_n_tau,trial,seed,normalized_mae,kl_divergence,release_rate,eps_count_spent,dp_count_releases,epsilon,w,P,P_max,rho_split
manufacturing,quality,static,5,factory/line1/warehouse/machine2/quality,0.6,5,5,1.0,5,5077,0.8382791110306187,3.1093667151133686,0.485,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,0,77,0.8720149770546038,2.2820564310159184,0.465,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,1,1077,0.8788931758996004,3.2280476377300054,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,2,2077,0.8872061811938611,2.831622091713863,0.469,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,3,3077,0.9147402848057536,2.6821432904516413,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,4,4077,0.882434986405664,2.396799113308989,0.466,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/robotics/machine3/quality,0.6,5,5,1.0,5,5077,0.8389079077407242,3.1093667151133686,0.485,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,0,77,0.8719374245060807,2.2820564310159184,0.465,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,1,1077,0.8792010573200013,3.177660290147538,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,2,2077,0.8875851959212773,2.919736815861661,0.469,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,3,3077,0.914964812792372,2.6821432904516413,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,4,4077,0.882877153429647,2.4369719437573045,0.466,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/sorting/machine4/quality,0.6,5,5,1.0,5,5077,0.8393029608496894,3.1093667151133686,0.485,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.6,5,5,1.0,0,77,0.8732394554904763,2.365453344744469,0.465,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.6,5,5,1.0,1,1077,0.8797491222094045,3.2280507736847417,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.6,5,5,1.0,2,2077,0.8881934389011713,2.830833768658488,0.469,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.6,5,5,1.0,3,3077,0.9154439934267372,2.6821432904516413,0.488,12.499999999999824,1000,1.0,8,6,,0.1
manufacturing,quality,static,5,factory/line1/processing/machine5/quality,0.6,5,5,1.0,4,4077,0.8835437450793584,2.3972394695204797,0.466,12.499999999999824,1000,1.0,8,6,,0.1
