P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
3,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.9980353634577603,1768,True,1,probe_P=3,0
5,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.9744597249508841,1768,True,1,probe_P=5,0
4,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.9789503227617177,1768,True,1,stop_local_optimum,0
8,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.7569463934886331,1768,True,0,r1_seed,1
7,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.9393769295537469,1768,True,1,r1_probe_P=7,1
9,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.22649452708391804,1768,True,1,r1_probe_P=9,1
8,budget_absorption,0.9104815474640983,0.28101020840426155,0.5037889419028908,0.13255272582570635,1.0097237590835202,7.840303115352231,0.7569463934886331,1768,True,1,r1_stop_local_optimum,1
4,p_gated_uniform,0.6782917111668036,0.4403642231536607,0.5888296379455515,0.07505689155755753,0.7605257835776933,7.840303115352231,0.9789503227617177,1465,True,0,seed,0
3,p_gated_uniform,0.7444824165826837,0.3538527312825599,0.6048273926466461,0.08243181533767278,0.8235169380533545,7.840303115352231,0.9980353634577603,1408,True,1,probe_P=3,0
5,p_gated_uniform,0.6057049341844025,0.42932125294580825,0.5632893628964356,0.06775816020096657,0.6930470616051154,7.840303115352231,0.9744597249508841,1556,True,1,probe_P=5,0
5,p_gated_uniform,0.6057049341844025,0.42932125294580825,0.5632893628964356,0.06775816020096657,0.6930470616051154,7.840303115352231,0.9744597249508841,1556,True,1,step_to_P=5,0
6,p_gated_uniform,0.571189710652731,0.5093644144225646,0.5461689587426326,0.06308804336349864,0.6619559189042046,7.840303115352231,0.9666011787819253,1617,True,2,probe_P=6,0
6,p_gated_uniform,0.571189710652731,0.5093644144225646,0.5461689587426326,0.06308804336349864,0.6619559189042046,7.840303115352231,0.9666011787819253,1617,True,2,step_to_P=6,0
7,p_gated_uniform,0.5129935091570302,0.48568136195202155,0.5237159696884648,0.057818338619316866,0.6082503152193373,7.840303115352231,0.9393769295537469,1697,True,3,probe_P=7,0
7,p_gated_uniform,0.5129935091570302,0.48568136195202155,0.5237159696884648,0.057818338619316866,0.6082503152193373,7.840303115352231,0.9393769295537469,1697,True,3,step_to_P=7,0
8,p_gated_uniform,0.4786601850793204,0.47195042223846295,0.49845635700252594,0.053957846256160145,0.5789689136788152,7.840303115352231,0.7569463934886331,1787,True,4,probe_P=8,0
8,p_gated_uniform,0.4786601850793204,0.47195042223846295,0.49845635700252594,0.053957846256160145,0.5789689136788152,7.840303115352231,0.7569463934886331,1787,True,4,step_to_P=8,0
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,5,probe_P=9,0
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,5,step_to_P=9,0
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,6,stop_local_optimum,0
8,p_gated_uniform,0.4786601850793204,0.47195042223846295,0.49845635700252594,0.053957846256160145,0.5789689136788152,7.840303115352231,0.7569463934886331,1787,True,0,r1_seed,1
7,p_gated_uniform,0.5129935091570302,0.48568136195202155,0.5237159696884648,0.057818338619316866,0.6082503152193373,7.840303115352231,0.9393769295537469,1697,True,1,r1_probe_P=7,1
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,1,r1_probe_P=9,1
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,1,r1_step_to_P=9,1
9,p_gated_uniform,0.44328106723393856,0.2559644373558205,0.47684535503788944,0.05064384887746378,0.5479119962263607,7.840303115352231,0.22649452708391804,1864,True,2,r1_stop_local_optimum,1
4,p_gated_sample,0.1096030520293888,0.35194224306134736,0.10412573673870335,0.07496515359631013,0.2887779046816481,7.840303115352231,0.9789503227617177,3192,True,0,seed,0
3,p_gated_sample,0.11570095872466438,0.1089075632695921,0.10777434746000561,0.08294916089049527,0.2941460892326633,7.840303115352231,0.9980353634577603,3179,True,1,probe_P=3,0
5,p_gated_sample,0.0926775576303109,0.40402330014182053,0.09851248947516138,0.0655695886495413,0.27297505973527864,7.840303115352231,0.9744597249508841,3212,True,1,probe_P=5,0
5,p_gated_sample,0.0926775576303109,0.40402330014182053,0.09851248947516138,0.0655695886495413,0.27297505973527864,7.840303115352231,0.9744597249508841,3212,True,1,step_to_P=5,0
6,p_gated_sample,0.0861878626705776,0.39366946857924207,0.09851248947516138,0.06325554974140266,0.26648536477554535,7.840303115352231,0.9666011787819253,3212,True,2,probe_P=6,0
6,p_gated_sample,0.0861878626705776,0.39366946857924207,0.09851248947516138,0.06325554974140266,0.26648536477554535,7.840303115352231,0.9666011787819253,3212,True,2,step_to_P=6,0
7,p_gated_sample,0.07753151476143158,0.496969420906291,0.08700533258490037,0.05937732672692887,0.26013044824445153,7.840303115352231,0.9393769295537469,3253,True,3,probe_P=7,0
7,p_gated_sample,0.07753151476143158,0.496969420906291,0.08700533258490037,0.05937732672692887,0.26013044824445153,7.840303115352231,0.9393769295537469,3253,True,3,step_to_P=7,0
8,p_gated_sample,0.06835323908572127,0.8739922925558504,0.07746281223687904,0.0533923212609938,0.2528606766383455,7.840303115352231,0.7569463934886331,3287,True,4,probe_P=8,0
8,p_gated_sample,0.06835323908572127,0.8739922925558504,0.07746281223687904,0.0533923212609938,0.2528606766383455,7.840303115352231,0.7569463934886331,3287,True,4,step_to_P=8,0
9,p_gated_sample,0.07185442677970373,0.19887610632614208,0.07718214987370194,0.049263309943265075,0.25641799680496336,7.840303115352231,0.22649452708391804,3288,True,5,probe_P=9,0
8,p_gated_sample,0.06835323908572127,0.8739922925558504,0.07746281223687904,0.0533923212609938,0.2528606766383455,7.840303115352231,0.7569463934886331,3287,True,5,stop_local_optimum,0
8,p_gated_sample,0.06835323908572127,0.8739922925558504,0.07746281223687904,0.0533923212609938,0.2528606766383455,7.840303115352231,0.7569463934886331,3287,True,0,r1_seed,1
7,p_gated_sample,0.07753151476143158,0.496969420906291,0.08700533258490037,0.05937732672692887,0.26013044824445153,7.840303115352231,0.9393769295537469,3253,True,1,r1_probe_P=7,1
9,p_gated_sample,0.07185442677970373,0.19887610632614208,0.07718214987370194,0.049263309943265075,0.25641799680496336,7.840303115352231,0.22649452708391804,3288,True,1,r1_probe_P=9,1
8,p_gated_sample,0.06835323908572127,0.8739922925558504,0.07746281223687904,0.0533923212609938,0.2528606766383455,7.840303115352231,0.7569463934886331,3287,True,1,r1_stop_local_optimum,1
4,p_gated_ba,0.6243918268051944,0.17011915042400563,0.2705585181027224,0.07285980239713902,0.77028012318465,7.840303115352231,0.9789503227617177,2599,True,0,seed,0
3,p_gated_ba,0.7086429953375395,0.17854696862735484,0.2792590513612125,0.07906183613740325,0.8527911850652969,7.840303115352231,0.9980353634577603,2568,True,1,probe_P=3,0
5,p_gated_ba,0.5744099599268739,0.1853310861998109,0.260735335391524,0.0650022400248207,0.7222628928485691,7.840303115352231,0.9744597249508841,2634,True,1,probe_P=5,0
5,p_gated_ba,0.5744099599268739,0.1853310861998109,0.260735335391524,0.0650022400248207,0.7222628928485691,7.840303115352231,0.9744597249508841,2634,True,1,step_to_P=5,0
6,p_gated_ba,0.5038645252979402,0.13999954515989485,0.24922817850126297,0.060286194069896444,0.6540188895976876,7.840303115352231,0.9666011787819253,2675,True,2,probe_P=6,0
