P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated
1,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,1.0,0,True
2,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8739495798319328,0,True
3,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8487394957983193,0,True
4,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8403361344537815,0,True
5,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8319327731092437,0,True
6,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8319327731092437,0,True
7,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8151260504201681,0,True
8,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.8067226890756303,0,True
9,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.7983193277310925,0,True
10,uniform,1.30237992386745,0.25363130298746667,1.0,0.22890822995865012,1.30237992386745,8.403361344537815,0.7563025210084033,0,True
1,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,1.0,99,True
2,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8739495798319328,99,True
3,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8487394957983193,99,True
4,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8403361344537815,99,True
5,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8319327731092437,99,True
6,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8319327731092437,99,True
7,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8151260504201681,99,True
8,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.8067226890756303,99,True
9,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.7983193277310925,99,True
10,sample,0.22687257213901055,0.06937711625665924,0.16806722689075632,0.2126984126984127,0.3932591267608593,8.403361344537815,0.7563025210084033,99,True
1,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,1.0,40,True
2,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8739495798319328,40,True
3,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8487394957983193,40,True
4,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8403361344537815,40,True
5,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8319327731092437,40,True
6,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8319327731092437,40,True
7,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8151260504201681,40,True
8,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.8067226890756303,40,True
9,budget_distribution,3.4308426533358007,0.05760675650062061,0.6638655462184874,0.26277878239903557,3.4980695440921035,8.403361344537815,0.7983193277310925,40,True
