strategy,greedy_P,greedy_loss,greedy_nmae,greedy_kl,greedy_release_rate,greedy_evaluations,greedy_seed_P,greedy_n_restarts,greedy_restart_seeds_P,brute_P,brute_loss,brute_nmae,brute_kl,brute_release_rate,brute_evaluations,gap_loss,gap_P,speedup
uniform,5,1.151941348755674,1.151941348755674,0.9824141671485681,1.0,6,4,2,4;5,6,1.151941348755674,1.151941348755674,0.9824141671485681,1.0,6,0.0,-1,1.0
sample,5,0.37339291084284676,0.2067262441761801,0.5204939909497053,0.16666666666666666,6,4,2,4;5,6,0.37339291084284676,0.2067262441761801,0.5204939909497053,0.16666666666666666,6,0.0,-1,1.0
budget_distribution,5,1.916562317872272,1.8479771859777876,0.4203749132083698,0.657074340527578,6,4,2,4;5,6,1.916562317872272,1.8479771859777876,0.4203749132083698,0.657074340527578,6,0.0,-1,1.0
budget_absorption,5,1.6656056921523261,1.5725601286031654,0.6281999469901033,0.5347721822541966,6,4,2,4;5,6,1.6656056921523261,1.5725601286031654,0.6281999469901033,0.5347721822541966,6,0.0,-1,1.0
p_gated_uniform,6,0.7063816859828874,0.6018253310668202,0.4923303749975543,0.47721822541966424,7,4,2,4;5,6,0.7063816859828874,0.6018253310668202,0.4923303749975543,0.47721822541966424,6,0.0,0,0.8571428571428571
p_gated_sample,6,0.3321330632786048,0.14748078510114676,0.29873873996298594,0.07673860911270983,7,4,2,4;5,6,0.3321330632786048,0.14748078510114676,0.29873873996298594,0.07673860911270983,6,0.0,0,0.8571428571428571
p_gated_ba,6,0.7122056579260806,0.5548915092450254,0.1549760928588435,0.21342925659472423,7,4,2,4;5,6,0.7122056579260806,0.5548915092450254,0.1549760928588435,0.21342925659472423,6,0.0,0,0.8571428571428571
n_weighted,6,0.7116956081190962,0.607139253203029,0.5218763370691574,0.47721822541966424,7,4,2,4;5,6,0.7116956081190962,0.607139253203029,0.5218763370691574,0.47721822541966424,6,0.0,0,0.8571428571428571
