P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
10,p_gated_uniform,0.45673133990735126,1.8105611370103942,0.4117647058823529,0.03742680712363844,0.5743783987308807,8.403361344537815,0.7563025210084033,70,True,0,r1_seed,1
9,p_gated_uniform,0.491476855707841,1.7405481610214242,0.42857142857142855,0.03824933174601099,0.6057625699935553,8.403361344537815,0.7983193277310925,68,True,1,r1_probe_P=9,1
10,p_gated_uniform,0.45673133990735126,1.8105611370103942,0.4117647058823529,0.03742680712363844,0.5743783987308807,8.403361344537815,0.7563025210084033,70,True,1,r1_stop_local_optimum,1
4,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.8403361344537815,109,True,0,seed,0
3,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.8487394957983193,109,True,1,probe_P=3,0
5,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.8319327731092437,109,True,1,probe_P=5,0
4,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.8403361344537815,109,True,1,stop_local_optimum,0
10,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.7563025210084033,109,True,0,r1_seed,1
9,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.7983193277310925,109,True,1,r1_probe_P=9,1
10,p_gated_sample,0.33039362036553716,3.5031895642601025,0.08403361344537816,0.039554397127926536,0.5135868976764615,8.403361344537815,0.7563025210084033,109,True,1,r1_stop_local_optimum,1
4,p_gated_ba,0.7114838843853548,0.2542140499856921,0.3277310924369748,0.05727789203065281,0.8459376658979598,8.403361344537815,0.8403361344537815,80,True,0,seed,0
3,p_gated_ba,1.0443447845267861,0.2782486365952277,0.3697478991596639,0.06932583676822486,1.1703952046948534,8.403361344537815,0.8487394957983193,75,True,1,probe_P=3,0
5,p_gated_ba,0.7114838843853548,0.2542140499856921,0.3277310924369748,0.05727789203065281,0.8459376658979598,8.403361344537815,0.8319327731092437,80,True,1,probe_P=5,0
4,p_gated_ba,0.7114838843853548,0.2542140499856921,0.3277310924369748,0.05727789203065281,0.8459376658979598,8.403361344537815,0.8403361344537815,80,True,1,stop_local_optimum,0
10,p_gated_ba,0.5523408770347359,1.0748999124056875,0.23529411764705882,0.03450684420799418,0.7052820535053241,8.403361344537815,0.7563025210084033,91,True,0,r1_seed,1
9,p_gated_ba,0.5446768097670065,0.9614885466157895,0.2689075630252101,0.03671752251082375,0.6908952971619645,8.403361344537815,0.7983193277310925,87,True,1,r1_probe_P=9,1
9,p_gated_ba,0.5446768097670065,0.9614885466157895,0.2689075630252101,0.03671752251082375,0.6908952971619645,8.403361344537815,0.7983193277310925,87,True,1,r1_step_to_P=9,1
8,p_gated_ba,0.5446768097670065,0.9614885466157895,0.2689075630252101,0.03671752251082375,0.6908952971619645,8.403361344537815,0.8067226890756303,87,True,2,r1_probe_P=8,1
9,p_gated_ba,0.5446768097670065,0.9614885466157895,0.2689075630252101,0.03671752251082375,0.6908952971619645,8.403361344537815,0.7983193277310925,87,True,2,r1_stop_local_optimum,1
