strategy,greedy_P,greedy_loss,greedy_nmae,greedy_kl,greedy_release_rate,greedy_evaluations,greedy_seed_P,greedy_n_restarts,greedy_restart_seeds_P,brute_P,brute_loss,brute_nmae,brute_kl,brute_release_rate,brute_evaluations,gap_loss,gap_P,speedup
uniform,6,0.9969142291022617,0.9969142291022617,0.8870029704864981,1.0,5,4,2,4;6,6,0.9969142291022617,0.9969142291022617,0.8870029704864981,1.0,6,0.0,0,1.2
sample,6,0.3599247272648355,0.1933754314901876,0.4160752594892253,0.16725352112676056,5,4,2,4;6,6,0.3599247272648355,0.1933754314901876,0.4160752594892253,0.16725352112676056,6,0.0,0,1.2
budget_distribution,6,1.6107865931088237,1.5386034945172744,0.419657499261234,0.6390845070422535,5,4,2,4;6,6,1.6107865931088237,1.5386034945172744,0.419657499261234,0.6390845070422535,6,0.0,0,1.2
budget_absorption,6,1.4014748085674216,1.3053480480040414,0.41564811411295843,0.5193661971830986,5,4,2,4;6,6,1.4014748085674216,1.3053480480040414,0.41564811411295843,0.5193661971830986,6,0.0,0,1.2
p_gated_uniform,4,0.973412468827644,0.9702434547431369,0.9305783962004432,0.9841549295774648,5,4,2,4;6,4,0.973412468827644,0.9702434547431369,0.9305783962004432,0.9841549295774648,6,0.0,0,1.2
p_gated_sample,6,0.3523710945633377,0.18511757343657717,0.5388536329283455,0.1637323943661972,5,4,2,4;6,6,0.3523710945633377,0.18511757343657717,0.5388536329283455,0.1637323943661972,6,0.0,0,1.2
p_gated_ba,6,1.369686830147823,1.2707431681759922,0.4136065287280716,0.5052816901408451,5,4,2,4;6,6,1.369686830147823,1.2707431681759922,0.4136065287280716,0.5052816901408451,6,0.0,0,1.2
n_weighted,4,0.9734124688276439,0.9702434547431368,0.9305783962004432,0.9841549295774648,5,4,2,4;6,4,0.9734124688276439,0.9702434547431368,0.9305783962004432,0.9841549295774648,6,0.0,0,1.2
