P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
4,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,0,seed,0
3,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,1,probe_P=3,0
5,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9788732394366197,273,True,1,probe_P=5,0
4,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9841549295774648,273,True,1,stop_local_optimum,0
6,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9788732394366197,273,True,0,r1_seed,1
5,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9788732394366197,273,True,1,r1_probe_P=5,1
6,budget_absorption,1.3053480480040414,0.41564811411295843,0.5193661971830986,0.17259887005649716,1.4014748085674216,5.926056338028169,0.9788732394366197,273,True,1,r1_stop_local_optimum,1
4,p_gated_uniform,0.7182600595631389,0.36703148161196963,0.5176056338028169,0.0816625009257831,0.8147389328025755,5.926056338028169,0.9841549295774648,274,True,0,seed,0
3,p_gated_uniform,0.858172635228282,0.3197984159065359,0.5352112676056338,0.09200532961924983,0.9511303817071552,5.926056338028169,0.9841549295774648,264,True,1,probe_P=3,0
5,p_gated_uniform,0.6587810796697089,0.1917823472614602,0.4894366197183099,0.07208140252480641,0.7608937557260469,5.926056338028169,0.9788732394366197,290,True,1,probe_P=5,0
5,p_gated_uniform,0.6587810796697089,0.1917823472614602,0.4894366197183099,0.07208140252480641,0.7608937557260469,5.926056338028169,0.9788732394366197,290,True,1,step_to_P=5,0
6,p_gated_uniform,0.608245253372674,0.3971103161249174,0.4630281690140845,0.06465230440809916,0.7156396195698571,5.926056338028169,0.9788732394366197,305,True,2,probe_P=6,0
6,p_gated_uniform,0.608245253372674,0.3971103161249174,0.4630281690140845,0.06465230440809916,0.7156396195698571,5.926056338028169,0.9788732394366197,305,True,2,step_to_P=6,0
6,p_gated_uniform,0.608245253372674,0.3971103161249174,0.4630281690140845,0.06465230440809916,0.7156396195698571,5.926056338028169,0.9788732394366197,305,True,3,stop_local_optimum,0
6,p_gated_uniform,0.608245253372674,0.3971103161249174,0.4630281690140845,0.06465230440809916,0.7156396195698571,5.926056338028169,0.9788732394366197,305,True,0,r1_seed,1
5,p_gated_uniform,0.6587810796697089,0.1917823472614602,0.4894366197183099,0.07208140252480641,0.7608937557260469,5.926056338028169,0.9788732394366197,290,True,1,r1_probe_P=5,1
6,p_gated_uniform,0.608245253372674,0.3971103161249174,0.4630281690140845,0.06465230440809916,0.7156396195698571,5.926056338028169,0.9788732394366197,305,True,1,r1_stop_local_optimum,1
4,p_gated_sample,0.15943523664880677,0.19517426721764744,0.09507042253521127,0.09102383570812957,0.3404211521417645,5.926056338028169,0.9841549295774648,514,True,0,seed,0
3,p_gated_sample,0.15701125082207415,0.26456722686488665,0.09683098591549295,0.10923552700265717,0.33764505363897557,5.926056338028169,0.9841549295774648,513,True,1,probe_P=3,0
5,p_gated_sample,0.1271484789010012,0.1945856819523381,0.09330985915492958,0.0750418533587084,0.3084865070700153,5.926056338028169,0.9788732394366197,515,True,1,probe_P=5,0
5,p_gated_sample,0.1271484789010012,0.1945856819523381,0.09330985915492958,0.0750418533587084,0.3084865070700153,5.926056338028169,0.9788732394366197,515,True,1,step_to_P=5,0
6,p_gated_sample,0.11880671772488531,0.22447494976133223,0.08098591549295775,0.06841075862875472,0.30260953462629375,5.926056338028169,0.9788732394366197,522,True,2,probe_P=6,0
6,p_gated_sample,0.11880671772488531,0.22447494976133223,0.08098591549295775,0.06841075862875472,0.30260953462629375,5.926056338028169,0.9788732394366197,522,True,2,step_to_P=6,0
6,p_gated_sample,0.11880671772488531,0.22447494976133223,0.08098591549295775,0.06841075862875472,0.30260953462629375,5.926056338028169,0.9788732394366197,522,True,3,stop_local_optimum,0
6,p_gated_sample,0.11880671772488531,0.22447494976133223,0.08098591549295775,0.06841075862875472,0.30260953462629375,5.926056338028169,0.9788732394366197,522,True,0,r1_seed,1
5,p_gated_sample,0.1271484789010012,0.1945856819523381,0.09330985915492958,0.0750418533587084,0.3084865070700153,5.926056338028169,0.9788732394366197,515,True,1,r1_probe_P=5,1
6,p_gated_sample,0.11880671772488531,0.22447494976133223,0.08098591549295775,0.06841075862875472,0.30260953462629375,5.926056338028169,0.9788732394366197,522,True,1,r1_stop_local_optimum,1
4,p_gated_ba,0.6303904235369469,0.4319914721690447,0.2482394366197183,0.07477686183132105,0.7807425362130032,5.926056338028169,0.9841549295774648,427,True,0,seed,0
3,p_gated_ba,0.8239746269712804,0.1144484273691841,0.2605633802816901,0.08947213586116486,0.9718619509149424,5.926056338028169,0.9841549295774648,420,True,1,probe_P=3,0
5,p_gated_ba,0.6301283468261005,0.14615354550601695,0.2323943661971831,0.06582025066966826,0.7836494735866639,5.926056338028169,0.9788732394366197,436,True,1,probe_P=5,0
4,p_gated_ba,0.6303904235369469,0.4319914721690447,0.2482394366197183,0.07477686183132105,0.7807425362130032,5.926056338028169,0.9841549295774648,427,True,1,stop_local_optimum,0
6,p_gated_ba,0.6105144986099413,0.14915524050680007,0.2323943661971831,0.0632691190812825,0.7640356253705047,5.926056338028169,0.9788732394366197,436,True,0,r1_seed,1
5,p_gated_ba,0.6301283468261005,0.14615354550601695,0.2323943661971831,0.06582025066966826,0.7836494735866639,5.926056338028169,0.9788732394366197,436,True,1,r1_probe_P=5,1
6,p_gated_ba,0.6105144986099413,0.14915524050680007,0.2323943661971831,0.0632691190812825,0.7640356253705047,5.926056338028169,0.9788732394366197,436,True,1,r1_stop_local_optimum,1
4,n_weighted,0.7176393659254365,0.5138222166916294,0.5176056338028169,0.0816625009257831,0.8141182391648731,5.926056338028169,0.9841549295774648,274,True,0,seed,0
3,n_weighted,0.8197911087546301,0.574178658508369,0.5352112676056338,0.09200532961924983,0.9127488552335034,5.926056338028169,0.9841549295774648,264,True,1,probe_P=3,0
5,n_weighted,0.6240264075620143,0.569664736878467,0.4876760563380282,0.07175634906055946,0.7264911962944087,5.926056338028169,0.9788732394366197,291,True,1,probe_P=5,0
5,n_weighted,0.6240264075620143,0.569664736878467,0.4876760563380282,0.07175634906055946,0.7264911962944087,5.926056338028169,0.9788732394366197,291,True,1,step_to_P=5,0
6,n_weighted,0.6116663949366007,0.30517876947328615,0.4612676056338028,0.0646745516409096,0.7194128738098402,5.926056338028169,0.9788732394366197,306,True,2,probe_P=6,0
6,n_weighted,0.6116663949366007,0.30517876947328615,0.4612676056338028,0.0646745516409096,0.7194128738098402,5.926056338028169,0.9788732394366197,306,True,2,step_to_P=6,0
6,n_weighted,0.6116663949366007,0.30517876947328615,0.4612676056338028,0.0646745516409096,0.7194128738098402,5.926056338028169,0.9788732394366197,306,True,3,stop_local_optimum,0
6,n_weighted,0.6116663949366007,0.30517876947328615,0.4612676056338028,0.0646745516409096,0.7194128738098402,5.926056338028169,0.9788732394366197,306,True,0,r1_seed,1
5,n_weighted,0.6240264075620143,0.569664736878467,0.4876760563380282,0.07175634906055946,0.7264911962944087,5.926056338028169,0.9788732394366197,291,True,1,r1_probe_P=5,1
6,n_weighted,0.6116663949366007,0.30517876947328615,0.4612676056338028,0.0646745516409096,0.7194128738098402,5.926056338028169,0.9788732394366197,306,True,1,r1_stop_local_optimum,1
